Symbol,check,volume,dividend,table
7248,Done,,,
9373,Done,,,
8648,,,,
8625,Done,,,
2611,Done,,,
4989,Done,,,
2580,Done,,,
5012,Done,,,
3832,Done,,,
2131,Done,,,
6860,Done,,,
3734,Done,,,
8170,Done,,,
6935,Done,,,
6163,Done,,,
6767,Done,,,
8728,Done,,,
2400,Done,,,
7432,Done,,,
3394,Done,,,
4007,Done,,,
4358,Done,,,
6661,Done,,,
9607,Done,,,
9608,Done,,,
4850,,,,
2128,Done,,,
4589,,,,
9855,Done,,,
3398,Done,,,
4201,Done,,,
2710,Done,,,
3043,Done,,,
9898,Done,,,
6075,Done,,,
8248,Done,,,
5196,Done,,,
9680,Done,,,
2369,Done,,,
2132,Done,,,
4281,Done,,,
8327,Done,,,
8333,Done,,,
7835,Done,,,
5398,Done,,,
2662,Done,,,
3147,Done,,,
8270,Done,,,
8710,,,,
9748,Done,,,
2786,Done,,,
3785,Done,,,
2817,Done,,,
6259,Done,,,
8073,Done,,,
5234,Done,,,
6974,Done,,,
7262,Done,,,
6891,Done,,,
3828,Done,,,
5448,Done,,,
1405,Done,,,
9892,Done,,,
6593,Done,,,
6476,Done,,,
3170,Done,,,
6801,Done,,,
7714,Done,,,
2284,Done,,,
2290,Done,,,
6375,Done,,,
7243,Done,,,
8332,Done,,,
8536,Done,,,
6878,Done,,,
2450,Done,,,
3325,Done,,,
2658,Done,,,
3331,Done,,,
3251,Done,,,
7415,Done,,,
9638,Done,,,
9317,Done,,,
2006,Done,,,
9736,Done,,,
9870,Done,,,
2399,Done,,,
7452,Done,,,
3514,Done,,,
5412,,,,
3811,Done,,,
4798,Done,,,
4573,Done,,,
7858,Done,,,
9132,Done,,,
3027,Done,,,
2759,Done,,,
4003,Done,,,
5007,Done,,,
8120,Done,,,
8390,Done,,,
8394,Done,,,
9047,Done,,,
9056,Done,,,
3587,Done,,,
6053,Done,,,
2766,Done,,,
2165,Done,,,
3831,Done,,,
5657,Done,,,
8229,Done,,,
4744,Done,,,
7708,Done,,,
6068,Done,,,
1819,Done,,,
1834,Done,,,
2466,Done,Done,Done,Done
4283,Done,,,
9180,Done,,,
9320,Done,,,
6487,Done,,,
9922,Done,,,
6992,Done,,,
3790,Done,,,
6950,Done,,,
3225,Done,,,
7430,Done,,,
1378,Done,,,
8702,Done,,,
9963,Done,,,
3731,Done,,,
7598,Done,,,
8718,Done,,,
8767,Done,,,
8998,Done,,,
8634,,,,
7631,Done,,,
8711,Done,,,
9883,Done,,,
3827,,,,
4799,Done,,,
5389,Done,,,
3599,Done,,,
9657,Done,,,
2155,Done,,,
2712,Done,,,
2190,Done,,,
8178,Done,,,
8196,Done,,,
6051,Done,,,
2665,Done,,,
3859,Done,,,
6052,Done,,,
7861,Done,,,
8263,Done,,,
7558,Done,,,
6784,Done,,,
2052,Done,,,
2056,Done,,,
2434,Done,,,
3715,Done,,,
6833,Done,,,
6883,Done,,,
7007,Done,,,
8339,Done,,,
8409,Done,Done,,
9113,Done,Done,,
9477,Done,Done,,
2724,Done,Done,,
3090,Done,Done,,
2660,Done,Done,,
2799,Done,Done,,
6260,Done,Done,,
9931,Done,Done,,
2322,Done,Done,,
5566,Done,Done,,
8266,Done,Done,,
3730,,,,
1334,Done,Done,,
1978,Done,Done,,
4654,Done,Done,,
9814,Done,Done,,
9975,Done,Done,,
7568,Done,Done,,
9542,Done,Done,,
9544,Done,Done,,
4713,Done,Done,,
6910,Done,Done,,
3163,Done,Done,,
2182,Done,Done,,
9648,Done,Done,,
3752,Done,Done,,
7904,Done,Done,,
1661,Done,Done,,
9541,Done,Done,,
2419,Done,Done,,
9949,Done,Done,,
2451,Done,Done,,
6443,Done,Done,,
7503,,,,
3268,,,,
3274,,,,
8875,,,,
8880,Done,Done,,
8895,Done,Done,,
8915,Done,Done,,
4340,,,,
3620,,,,
4271,,,,
4711,,,,
5605,,,,
5641,,,,
5738,,,,
7233,,,,
7728,,,,
7756,,,,
8415,,,,
8815,,,,
8879,,,,
9938,,,,
3243,,,,
9378,,,,
9430,,,,
3644,,,,
2684,Done,Done,,
7541,,,,
2495,,,,
4817,,,,
1875,,,,
3037,,,,
4614,,,,
4835,,,,
5390,,,,
5457,,,,
6900,,,,
7474,,,,
7622,,,,
8738,,,,
7535,,,,
3060,,,,
7468,,,,
8512,,,,
9822,,,,
2494,,,,
2572,,,,
3235,,,,
5812,,,,
8833,,,,
4724,,,,
6842,,,,
6885,,,,
8749,,,,
3629,,,,
2757,,,,
7954,,,,
3783,,,,
9961,,,,
6790,,,,
6868,,,,
1816,,,,
2744,,,,
3893,,,,
8907,,,,
7311,,,,
2444,,,,
3335,,,,
4305,,,,
8426,,,,
3789,,,,
4309,,,,
4747,,,,
9427,,,,
6657,,,,
5917,,,,
7890,,,,
2898,,,,
2657,,,,
3432,,,,
2912,,,,
1412,,,,
4567,,,,
3722,,,,
5963,,,,
2166,,,,
2426,,,,
5405,,,,
5407,,,,
5479,,,,
5701,,,,
6621,,,,
6921,,,,
7644,,,,
7757,,,,
8110,,,,
8328,,,,
8520,,,,
8734,,,,
9730,,,,
2496,,,,
6667,,,,
3381,,,,
2318,,,,
3272,,,,
8080,,,,
8992,,,,
2906,,,,
4233,,,,
2177,,,,
5606,,,,
7566,,,,
8809,,,,
1702,,,,
2893,,,,
3146,,,,
3820,,,,
7530,,,,
4339,,,,
6646,,,,
4330,,,,
9630,,,,
3337,,,,
3265,,,,
6321,,,,
5276,,,,
6252,,,,
8571,,,,
7491,,,,
6793,,,,
9667,,,,
2409,,,,
3128,,,,
6922,,,,
3311,,,,
3812,,,,
6437,,,,
8514,,,,
9905,,,,
3332,,,,
3829,,,,
3846,,,,
5954,,,,
6352,,,,
6665,,,,
7563,,,,
8574,,,,
8981,,,,
9234,,,,
6934,,,,
3411,,,,
2140,,,,
7620,,,,
9794,,,,
4306,,,,
9382,,,,
7263,,,,
2289,,,,
2478,,,,
4738,,,,
6401,,,,
7569,,,,
8000,,,,
9838,,,,
2423,,,,
8193,,,,
9652,,,,
3061,,,,
2355,,,,
4352,,,,
2738,,,,
5996,,,,
8821,,,,
5995,,,,
7221,,,,
7223,,,,
3343,,,,
4244,,,,
8810,,,,
6679,,,,
6749,,,,
2333,,,,
2133,,,,
3114,,,,
9817,,,,
2414,,,,
3429,,,,
8910,,,,
8983,,,,
3078,,,,
2167,,,,
9609,,,,
2113,,,,
2116,,,,
3838,,,,
4535,,,,
6660,,,,
6766,,,,
6812,,,,
7020,,,,
7845,,,,
7960,,,,
9737,,,,
9789,,,,
9833,,,,
6738,,,,
8404,,,,
8606,,,,
8607,,,,
4566,,,,
3049,,,,
8763,,,,
1756,,,,
1985,,,,
2431,,,,
3009,,,,
3749,,,,
5188,,,,
6429,,,,
6876,,,,
4289,,,,
4756,,,,
2589,,,,
5980,,,,
7934,,,,
1742,,,,
6213,,,,
7882,,,,
8187,,,,
9947,,,,
9030,,,,
8997,,,,
4329,,,,
3781,,,,
8206,,,,
3605,,,,
8112,,,,
8900,,,,
8128,,,,
4794,,,,
8744,,,,
9448,,,,
6211,,,,
2403,,,,
8258,,,,
8924,,,,
1995,,,,
9874,,,,
3813,,,,
2306,,,,
4105,,,,
4822,,,,
5267,,,,
5274,,,,
6261,,,,
6764,,,,
6991,,,,
8134,,,,
8403,,,,
7553,,,,
2725,,,,
2392,,,,
4915,,,,
4916,,,,
7843,,,,
7935,,,,
6672,,,,
7704,,,,
8489,,,,
3736,,,,
3351,,,,
5450,,,,
9604,,,,
6453,,,,
2123,,,,
5919,,,,
2147,,,,
2135,,,,
6423,,,,
4315,,,,
9061,,,,
3821,,,,
2891,,,,
3534,,,,
8528,,,,
2536,,,,
3229,,,,
3585,,,,
3745,,,,
7842,,,,
9884,,,,
2913,,,,
4357,,,,
9379,,,,
2356,,,,
8939,,,,
8564,,,,
2420,,,,
8872,,,,
1986,,,,
1932,,,,
1940,,,,
1943,,,,
1955,,,,
3062,,,,
3404,,,,
3786,,,,
5916,,,,
6162,,,,
6242,,,,
6344,,,,
6585,,,,
6729,,,,
7489,,,,
8970,,,,
9411,,,,
9813,,,,
9897,,,,
2463,,,,
6671,,,,
9615,,,,
3354,,,,
4954,,,,
4961,,,,
7542,,,,
7973,,,,
7478,,,,
2394,,,,
4749,,,,
1701,,,,
7633,,,,
7560,,,,
3129,,,,
3713,,,,
5645,,,,
7473,,,,
2059,,,,
2881,,,,
1751,,,,
4537,,,,
8216,,,,
3239,,,,
2416,,,,
3259,,,,
3338,,,,
8969,,,,
3594,,,,
7641,,,,
1761,,,,
1907,,,,
6253,,,,
8913,,,,
8866,,,,
4314,,,,
1767,,,,
88979,,,,
3117,,,,
7866,,,,
2727,,,,
3818,,,,
4322,,,,
6421,,,,
9623,,,,
9907,,,,
3362,,,,
5383,,,,
9174,,,,
1970,,,,
2718,,,,
3732,,,,
5001,,,,
5016,,,,
6818,,,,
6893,,,,
7773,,,,
7993,,,,
8556,,,,
8561,,,,
8754,,,,
8755,,,,
8759,,,,
8761,,,,
8838,,,,
9750,,,,
9815,,,,
3364,,,,
4841,,,,
1990,,,,
6939,,,,
2696,,,,
7627,,,,
5804,,,,
8552,,,,
8962,,,,
8974,,,,
8978,,,,
9665,,,,
9937,,,,
7645,,,,
9205,,,,
7736,,,,
1340,,,,
1341,,,,
1342,,,,
9611,,,,
4675,,,,
4727,,,,
8236,,,,
8980,,,,
9939,,,,
2690,,,,
3735,,,,
9694,,,,
9741,,,,
4106,,,,
7617,,,,
2149,,,,
5051,,,,
8642,,,,
8745,,,,
1817,,,,
8507,,,,
1765,,,,
1953,,,,
1993,,,,
4010,,,,
4292,,,,
4509,,,,
5972,,,,
6214,,,,
6385,,,,
6499,,,,
6828,,,,
6892,,,,
7295,,,,
7411,,,,
7770,,,,
8241,,,,
8307,,,,
8621,,,,
8855,,,,
8867,,,,
9071,,,,
9472,,,,
9634,,,,
9668,,,,
9718,,,,
9848,,,,
9860,,,,
7967,,,,
9752,,,,
4501,,,,
4505,,,,
1614,,,,
1611,,,,
7511,,,,
7495,,,,
8183,,,,
8195,,,,
8264,,,,
6887,,,,
4660,,,,
2320,,,,
4703,,,,
7556,,,,
7253,,,,
7884,,,,
2758,,,,
5215,,,,
8259,,,,
1800,,,,
3102,,,,
1857,,,,
3717,,,,
4774,,,,
9871,,,,
7289,,,,
4702,,,,
7258,,,,
9862,,,,
3533,,,,
1759,,,,
1856,,,,
2102,,,,
4338,,,,
4511,,,,
4729,,,,
4780,,,,
6468,,,,
8232,,,,
8748,,,,
9700,,,,
6341,,,,
4715,,,,
7632,,,,
4077,,,,
8846,,,,
8852,,,,
8863,,,,
8873,,,,
8906,,,,
9614,,,,
7900,,,,
2205,,,,
3714,,,,
7592,,,,
9013,,,,
9443,,,,
9002,,,,
2650,,,,
9645,,,,
1874,,,,
5904,,,,
7470,,,,
1772,,,,
8741,,,,
9676,,,,
6221,,,,
6348,,,,
4697,,,,
7471,,,,
2302,,,,
2740,,,,
4103,,,,
4688,,,,
4706,,,,
5740,,,,
5854,,,,
6119,,,,
6426,,,,
7232,,,,
7496,,,,
7964,,,,
8539,,,,
9019,,,,
9811,,,,
2364,,,,
7639,,,,
6359,,,,
1307,,,,
7307,,,,
1616,,,,
7437,,,,
7629,,,,
8353,,,,
3211,,,,
7052,,,,
7881,,,,
6020,,,,
8250,,,,
5193,,,,
7124,,,,
7257,,,,
4836,,,,
5454,,,,
5462,,,,
8626,,,,
5728,,,,
8204,,,,
9703,,,,
7306,,,,
7738,,,,
4328,,,,
1851,,,,
2748,,,,
1825,,,,
5926,,,,
9958,,,,
6931,,,,
6933,,,,
7234,,,,
8796,,,,
8799,,,,
9894,,,,
9921,,,,
7977,,,,
9786,,,,
1501,,,,
4032,,,,
1922,,,,
3603,,,,
5818,,,,
7540,,,,
8021,,,,
8116,,,,
7418,,,,
7543,,,,
6139,,,,
1315,,,,
1755,,,,
6710,,,,
6712,,,,
8629,,,,
8352,,,,
2701,,,,
3576,,,,
9727,,,,
7589,,,,
6872,,,,
6880,,,,
4818,,,,
7423,,,,
5910,,,,
1830,,,,
6311,,,,
4791,,,,
1845,,,,
8189,,,,
7588,,,,
5925,,,,
1837,,,,
1855,,,,
5691,,,,
5853,,,,
6107,,,,
6913,,,,
7892,,,,
1947,,,,
1958,,,,
1974,,,,
2728,,,,
5914,,,,
6212,,,,
7142,,,,
9825,,,,
8357,,,,
5143,,,,
5633,,,,
8231,,,,
9893,,,,
6714,,,,
6970,,,,
9618,,,,
7753,,,,
1745,,,,
1915,,,,
1923,,,,
3572,,,,
4227,,,,
4717,,,,
5123,,,,
6296,,,,
6949,,,,
8010,,,,
9004,,,,
4515,,,,
7764,,,,
4363,,,,
3584,,,,
8169,,,,
6394,,,,
5106,,,,
8240,,,,
9981,,,,
3203,,,,
1829,,,,
5338,,,,
6843,,,,
8627,,,,
3206,,,,
8845,,,,
4758,,,,
4796,,,,
4844,,,,
4086,,,,
1823,,,,
2604,,,,
4209,,,,
6350,,,,
6427,,,,
7407,,,,
8004,,,,
8063,,,,
8212,,,,
8610,,,,
9620,,,,
9649,,,,
3007,,,,
6884,,,,
8305,,,,
8335,,,,
9985,,,,
2219,,,,
2672,,,,
6936,,,,
8239,,,,
4646,,,,
7580,,,,
6216,,,,
4303,,,,
1603,,,,
6442,,,,
8280,,,,
9839,,,,
1838,,,,
1917,,,,
8318,,,,
6106,,,,
6909,,,,
6148,,,,
6431,,,,
8295,,,,
9965,,,,
8176,,,,
1836,,,,
6275,,,,
6808,,,,
1796,,,,
3869,,,,
4210,,,,
5642,,,,
6288,,,,
6587,,,,
6761,,,,
6781,,,,
6782,,,,
6783,,,,
6847,,,,
6873,,,,
7123,,,,
7204,,,,
7225,,,,
7275,,,,
7547,,,,
8017,,,,
8857,,,,
9203,,,,
9473,,,,
1740,,,,
5014,,,,
5403,,,,
5404,,,,
5716,,,,
8580,,,,
1797,,,,
7286,,,,
3115,,,,
7876,,,,
4546,,,,
1351,,,,
3601,,,,
4232,,,,
7492,,,,
8172,,,,
9309,,,,
7424,,,,
8408,,,,
2575,,,,
3602,,,,
8322,,,,
1785,,,,
6011,,,,
8865,,,,
1886,,,,
8265,,,,
4089,,,,
8199,,,,
2601,,,,
3868,,,,
3887,,,,
4545,,,,
8391,,,,
8548,,,,
8751,,,,
8760,,,,
8817,,,,
3886,,,,
6984,,,,
7910,,,,
5562,,,,
1804,,,,
9673,,,,
6114,,,,
8033,,,,
6329,,,,
1806,,,,
2677,,,,
8832,,,,
2261,,,,
1331,,,,
8834,,,,
2202,,,,
3207,,,,
9123,,,,
6398,,,,
6041,,,,
7765,,,,
7301,,,,
6320,,,,
3403,,,,
4214,,,,
8235,,,,
6130,,,,
4518,,,,
6206,,,,
8340,,,,
8573,,,,
9724,,,,
4790,,,,
6313,,,,
7724,,,,
8583,,,,
8921,,,,
6765,,,,
8911,,,,
7579,,,,
5345,,,,
2262,,,,
4788,,,,
8064,,,,
8888,,,,
2578,,,,
3596,,,,
2661,,,,
8019,,,,
9779,,,,
2794,,,,
9089,,,,
4104,,,,
7288,,,,
4313,,,,
2314,,,,
8805,,,,
4710,,,,
9653,,,,
1715,,,,
8437,,,,
8696,,,,
1601,,,,
8003,,,,
9689,,,,
4123,,,,
6475,,,,
6354,,,,
2421,,,,
4682,,,,
3425,,,,
6739,,,,
9796,,,,
2576,,,,
1731,,,,
8691,,,,
9762,,,,
9918,,,,
9054,,,,
6483,,,,
8380,,,,
9988,,,,
7948,,,,
4782,,,,
8623,,,,
9953,,,,
9043,,,,
6372,,,,
7252,,,,
9781,,,,
3340,,,,
3310,,,,
4280,,,,
3595,,,,
4778,,,,
2756,,,,
2793,,,,
8569,,,,
9879,,,,
4652,,,,
2720,,,,
1991,,,,
8993,,,,
6956,,,,
4225,,,,
7498,,,,
7926,,,,
5281,,,,
6975,,,,
8326,,,,
8290,,,,
2383,,,,
4721,,,,
4297,,,,
2688,,,,
6477,,,,
7933,,,,
8083,,,,
9626,,,,
9877,,,,
8853,,,,
8592,,,,
4830,,,,
6886,,,,
4913,,,,
5362,,,,
5613,,,,
4213,,,,
4672,,,,
8234,,,,
4953,,,,
9858,,,,
8048,,,,
9841,,,,
8565,,,,
4701,,,,
8947,,,,
2591,,,,
8615,,,,
8299,,,,
1741,,,,
1748,,,,
4359,,,,
5756,,,,
8126,,,,
3797,,,,
4773,,,,
3339,,,,
6304,,,,
2227,,,,
2732,,,,
4655,,,,
4332,,,,
2779,,,,
4670,,,,
9323,,,,
8603,,,,
4843,,,,
3725,,,,
6917,,,,
3588,,,,
4683,,,,
5811,,,,
9751,,,,
4823,,,,
2143,,,,
4622,,,,
6825,,,,
2878,,,,
2723,,,,
8752,,,,
1781,,,,
2387,,,,
2465,,,,
4561,,,,
2797,,,,
2873,,,,
8941,,,,
6821,,,,
7440,,,,
7548,,,,
3801,,,,
2746,,,,
1774,,,,
3592,,,,
6415,,,,
7828,,,,
3033,,,,
2328,,,,
3304,,,,
6829,,,,
8611,,,,
2697,,,,
5278,,,,
6760,,,,
8701,,,,
1889,,,,
1839,,,,
1790,,,,
1744,,,,
1908,,,,
4300,,,,
4226,,,,
6830,,,,
5739,,,,
9923,,,,
1998,,,,
4757,,,,
1503,,,,
6792,,,,
2324,,,,
7410,,,,
3334,,,,
9712,,,,
1753,,,,
9785,,,,
3247,,,,
8937,,,,
2448,,,,
1735,,,,
6263,,,,
5286,,,,
9971,,,,
2880,,,,
1854,,,,
6519,,,,
9642,,,,
3503,,,,
2680,,,,
1902,,,,
8901,,,,
9711,,,,
2709,,,,
8884,,,,
7449,,,,
1779,,,,
6811,,,,
7929,,,,
1913,,,,
4700,,,,
9677,,,,
8774,,,,
1754,,,,
9374,,,,
3890,,,,
4542,,,,
4663,,,,
2316,,,,
6290,,,,
2377,,,,
2310,,,,
5931,,,,
9912,,,,
7586,,,,
2486,,,,
2446,,,,
3570,,,,
2909,,,,
4731,,,,
2350,,,,
7642,,,,
2879,,,,
8839,,,,
9847,,,,
9901,,,,
6160,,,,
7583,,,,
2366,,,,
8067,,,,
8192,,,,
1872,,,,
3233,,,,
9784,,,,
1416,,,,
2774,,,,
2360,,,,
1729,,,,
8991,,,,
3044,,,,
8493,,,,
3764,,,,
4789,,,,
2430,,,,
8109,,,,
3052,,,,
9968,,,,
1710,,,,
4311,,,,
5934,,,,
7880,,,,
8735,,,,
9864,,,,
8027,,,,
4831,,,,
3216,,,,
1750,,,,
3552,,,,
9053,,,,
5913,,,,
4296,,,,
4302,,,,
7457,,,,
3367,,,,
8458,,,,
8024,,,,
9152,,,,
1763,,,,
3882,,,,
8372,,,,
8375,,,,
2921,,,,
3095,,,,
7574,,,,
7706,,,,
2682,,,,
9314,,,,
9756,,,,
2396,,,,
3348,,,,
8577,,,,
2051,,,,
6374,,,,
3809,,,,
7830,,,,
2490,,,,
4351,Done,Done,Done,Done
5838,Done,Done,Done,Done
7162,Done,Done,Done,Done
7163,Done,Done,Done,Done
7169,Done,Done,Done,Done
7190,Done,Done,Done,Done
7320,Done,Done,Done,Done
7321,Done,Done,Done,Done
7323,Done,Done,Done,Done
7330,Done,Done,Done,Done
7339,Done,Done,Done,Done
7342,Done,Done,Done,Done
7383,Done,Done,Done,Done
7386,Done,Done,Done,Done
8324,Done,Done,Done,Done
8325,Done,Done,Done,Done
8342,Done,Done,Done,Done
8350,Done,Done,Done,Done
8355,Done,Done,Done,Done
8356,Done,Done,Done,Done
8363,Done,Done,Done,Done
8379,Done,Done,Done,Done
8382,Done,Done,Done,Done
8385,Done,Done,Done,Done
8396,Done,Done,Done,Done
8397,Done,Done,Done,Done
8423,Done,Done,Done,Done
8521,Done,Done,Done,Done
8527,Done,Done,Done,Done
8530,Done,Done,Done,Done
8586,Done,Done,Done,Done
8589,Done,Done,Done,Done
8692,Done,Done,Done,Done
8703,Done,Done,Done,Done
8709,Done,Done,Done,Done
8729,Done,Done,Done,Done
8740,Done,Done,Done,Done
