Period Ending:,202231/08,202131/08,202031/08,201931/08
"Property/Plant/Equipment, Total - Net 91 25.35 22.11 26.39  Property/Plant/Equipment, Total - Gross - 92.07 84.79 85.34  Accumulated Depreciation, Total - -66.72 -62.69 -58.95  Goodwill, Net 1600 - - -  Intangibles, Net 277 250.18 102.62 77.62  Long Term Investments 110 2333.49 0.33 2.25  Note Receivable - Long Term - - 15.4 18.8  Other Long Term Assets, Total 2 70.75 70.08 47.23  Other Assets, Total -198 - - -","Property/Plant/Equipment, Total - Net 91 25.35 22.11 26.39  Property/Plant/Equipment, Total - Gross - 92.07 84.79 85.34  Accumulated Depreciation, Total - -66.72 -62.69 -58.95  Goodwill, Net 1600 - - -  Intangibles, Net 277 250.18 102.62 77.62  Long Term Investments 110 2333.49 0.33 2.25  Note Receivable - Long Term - - 15.4 18.8  Other Long Term Assets, Total 2 70.75 70.08 47.23  Other Assets, Total -198 - - -","Property/Plant/Equipment, Total - Net 91 25.35 22.11 26.39  Property/Plant/Equipment, Total - Gross - 92.07 84.79 85.34  Accumulated Depreciation, Total - -66.72 -62.69 -58.95  Goodwill, Net 1600 - - -  Intangibles, Net 277 250.18 102.62 77.62  Long Term Investments 110 2333.49 0.33 2.25  Note Receivable - Long Term - - 15.4 18.8  Other Long Term Assets, Total 2 70.75 70.08 47.23  Other Assets, Total -198 - - -","Property/Plant/Equipment, Total - Net 91 25.35 22.11 26.39  Property/Plant/Equipment, Total - Gross - 92.07 84.79 85.34  Accumulated Depreciation, Total - -66.72 -62.69 -58.95  Goodwill, Net 1600 - - -  Intangibles, Net 277 250.18 102.62 77.62  Long Term Investments 110 2333.49 0.33 2.25  Note Receivable - Long Term - - 15.4 18.8  Other Long Term Assets, Total 2 70.75 70.08 47.23  Other Assets, Total -198 - - -","Property/Plant/Equipment, Total - Net 91 25.35 22.11 26.39  Property/Plant/Equipment, Total - Gross - 92.07 84.79 85.34  Accumulated Depreciation, Total - -66.72 -62.69 -58.95  Goodwill, Net 1600 - - -  Intangibles, Net 277 250.18 102.62 77.62  Long Term Investments 110 2333.49 0.33 2.25  Note Receivable - Long Term - - 15.4 18.8  Other Long Term Assets, Total 2 70.75 70.08 47.23  Other Assets, Total -198 - - -"
"Property/Plant/Equipment, Total - Net",91,25.35,22.11,26.39
"Property/Plant/Equipment, Total - Gross",-,92.07,84.79,85.34
"Accumulated Depreciation, Total",-,-66.72,-62.69,-58.95
"Goodwill, Net",1600,-,-,-
"Intangibles, Net",277,250.18,102.62,77.62
Long Term Investments,110,2333.49,0.33,2.25
Note Receivable - Long Term,-,-,15.4,18.8
"Other Long Term Assets, Total",2,70.75,70.08,47.23
"Other Assets, Total",-198,-,-,-
Total Current Liabilities,2161,576.88,634.27,272.76
"Accounts Payable 134 52.15 21.48 30.25  Payable/Accrued - - - -  Accrued Expenses - 41.82 56.18 49.91  Notes Payable/Short Term Debt 50 100 100 -  Current Port. of LT Debt/Capital Leases 1613 200 - 19.61  Other Current liabilities, Total 364 182.91 456.61 173","Accounts Payable 134 52.15 21.48 30.25  Payable/Accrued - - - -  Accrued Expenses - 41.82 56.18 49.91  Notes Payable/Short Term Debt 50 100 100 -  Current Port. of LT Debt/Capital Leases 1613 200 - 19.61  Other Current liabilities, Total 364 182.91 456.61 173","Accounts Payable 134 52.15 21.48 30.25  Payable/Accrued - - - -  Accrued Expenses - 41.82 56.18 49.91  Notes Payable/Short Term Debt 50 100 100 -  Current Port. of LT Debt/Capital Leases 1613 200 - 19.61  Other Current liabilities, Total 364 182.91 456.61 173","Accounts Payable 134 52.15 21.48 30.25  Payable/Accrued - - - -  Accrued Expenses - 41.82 56.18 49.91  Notes Payable/Short Term Debt 50 100 100 -  Current Port. of LT Debt/Capital Leases 1613 200 - 19.61  Other Current liabilities, Total 364 182.91 456.61 173","Accounts Payable 134 52.15 21.48 30.25  Payable/Accrued - - - -  Accrued Expenses - 41.82 56.18 49.91  Notes Payable/Short Term Debt 50 100 100 -  Current Port. of LT Debt/Capital Leases 1613 200 - 19.61  Other Current liabilities, Total 364 182.91 456.61 173"
Accounts Payable,134,52.15,21.48,30.25
Payable/Accrued,-,-,-,-
Accrued Expenses,-,41.82,56.18,49.91
Notes Payable/Short Term Debt,50,100,100,-
Current Port. of LT Debt/Capital Leases,1613,200,-,19.61
"Other Current liabilities, Total",364,182.91,456.61,173
Total Liabilities,2426,2076.88,634.27,278.9
"Total Long Term Debt 261 1500 - 6.14  Long Term Debt 259 1500 - 6.14  Capital Lease Obligations 2 - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -96 - - -","Total Long Term Debt 261 1500 - 6.14  Long Term Debt 259 1500 - 6.14  Capital Lease Obligations 2 - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -96 - - -","Total Long Term Debt 261 1500 - 6.14  Long Term Debt 259 1500 - 6.14  Capital Lease Obligations 2 - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -96 - - -","Total Long Term Debt 261 1500 - 6.14  Long Term Debt 259 1500 - 6.14  Capital Lease Obligations 2 - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -96 - - -","Total Long Term Debt 261 1500 - 6.14  Long Term Debt 259 1500 - 6.14  Capital Lease Obligations 2 - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -96 - - -"
Total Long Term Debt,261,1500,-,6.14
Long Term Debt,259,1500,-,6.14
Capital Lease Obligations,2,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-96,-,-,-
Total Equity,1430,1310.11,420.62,276.66
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 694 661.66 331.5 331.5  Additional Paid-In Capital 2558 661.86 331.69 331.69  Retained Earnings (Accumulated Deficit) -1847 -13.36 -242.57 -386.53  Treasury Stock - Common - -0.05 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 25 -0 - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 694 661.66 331.5 331.5  Additional Paid-In Capital 2558 661.86 331.69 331.69  Retained Earnings (Accumulated Deficit) -1847 -13.36 -242.57 -386.53  Treasury Stock - Common - -0.05 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 25 -0 - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 694 661.66 331.5 331.5  Additional Paid-In Capital 2558 661.86 331.69 331.69  Retained Earnings (Accumulated Deficit) -1847 -13.36 -242.57 -386.53  Treasury Stock - Common - -0.05 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 25 -0 - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 694 661.66 331.5 331.5  Additional Paid-In Capital 2558 661.86 331.69 331.69  Retained Earnings (Accumulated Deficit) -1847 -13.36 -242.57 -386.53  Treasury Stock - Common - -0.05 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 25 -0 - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 694 661.66 331.5 331.5  Additional Paid-In Capital 2558 661.86 331.69 331.69  Retained Earnings (Accumulated Deficit) -1847 -13.36 -242.57 -386.53  Treasury Stock - Common - -0.05 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 25 -0 - -0"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",694,661.66,331.5,331.5
Additional Paid-In Capital,2558,661.86,331.69,331.69
Retained Earnings (Accumulated Deficit),-1847,-13.36,-242.57,-386.53
Treasury Stock - Common,-,-0.05,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",25,-0,-,-0
Total Liabilities & Shareholders' Equity,3856,3386.99,1054.89,555.55
Total Common Shares Outstanding,10.16,6.26,5.69,5.69
Total Preferred Shares Outstanding,-,-,-,-
