Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 586 575 532.8 550.25  Property/Plant/Equipment, Total - Gross - 1219.14 207.62 1007.84  Accumulated Depreciation, Total - -643.28 -555.52 -457.59  Goodwill, Net - - - -  Intangibles, Net 298 230 186.93 148.28  Long Term Investments 11225 7631 5235.71 2515.24  Note Receivable - Long Term 2451 - - -  Other Long Term Assets, Total 2 3 1821.2 15345.14  Other Assets, Total -3277 -162 - -","Property/Plant/Equipment, Total - Net 586 575 532.8 550.25  Property/Plant/Equipment, Total - Gross - 1219.14 207.62 1007.84  Accumulated Depreciation, Total - -643.28 -555.52 -457.59  Goodwill, Net - - - -  Intangibles, Net 298 230 186.93 148.28  Long Term Investments 11225 7631 5235.71 2515.24  Note Receivable - Long Term 2451 - - -  Other Long Term Assets, Total 2 3 1821.2 15345.14  Other Assets, Total -3277 -162 - -","Property/Plant/Equipment, Total - Net 586 575 532.8 550.25  Property/Plant/Equipment, Total - Gross - 1219.14 207.62 1007.84  Accumulated Depreciation, Total - -643.28 -555.52 -457.59  Goodwill, Net - - - -  Intangibles, Net 298 230 186.93 148.28  Long Term Investments 11225 7631 5235.71 2515.24  Note Receivable - Long Term 2451 - - -  Other Long Term Assets, Total 2 3 1821.2 15345.14  Other Assets, Total -3277 -162 - -","Property/Plant/Equipment, Total - Net 586 575 532.8 550.25  Property/Plant/Equipment, Total - Gross - 1219.14 207.62 1007.84  Accumulated Depreciation, Total - -643.28 -555.52 -457.59  Goodwill, Net - - - -  Intangibles, Net 298 230 186.93 148.28  Long Term Investments 11225 7631 5235.71 2515.24  Note Receivable - Long Term 2451 - - -  Other Long Term Assets, Total 2 3 1821.2 15345.14  Other Assets, Total -3277 -162 - -","Property/Plant/Equipment, Total - Net 586 575 532.8 550.25  Property/Plant/Equipment, Total - Gross - 1219.14 207.62 1007.84  Accumulated Depreciation, Total - -643.28 -555.52 -457.59  Goodwill, Net - - - -  Intangibles, Net 298 230 186.93 148.28  Long Term Investments 11225 7631 5235.71 2515.24  Note Receivable - Long Term 2451 - - -  Other Long Term Assets, Total 2 3 1821.2 15345.14  Other Assets, Total -3277 -162 - -"
"Property/Plant/Equipment, Total - Net",586,575,532.8,550.25
"Property/Plant/Equipment, Total - Gross",-,1219.14,207.62,1007.84
"Accumulated Depreciation, Total",-,-643.28,-555.52,-457.59
"Goodwill, Net",-,-,-,-
"Intangibles, Net",298,230,186.93,148.28
Long Term Investments,11225,7631,5235.71,2515.24
Note Receivable - Long Term,2451,-,-,-
"Other Long Term Assets, Total",2,3,1821.2,15345.14
"Other Assets, Total",-3277,-162,-,-
Total Current Liabilities,10678,7531,9028.46,7487.24
"Accounts Payable 879 561 550.81 636.82  Payable/Accrued - - - -  Accrued Expenses 2040 2283 2708.49 1951.74  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 500 1000  Other Current liabilities, Total 7759 4687 5269.17 3898.68","Accounts Payable 879 561 550.81 636.82  Payable/Accrued - - - -  Accrued Expenses 2040 2283 2708.49 1951.74  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 500 1000  Other Current liabilities, Total 7759 4687 5269.17 3898.68","Accounts Payable 879 561 550.81 636.82  Payable/Accrued - - - -  Accrued Expenses 2040 2283 2708.49 1951.74  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 500 1000  Other Current liabilities, Total 7759 4687 5269.17 3898.68","Accounts Payable 879 561 550.81 636.82  Payable/Accrued - - - -  Accrued Expenses 2040 2283 2708.49 1951.74  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 500 1000  Other Current liabilities, Total 7759 4687 5269.17 3898.68","Accounts Payable 879 561 550.81 636.82  Payable/Accrued - - - -  Accrued Expenses 2040 2283 2708.49 1951.74  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 500 1000  Other Current liabilities, Total 7759 4687 5269.17 3898.68"
Accounts Payable,879,561,550.81,636.82
Payable/Accrued,-,-,-,-
Accrued Expenses,2040,2283,2708.49,1951.74
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,-,-,500,1000
"Other Current liabilities, Total",7759,4687,5269.17,3898.68
Total Liabilities,11047,7895,9635.4,8402.15
"Total Long Term Debt - - - 500  Long Term Debt - - - 500  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 274 266 215.42 49.01  Other Liabilities, Total 95 98 391.51 365.89","Total Long Term Debt - - - 500  Long Term Debt - - - 500  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 274 266 215.42 49.01  Other Liabilities, Total 95 98 391.51 365.89","Total Long Term Debt - - - 500  Long Term Debt - - - 500  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 274 266 215.42 49.01  Other Liabilities, Total 95 98 391.51 365.89","Total Long Term Debt - - - 500  Long Term Debt - - - 500  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 274 266 215.42 49.01  Other Liabilities, Total 95 98 391.51 365.89","Total Long Term Debt - - - 500  Long Term Debt - - - 500  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 274 266 215.42 49.01  Other Liabilities, Total 95 98 391.51 365.89"
Total Long Term Debt,-,-,-,500
Long Term Debt,-,-,-,500
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,274,266,215.42,49.01
"Other Liabilities, Total",95,98,391.51,365.89
Total Equity,54718,51024,44475.04,35894.1
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4045 3785 3780.01 2583.4  Additional Paid-In Capital 3908 3648 3643.09 2428.86  Retained Earnings (Accumulated Deficit) 51052 47822 41862.43 35788.83  Treasury Stock - Common -4963 -4962 -4962.26 -4962.26  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 446.88 152.96 55.8  Other Equity, Total 676 731 -1.17 -0.53","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4045 3785 3780.01 2583.4  Additional Paid-In Capital 3908 3648 3643.09 2428.86  Retained Earnings (Accumulated Deficit) 51052 47822 41862.43 35788.83  Treasury Stock - Common -4963 -4962 -4962.26 -4962.26  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 446.88 152.96 55.8  Other Equity, Total 676 731 -1.17 -0.53","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4045 3785 3780.01 2583.4  Additional Paid-In Capital 3908 3648 3643.09 2428.86  Retained Earnings (Accumulated Deficit) 51052 47822 41862.43 35788.83  Treasury Stock - Common -4963 -4962 -4962.26 -4962.26  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 446.88 152.96 55.8  Other Equity, Total 676 731 -1.17 -0.53","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4045 3785 3780.01 2583.4  Additional Paid-In Capital 3908 3648 3643.09 2428.86  Retained Earnings (Accumulated Deficit) 51052 47822 41862.43 35788.83  Treasury Stock - Common -4963 -4962 -4962.26 -4962.26  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 446.88 152.96 55.8  Other Equity, Total 676 731 -1.17 -0.53","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4045 3785 3780.01 2583.4  Additional Paid-In Capital 3908 3648 3643.09 2428.86  Retained Earnings (Accumulated Deficit) 51052 47822 41862.43 35788.83  Treasury Stock - Common -4963 -4962 -4962.26 -4962.26  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 446.88 152.96 55.8  Other Equity, Total 676 731 -1.17 -0.53"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",4045,3785,3780.01,2583.4
Additional Paid-In Capital,3908,3648,3643.09,2428.86
Retained Earnings (Accumulated Deficit),51052,47822,41862.43,35788.83
Treasury Stock - Common,-4963,-4962,-4962.26,-4962.26
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,446.88,152.96,55.8
"Other Equity, Total",676,731,-1.17,-0.53
Total Liabilities & Shareholders' Equity,65765,58919,54110.44,44296.25
Total Common Shares Outstanding,330.92,330.55,330.55,326.13
Total Preferred Shares Outstanding,-,-,-,-
