Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 984971 995211 826696 650365  Property/Plant/Equipment, Total - Gross - - 1822077 1463342  Accumulated Depreciation, Total - - -995381 -812977  Goodwill, Net 149516 137352 165096 160945  Intangibles, Net 61241 69030 73280 79748  Long Term Investments 24706 266826 61952 33229  Note Receivable - Long Term 4303 4982 - -  Other Long Term Assets, Total 275093 245441 58689 52610  Other Assets, Total 43947 67608 35114 -","Property/Plant/Equipment, Total - Net 984971 995211 826696 650365  Property/Plant/Equipment, Total - Gross - - 1822077 1463342  Accumulated Depreciation, Total - - -995381 -812977  Goodwill, Net 149516 137352 165096 160945  Intangibles, Net 61241 69030 73280 79748  Long Term Investments 24706 266826 61952 33229  Note Receivable - Long Term 4303 4982 - -  Other Long Term Assets, Total 275093 245441 58689 52610  Other Assets, Total 43947 67608 35114 -","Property/Plant/Equipment, Total - Net 984971 995211 826696 650365  Property/Plant/Equipment, Total - Gross - - 1822077 1463342  Accumulated Depreciation, Total - - -995381 -812977  Goodwill, Net 149516 137352 165096 160945  Intangibles, Net 61241 69030 73280 79748  Long Term Investments 24706 266826 61952 33229  Note Receivable - Long Term 4303 4982 - -  Other Long Term Assets, Total 275093 245441 58689 52610  Other Assets, Total 43947 67608 35114 -","Property/Plant/Equipment, Total - Net 984971 995211 826696 650365  Property/Plant/Equipment, Total - Gross - - 1822077 1463342  Accumulated Depreciation, Total - - -995381 -812977  Goodwill, Net 149516 137352 165096 160945  Intangibles, Net 61241 69030 73280 79748  Long Term Investments 24706 266826 61952 33229  Note Receivable - Long Term 4303 4982 - -  Other Long Term Assets, Total 275093 245441 58689 52610  Other Assets, Total 43947 67608 35114 -","Property/Plant/Equipment, Total - Net 984971 995211 826696 650365  Property/Plant/Equipment, Total - Gross - - 1822077 1463342  Accumulated Depreciation, Total - - -995381 -812977  Goodwill, Net 149516 137352 165096 160945  Intangibles, Net 61241 69030 73280 79748  Long Term Investments 24706 266826 61952 33229  Note Receivable - Long Term 4303 4982 - -  Other Long Term Assets, Total 275093 245441 58689 52610  Other Assets, Total 43947 67608 35114 -"
"Property/Plant/Equipment, Total - Net",984971,995211,826696,650365
"Property/Plant/Equipment, Total - Gross",-,-,1822077,1463342
"Accumulated Depreciation, Total",-,-,-995381,-812977
"Goodwill, Net",149516,137352,165096,160945
"Intangibles, Net",61241,69030,73280,79748
Long Term Investments,24706,266826,61952,33229
Note Receivable - Long Term,4303,4982,-,-
"Other Long Term Assets, Total",275093,245441,58689,52610
"Other Assets, Total",43947,67608,35114,-
Total Current Liabilities,1004311,1062358,1011476,718905
"Accounts Payable 351439 460132 324373 201825  Payable/Accrued - - - -  Accrued Expenses - 194012 205893 128412  Notes Payable/Short Term Debt - 172666 192938 216601  Current Port. of LT Debt/Capital Leases 258808 12690 143569 68028  Other Current liabilities, Total 394064 222858 144703 104039","Accounts Payable 351439 460132 324373 201825  Payable/Accrued - - - -  Accrued Expenses - 194012 205893 128412  Notes Payable/Short Term Debt - 172666 192938 216601  Current Port. of LT Debt/Capital Leases 258808 12690 143569 68028  Other Current liabilities, Total 394064 222858 144703 104039","Accounts Payable 351439 460132 324373 201825  Payable/Accrued - - - -  Accrued Expenses - 194012 205893 128412  Notes Payable/Short Term Debt - 172666 192938 216601  Current Port. of LT Debt/Capital Leases 258808 12690 143569 68028  Other Current liabilities, Total 394064 222858 144703 104039","Accounts Payable 351439 460132 324373 201825  Payable/Accrued - - - -  Accrued Expenses - 194012 205893 128412  Notes Payable/Short Term Debt - 172666 192938 216601  Current Port. of LT Debt/Capital Leases 258808 12690 143569 68028  Other Current liabilities, Total 394064 222858 144703 104039","Accounts Payable 351439 460132 324373 201825  Payable/Accrued - - - -  Accrued Expenses - 194012 205893 128412  Notes Payable/Short Term Debt - 172666 192938 216601  Current Port. of LT Debt/Capital Leases 258808 12690 143569 68028  Other Current liabilities, Total 394064 222858 144703 104039"
Accounts Payable,351439,460132,324373,201825
Payable/Accrued,-,-,-,-
Accrued Expenses,-,194012,205893,128412
Notes Payable/Short Term Debt,-,172666,192938,216601
Current Port. of LT Debt/Capital Leases,258808,12690,143569,68028
"Other Current liabilities, Total",394064,222858,144703,104039
Total Liabilities,1684160,1737898,1395136,1099422
"Total Long Term Debt 493350 494457 185106 140061  Long Term Debt 448656 455562 155273 134737  Capital Lease Obligations 44694 38895 29833 5324  Deferred Income Tax 70386 57454 52172 38329  Minority Interest 4421 3438 2759 4607  Other Liabilities, Total 111692 -484682 -427369 197520","Total Long Term Debt 493350 494457 185106 140061  Long Term Debt 448656 455562 155273 134737  Capital Lease Obligations 44694 38895 29833 5324  Deferred Income Tax 70386 57454 52172 38329  Minority Interest 4421 3438 2759 4607  Other Liabilities, Total 111692 -484682 -427369 197520","Total Long Term Debt 493350 494457 185106 140061  Long Term Debt 448656 455562 155273 134737  Capital Lease Obligations 44694 38895 29833 5324  Deferred Income Tax 70386 57454 52172 38329  Minority Interest 4421 3438 2759 4607  Other Liabilities, Total 111692 -484682 -427369 197520","Total Long Term Debt 493350 494457 185106 140061  Long Term Debt 448656 455562 155273 134737  Capital Lease Obligations 44694 38895 29833 5324  Deferred Income Tax 70386 57454 52172 38329  Minority Interest 4421 3438 2759 4607  Other Liabilities, Total 111692 -484682 -427369 197520","Total Long Term Debt 493350 494457 185106 140061  Long Term Debt 448656 455562 155273 134737  Capital Lease Obligations 44694 38895 29833 5324  Deferred Income Tax 70386 57454 52172 38329  Minority Interest 4421 3438 2759 4607  Other Liabilities, Total 111692 -484682 -427369 197520"
Total Long Term Debt,493350,494457,185106,140061
Long Term Debt,448656,455562,155273,134737
Capital Lease Obligations,44694,38895,29833,5324
Deferred Income Tax,70386,57454,52172,38329
Minority Interest,4421,3438,2759,4607
"Other Liabilities, Total",111692,-484682,-427369,197520
Total Equity,1462867,1303755,1006297,843957
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 32641 32641 32641 32641  Additional Paid-In Capital 45 - - 1783  Retained Earnings (Accumulated Deficit) 1054738 974767 1070422 1016394  Treasury Stock - Common -16259 -16698 -16792 -16806  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 146 23  Other Equity, Total 391702 313045 -79974 -190078","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 32641 32641 32641 32641  Additional Paid-In Capital 45 - - 1783  Retained Earnings (Accumulated Deficit) 1054738 974767 1070422 1016394  Treasury Stock - Common -16259 -16698 -16792 -16806  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 146 23  Other Equity, Total 391702 313045 -79974 -190078","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 32641 32641 32641 32641  Additional Paid-In Capital 45 - - 1783  Retained Earnings (Accumulated Deficit) 1054738 974767 1070422 1016394  Treasury Stock - Common -16259 -16698 -16792 -16806  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 146 23  Other Equity, Total 391702 313045 -79974 -190078","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 32641 32641 32641 32641  Additional Paid-In Capital 45 - - 1783  Retained Earnings (Accumulated Deficit) 1054738 974767 1070422 1016394  Treasury Stock - Common -16259 -16698 -16792 -16806  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 146 23  Other Equity, Total 391702 313045 -79974 -190078","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 32641 32641 32641 32641  Additional Paid-In Capital 45 - - 1783  Retained Earnings (Accumulated Deficit) 1054738 974767 1070422 1016394  Treasury Stock - Common -16259 -16698 -16792 -16806  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 146 23  Other Equity, Total 391702 313045 -79974 -190078"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",32641,32641,32641,32641
Additional Paid-In Capital,45,-,-,1783
Retained Earnings (Accumulated Deficit),1054738,974767,1070422,1016394
Treasury Stock - Common,-16259,-16698,-16792,-16806
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,146,23
"Other Equity, Total",391702,313045,-79974,-190078
Total Liabilities & Shareholders' Equity,3147027,3041653,2401433,1943379
Total Common Shares Outstanding,379.18,379.02,378.97,378.96
Total Preferred Shares Outstanding,-,-,-,-
