Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net - 77185 76184 91532  Property/Plant/Equipment, Total - Gross - - 104034 120077  Accumulated Depreciation, Total - - -27849 -28544  Goodwill, Net - 64327 60365 66806  Intangibles, Net - 13601 13927 13197  Long Term Investments - 15268 6669 6333  Note Receivable - Long Term - - 197 203  Other Long Term Assets, Total - 1 22521 18287  Other Assets, Total 11190 12167 - -","Property/Plant/Equipment, Total - Net - 77185 76184 91532  Property/Plant/Equipment, Total - Gross - - 104034 120077  Accumulated Depreciation, Total - - -27849 -28544  Goodwill, Net - 64327 60365 66806  Intangibles, Net - 13601 13927 13197  Long Term Investments - 15268 6669 6333  Note Receivable - Long Term - - 197 203  Other Long Term Assets, Total - 1 22521 18287  Other Assets, Total 11190 12167 - -","Property/Plant/Equipment, Total - Net - 77185 76184 91532  Property/Plant/Equipment, Total - Gross - - 104034 120077  Accumulated Depreciation, Total - - -27849 -28544  Goodwill, Net - 64327 60365 66806  Intangibles, Net - 13601 13927 13197  Long Term Investments - 15268 6669 6333  Note Receivable - Long Term - - 197 203  Other Long Term Assets, Total - 1 22521 18287  Other Assets, Total 11190 12167 - -","Property/Plant/Equipment, Total - Net - 77185 76184 91532  Property/Plant/Equipment, Total - Gross - - 104034 120077  Accumulated Depreciation, Total - - -27849 -28544  Goodwill, Net - 64327 60365 66806  Intangibles, Net - 13601 13927 13197  Long Term Investments - 15268 6669 6333  Note Receivable - Long Term - - 197 203  Other Long Term Assets, Total - 1 22521 18287  Other Assets, Total 11190 12167 - -","Property/Plant/Equipment, Total - Net - 77185 76184 91532  Property/Plant/Equipment, Total - Gross - - 104034 120077  Accumulated Depreciation, Total - - -27849 -28544  Goodwill, Net - 64327 60365 66806  Intangibles, Net - 13601 13927 13197  Long Term Investments - 15268 6669 6333  Note Receivable - Long Term - - 197 203  Other Long Term Assets, Total - 1 22521 18287  Other Assets, Total 11190 12167 - -"
"Property/Plant/Equipment, Total - Net",-,77185,76184,91532
"Property/Plant/Equipment, Total - Gross",-,-,104034,120077
"Accumulated Depreciation, Total",-,-,-27849,-28544
"Goodwill, Net",-,64327,60365,66806
"Intangibles, Net",-,13601,13927,13197
Long Term Investments,-,15268,6669,6333
Note Receivable - Long Term,-,-,197,203
"Other Long Term Assets, Total",-,1,22521,18287
"Other Assets, Total",11190,12167,-,-
Total Current Liabilities,-,93010,128890,93111
"Accounts Payable 32819 29402 18401 20512  Payable/Accrued - 29402 -1 1  Accrued Expenses - - 5433 5295  Notes Payable/Short Term Debt - 35960 41300 30666  Current Port. of LT Debt/Capital Leases - 21744 48666 23278  Other Current liabilities, Total 4885 5904 15091 13359","Accounts Payable 32819 29402 18401 20512  Payable/Accrued - 29402 -1 1  Accrued Expenses - - 5433 5295  Notes Payable/Short Term Debt - 35960 41300 30666  Current Port. of LT Debt/Capital Leases - 21744 48666 23278  Other Current liabilities, Total 4885 5904 15091 13359","Accounts Payable 32819 29402 18401 20512  Payable/Accrued - 29402 -1 1  Accrued Expenses - - 5433 5295  Notes Payable/Short Term Debt - 35960 41300 30666  Current Port. of LT Debt/Capital Leases - 21744 48666 23278  Other Current liabilities, Total 4885 5904 15091 13359","Accounts Payable 32819 29402 18401 20512  Payable/Accrued - 29402 -1 1  Accrued Expenses - - 5433 5295  Notes Payable/Short Term Debt - 35960 41300 30666  Current Port. of LT Debt/Capital Leases - 21744 48666 23278  Other Current liabilities, Total 4885 5904 15091 13359","Accounts Payable 32819 29402 18401 20512  Payable/Accrued - 29402 -1 1  Accrued Expenses - - 5433 5295  Notes Payable/Short Term Debt - 35960 41300 30666  Current Port. of LT Debt/Capital Leases - 21744 48666 23278  Other Current liabilities, Total 4885 5904 15091 13359"
Accounts Payable,32819,29402,18401,20512
Payable/Accrued,-,29402,-1,1
Accrued Expenses,-,-,5433,5295
Notes Payable/Short Term Debt,-,35960,41300,30666
Current Port. of LT Debt/Capital Leases,-,21744,48666,23278
"Other Current liabilities, Total",4885,5904,15091,13359
Total Liabilities,162191,167353,166951,180481
"Total Long Term Debt 60963 65635 28559 75010  Long Term Debt - 38189 1697 38868  Capital Lease Obligations 24951 27446 26862 36142  Deferred Income Tax - - - -  Minority Interest - 2500 1594 1813  Other Liabilities, Total -40916 -29752 7908 10547","Total Long Term Debt 60963 65635 28559 75010  Long Term Debt - 38189 1697 38868  Capital Lease Obligations 24951 27446 26862 36142  Deferred Income Tax - - - -  Minority Interest - 2500 1594 1813  Other Liabilities, Total -40916 -29752 7908 10547","Total Long Term Debt 60963 65635 28559 75010  Long Term Debt - 38189 1697 38868  Capital Lease Obligations 24951 27446 26862 36142  Deferred Income Tax - - - -  Minority Interest - 2500 1594 1813  Other Liabilities, Total -40916 -29752 7908 10547","Total Long Term Debt 60963 65635 28559 75010  Long Term Debt - 38189 1697 38868  Capital Lease Obligations 24951 27446 26862 36142  Deferred Income Tax - - - -  Minority Interest - 2500 1594 1813  Other Liabilities, Total -40916 -29752 7908 10547","Total Long Term Debt 60963 65635 28559 75010  Long Term Debt - 38189 1697 38868  Capital Lease Obligations 24951 27446 26862 36142  Deferred Income Tax - - - -  Minority Interest - 2500 1594 1813  Other Liabilities, Total -40916 -29752 7908 10547"
Total Long Term Debt,60963,65635,28559,75010
Long Term Debt,-,38189,1697,38868
Capital Lease Obligations,24951,27446,26862,36142
Deferred Income Tax,-,-,-,-
Minority Interest,-,2500,1594,1813
"Other Liabilities, Total",-40916,-29752,7908,10547
Total Equity,-,81102,78435,81515
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 511 511 511  Additional Paid-In Capital - 25154 37752 37686  Retained Earnings (Accumulated Deficit) 50858 37077 24653 42632  Treasury Stock - Common - -68 -84 -126  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 107 105  Other Equity, Total 22665 18428 15496 707","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 511 511 511  Additional Paid-In Capital - 25154 37752 37686  Retained Earnings (Accumulated Deficit) 50858 37077 24653 42632  Treasury Stock - Common - -68 -84 -126  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 107 105  Other Equity, Total 22665 18428 15496 707","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 511 511 511  Additional Paid-In Capital - 25154 37752 37686  Retained Earnings (Accumulated Deficit) 50858 37077 24653 42632  Treasury Stock - Common - -68 -84 -126  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 107 105  Other Equity, Total 22665 18428 15496 707","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 511 511 511  Additional Paid-In Capital - 25154 37752 37686  Retained Earnings (Accumulated Deficit) 50858 37077 24653 42632  Treasury Stock - Common - -68 -84 -126  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 107 105  Other Equity, Total 22665 18428 15496 707","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 511 511 511  Additional Paid-In Capital - 25154 37752 37686  Retained Earnings (Accumulated Deficit) 50858 37077 24653 42632  Treasury Stock - Common - -68 -84 -126  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 107 105  Other Equity, Total 22665 18428 15496 707"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",-,511,511,511
Additional Paid-In Capital,-,25154,37752,37686
Retained Earnings (Accumulated Deficit),50858,37077,24653,42632
Treasury Stock - Common,-,-68,-84,-126
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,107,105
"Other Equity, Total",22665,18428,15496,707
Total Liabilities & Shareholders' Equity,-,248455,245386,261996
Total Common Shares Outstanding,33.97,33.83,33.68,33.33
Total Preferred Shares Outstanding,-,-,-,-
