Period Ending:,202230/06,202130/06,202030/06,201930/06
"Total Long Term Debt 5407 4739 6205.91 4004.39  Long Term Debt 3643 2618 3833.69 4004.39  Capital Lease Obligations 1764 2121 2372.22 -  Deferred Income Tax 317 75 60.93 54.78  Minority Interest 318 308 2940.18 2597.68  Other Liabilities, Total -6681.81 -5572.07 134.64 42.76","Total Long Term Debt 5407 4739 6205.91 4004.39  Long Term Debt 3643 2618 3833.69 4004.39  Capital Lease Obligations 1764 2121 2372.22 -  Deferred Income Tax 317 75 60.93 54.78  Minority Interest 318 308 2940.18 2597.68  Other Liabilities, Total -6681.81 -5572.07 134.64 42.76","Total Long Term Debt 5407 4739 6205.91 4004.39  Long Term Debt 3643 2618 3833.69 4004.39  Capital Lease Obligations 1764 2121 2372.22 -  Deferred Income Tax 317 75 60.93 54.78  Minority Interest 318 308 2940.18 2597.68  Other Liabilities, Total -6681.81 -5572.07 134.64 42.76","Total Long Term Debt 5407 4739 6205.91 4004.39  Long Term Debt 3643 2618 3833.69 4004.39  Capital Lease Obligations 1764 2121 2372.22 -  Deferred Income Tax 317 75 60.93 54.78  Minority Interest 318 308 2940.18 2597.68  Other Liabilities, Total -6681.81 -5572.07 134.64 42.76","Total Long Term Debt 5407 4739 6205.91 4004.39  Long Term Debt 3643 2618 3833.69 4004.39  Capital Lease Obligations 1764 2121 2372.22 -  Deferred Income Tax 317 75 60.93 54.78  Minority Interest 318 308 2940.18 2597.68  Other Liabilities, Total -6681.81 -5572.07 134.64 42.76"
Total Long Term Debt,5407,4739,6205.91,4004.39
Long Term Debt,3643,2618,3833.69,4004.39
Capital Lease Obligations,1764,2121,2372.22,-
Deferred Income Tax,317,75,60.93,54.78
Minority Interest,318,308,2940.18,2597.68
"Other Liabilities, Total",-6681.81,-5572.07,134.64,42.76
Total Equity,9005,10469,7402.99,7010.59
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1778 1750 1721.24 1607.99  Additional Paid-In Capital 965 934 902.87 556.28  Retained Earnings (Accumulated Deficit) 6016 7173 4634.95 4762.54  Treasury Stock - Common -174 -0.01 -0.01 -0.01  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 420 612 143.93 83.8","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1778 1750 1721.24 1607.99  Additional Paid-In Capital 965 934 902.87 556.28  Retained Earnings (Accumulated Deficit) 6016 7173 4634.95 4762.54  Treasury Stock - Common -174 -0.01 -0.01 -0.01  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 420 612 143.93 83.8","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1778 1750 1721.24 1607.99  Additional Paid-In Capital 965 934 902.87 556.28  Retained Earnings (Accumulated Deficit) 6016 7173 4634.95 4762.54  Treasury Stock - Common -174 -0.01 -0.01 -0.01  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 420 612 143.93 83.8","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1778 1750 1721.24 1607.99  Additional Paid-In Capital 965 934 902.87 556.28  Retained Earnings (Accumulated Deficit) 6016 7173 4634.95 4762.54  Treasury Stock - Common -174 -0.01 -0.01 -0.01  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 420 612 143.93 83.8","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1778 1750 1721.24 1607.99  Additional Paid-In Capital 965 934 902.87 556.28  Retained Earnings (Accumulated Deficit) 6016 7173 4634.95 4762.54  Treasury Stock - Common -174 -0.01 -0.01 -0.01  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 420 612 143.93 83.8"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1778,1750,1721.24,1607.99
Additional Paid-In Capital,965,934,902.87,556.28
Retained Earnings (Accumulated Deficit),6016,7173,4634.95,4762.54
Treasury Stock - Common,-174,-0.01,-0.01,-0.01
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",420,612,143.93,83.8
Total Liabilities & Shareholders' Equity,20816,20330,24912.92,18694.94
Total Common Shares Outstanding,17.47,17.6,17.51,16.97
Total Preferred Shares Outstanding,-,-,-,-
