Period Ending:,202230/06,202130/06,202030/06,201930/06
"Total Long Term Debt 11344 12141 13482 10498  Long Term Debt 8439 9125 9811 10498  Capital Lease Obligations 2905 3016 3671 -  Deferred Income Tax 22 15 26 19  Minority Interest - - - -  Other Liabilities, Total -10210 -12936 643 783","Total Long Term Debt 11344 12141 13482 10498  Long Term Debt 8439 9125 9811 10498  Capital Lease Obligations 2905 3016 3671 -  Deferred Income Tax 22 15 26 19  Minority Interest - - - -  Other Liabilities, Total -10210 -12936 643 783","Total Long Term Debt 11344 12141 13482 10498  Long Term Debt 8439 9125 9811 10498  Capital Lease Obligations 2905 3016 3671 -  Deferred Income Tax 22 15 26 19  Minority Interest - - - -  Other Liabilities, Total -10210 -12936 643 783","Total Long Term Debt 11344 12141 13482 10498  Long Term Debt 8439 9125 9811 10498  Capital Lease Obligations 2905 3016 3671 -  Deferred Income Tax 22 15 26 19  Minority Interest - - - -  Other Liabilities, Total -10210 -12936 643 783","Total Long Term Debt 11344 12141 13482 10498  Long Term Debt 8439 9125 9811 10498  Capital Lease Obligations 2905 3016 3671 -  Deferred Income Tax 22 15 26 19  Minority Interest - - - -  Other Liabilities, Total -10210 -12936 643 783"
Total Long Term Debt,11344,12141,13482,10498
Long Term Debt,8439,9125,9811,10498
Capital Lease Obligations,2905,3016,3671,-
Deferred Income Tax,22,15,26,19
Minority Interest,-,-,-,-
"Other Liabilities, Total",-10210,-12936,643,783
Total Equity,11387,10156,9786,9797
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1289 1245 1214 1137  Additional Paid-In Capital 4829 4785 4754 4914  Retained Earnings (Accumulated Deficit) 4987 4129 3995 3920  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 282 -3 -177 -174","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1289 1245 1214 1137  Additional Paid-In Capital 4829 4785 4754 4914  Retained Earnings (Accumulated Deficit) 4987 4129 3995 3920  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 282 -3 -177 -174","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1289 1245 1214 1137  Additional Paid-In Capital 4829 4785 4754 4914  Retained Earnings (Accumulated Deficit) 4987 4129 3995 3920  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 282 -3 -177 -174","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1289 1245 1214 1137  Additional Paid-In Capital 4829 4785 4754 4914  Retained Earnings (Accumulated Deficit) 4987 4129 3995 3920  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 282 -3 -177 -174","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1289 1245 1214 1137  Additional Paid-In Capital 4829 4785 4754 4914  Retained Earnings (Accumulated Deficit) 4987 4129 3995 3920  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 282 -3 -177 -174"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1289,1245,1214,1137
Additional Paid-In Capital,4829,4785,4754,4914
Retained Earnings (Accumulated Deficit),4987,4129,3995,3920
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",282,-3,-177,-174
Total Liabilities & Shareholders' Equity,29736,30634,32721,24282
Total Common Shares Outstanding,12.94,12.82,12.74,12.49
Total Preferred Shares Outstanding,-,-,-,-
