Period Ending:,202231/12,202131/12,202031/12,201931/12
"Property/Plant/Equipment, Total - Net 386651 352107 297490 265308  Property/Plant/Equipment, Total - Gross - 571058 507136 459543  Accumulated Depreciation, Total - -218950 -209647 -194235  Goodwill, Net - - - -  Intangibles, Net 25141 21974 23880 23540  Long Term Investments 56185 44663 3029 2958  Note Receivable - Long Term 1745 928 - -  Other Long Term Assets, Total 56185 2 76193 67429  Other Assets, Total 132276 122876 - -","Property/Plant/Equipment, Total - Net 386651 352107 297490 265308  Property/Plant/Equipment, Total - Gross - 571058 507136 459543  Accumulated Depreciation, Total - -218950 -209647 -194235  Goodwill, Net - - - -  Intangibles, Net 25141 21974 23880 23540  Long Term Investments 56185 44663 3029 2958  Note Receivable - Long Term 1745 928 - -  Other Long Term Assets, Total 56185 2 76193 67429  Other Assets, Total 132276 122876 - -","Property/Plant/Equipment, Total - Net 386651 352107 297490 265308  Property/Plant/Equipment, Total - Gross - 571058 507136 459543  Accumulated Depreciation, Total - -218950 -209647 -194235  Goodwill, Net - - - -  Intangibles, Net 25141 21974 23880 23540  Long Term Investments 56185 44663 3029 2958  Note Receivable - Long Term 1745 928 - -  Other Long Term Assets, Total 56185 2 76193 67429  Other Assets, Total 132276 122876 - -","Property/Plant/Equipment, Total - Net 386651 352107 297490 265308  Property/Plant/Equipment, Total - Gross - 571058 507136 459543  Accumulated Depreciation, Total - -218950 -209647 -194235  Goodwill, Net - - - -  Intangibles, Net 25141 21974 23880 23540  Long Term Investments 56185 44663 3029 2958  Note Receivable - Long Term 1745 928 - -  Other Long Term Assets, Total 56185 2 76193 67429  Other Assets, Total 132276 122876 - -","Property/Plant/Equipment, Total - Net 386651 352107 297490 265308  Property/Plant/Equipment, Total - Gross - 571058 507136 459543  Accumulated Depreciation, Total - -218950 -209647 -194235  Goodwill, Net - - - -  Intangibles, Net 25141 21974 23880 23540  Long Term Investments 56185 44663 3029 2958  Note Receivable - Long Term 1745 928 - -  Other Long Term Assets, Total 56185 2 76193 67429  Other Assets, Total 132276 122876 - -"
"Property/Plant/Equipment, Total - Net",386651,352107,297490,265308
"Property/Plant/Equipment, Total - Gross",-,571058,507136,459543
"Accumulated Depreciation, Total",-,-218950,-209647,-194235
"Goodwill, Net",-,-,-,-
"Intangibles, Net",25141,21974,23880,23540
Long Term Investments,56185,44663,3029,2958
Note Receivable - Long Term,1745,928,-,-
"Other Long Term Assets, Total",56185,2,76193,67429
"Other Assets, Total",132276,122876,-,-
Total Current Liabilities,423730,327422,236070,179268
"Accounts Payable 209835 152266 58284 47726  Payable/Accrued - 152266 - -  Accrued Expenses 37751 34421 57334 54831  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6434 6550 6649 7263  Other Current liabilities, Total 169710 134185 113803 69448","Accounts Payable 209835 152266 58284 47726  Payable/Accrued - 152266 - -  Accrued Expenses 37751 34421 57334 54831  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6434 6550 6649 7263  Other Current liabilities, Total 169710 134185 113803 69448","Accounts Payable 209835 152266 58284 47726  Payable/Accrued - 152266 - -  Accrued Expenses 37751 34421 57334 54831  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6434 6550 6649 7263  Other Current liabilities, Total 169710 134185 113803 69448","Accounts Payable 209835 152266 58284 47726  Payable/Accrued - 152266 - -  Accrued Expenses 37751 34421 57334 54831  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6434 6550 6649 7263  Other Current liabilities, Total 169710 134185 113803 69448","Accounts Payable 209835 152266 58284 47726  Payable/Accrued - 152266 - -  Accrued Expenses 37751 34421 57334 54831  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6434 6550 6649 7263  Other Current liabilities, Total 169710 134185 113803 69448"
Accounts Payable,209835,152266,58284,47726
Payable/Accrued,-,152266,-,-
Accrued Expenses,37751,34421,57334,54831
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,6434,6550,6649,7263
"Other Current liabilities, Total",169710,134185,113803,69448
Total Liabilities,445371,350677,255495,204930
"Total Long Term Debt 7675 9490 4635 5489  Long Term Debt - - - -  Capital Lease Obligations 7675 9490 4635 5489  Deferred Income Tax 7086 7614 9166 9304  Minority Interest - - - -  Other Liabilities, Total 6880 6151 5624 10869","Total Long Term Debt 7675 9490 4635 5489  Long Term Debt - - - -  Capital Lease Obligations 7675 9490 4635 5489  Deferred Income Tax 7086 7614 9166 9304  Minority Interest - - - -  Other Liabilities, Total 6880 6151 5624 10869","Total Long Term Debt 7675 9490 4635 5489  Long Term Debt - - - -  Capital Lease Obligations 7675 9490 4635 5489  Deferred Income Tax 7086 7614 9166 9304  Minority Interest - - - -  Other Liabilities, Total 6880 6151 5624 10869","Total Long Term Debt 7675 9490 4635 5489  Long Term Debt - - - -  Capital Lease Obligations 7675 9490 4635 5489  Deferred Income Tax 7086 7614 9166 9304  Minority Interest - - - -  Other Liabilities, Total 6880 6151 5624 10869","Total Long Term Debt 7675 9490 4635 5489  Long Term Debt - - - -  Capital Lease Obligations 7675 9490 4635 5489  Deferred Income Tax 7086 7614 9166 9304  Minority Interest - - - -  Other Liabilities, Total 6880 6151 5624 10869"
Total Long Term Debt,7675,9490,4635,5489
Long Term Debt,-,-,-,-
Capital Lease Obligations,7675,9490,4635,5489
Deferred Income Tax,7086,7614,9166,9304
Minority Interest,-,-,-,-
"Other Liabilities, Total",6880,6151,5624,10869
Total Equity,1424387,1188017,980003,853985
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 73202 73202 73202 73016  Additional Paid-In Capital 68806 68223 67586 67037  Retained Earnings (Accumulated Deficit) 1293352 1054050 849093 722076  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 91 400 530  Other Equity, Total -10973 -7458 -10278 -8674","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 73202 73202 73202 73016  Additional Paid-In Capital 68806 68223 67586 67037  Retained Earnings (Accumulated Deficit) 1293352 1054050 849093 722076  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 91 400 530  Other Equity, Total -10973 -7458 -10278 -8674","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 73202 73202 73202 73016  Additional Paid-In Capital 68806 68223 67586 67037  Retained Earnings (Accumulated Deficit) 1293352 1054050 849093 722076  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 91 400 530  Other Equity, Total -10973 -7458 -10278 -8674","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 73202 73202 73202 73016  Additional Paid-In Capital 68806 68223 67586 67037  Retained Earnings (Accumulated Deficit) 1293352 1054050 849093 722076  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 91 400 530  Other Equity, Total -10973 -7458 -10278 -8674","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 73202 73202 73202 73016  Additional Paid-In Capital 68806 68223 67586 67037  Retained Earnings (Accumulated Deficit) 1293352 1054050 849093 722076  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 91 400 530  Other Equity, Total -10973 -7458 -10278 -8674"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",73202,73202,73202,73016
Additional Paid-In Capital,68806,68223,67586,67037
Retained Earnings (Accumulated Deficit),1293352,1054050,849093,722076
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,91,400,530
"Other Equity, Total",-10973,-7458,-10278,-8674
Total Liabilities & Shareholders' Equity,1869758,1538694,1235498,1058915
Total Common Shares Outstanding,1645.02,1644.32,1643.87,1642.59
Total Preferred Shares Outstanding,-,-,-,-
