Period Ending:,202331/01,202231/07,202231/01,202131/07
"Property/Plant/Equipment, Total - Net 196119 180765 181084 162754.95  Property/Plant/Equipment, Total - Gross - - - 166882.93  Accumulated Depreciation, Total - - - -4127.98  Goodwill, Net - - - -  Intangibles, Net - - - 4082.3  Long Term Investments - - - 692.23  Note Receivable - Long Term - - - 83.5  Other Long Term Assets, Total 62 40 48 570.97  Other Assets, Total 8803 8144 8234 7541.31","Property/Plant/Equipment, Total - Net 196119 180765 181084 162754.95  Property/Plant/Equipment, Total - Gross - - - 166882.93  Accumulated Depreciation, Total - - - -4127.98  Goodwill, Net - - - -  Intangibles, Net - - - 4082.3  Long Term Investments - - - 692.23  Note Receivable - Long Term - - - 83.5  Other Long Term Assets, Total 62 40 48 570.97  Other Assets, Total 8803 8144 8234 7541.31","Property/Plant/Equipment, Total - Net 196119 180765 181084 162754.95  Property/Plant/Equipment, Total - Gross - - - 166882.93  Accumulated Depreciation, Total - - - -4127.98  Goodwill, Net - - - -  Intangibles, Net - - - 4082.3  Long Term Investments - - - 692.23  Note Receivable - Long Term - - - 83.5  Other Long Term Assets, Total 62 40 48 570.97  Other Assets, Total 8803 8144 8234 7541.31","Property/Plant/Equipment, Total - Net 196119 180765 181084 162754.95  Property/Plant/Equipment, Total - Gross - - - 166882.93  Accumulated Depreciation, Total - - - -4127.98  Goodwill, Net - - - -  Intangibles, Net - - - 4082.3  Long Term Investments - - - 692.23  Note Receivable - Long Term - - - 83.5  Other Long Term Assets, Total 62 40 48 570.97  Other Assets, Total 8803 8144 8234 7541.31","Property/Plant/Equipment, Total - Net 196119 180765 181084 162754.95  Property/Plant/Equipment, Total - Gross - - - 166882.93  Accumulated Depreciation, Total - - - -4127.98  Goodwill, Net - - - -  Intangibles, Net - - - 4082.3  Long Term Investments - - - 692.23  Note Receivable - Long Term - - - 83.5  Other Long Term Assets, Total 62 40 48 570.97  Other Assets, Total 8803 8144 8234 7541.31"
"Property/Plant/Equipment, Total - Net",196119,180765,181084,162754.95
"Property/Plant/Equipment, Total - Gross",-,-,-,166882.93
"Accumulated Depreciation, Total",-,-,-,-4127.98
"Goodwill, Net",-,-,-,-
"Intangibles, Net",-,-,-,4082.3
Long Term Investments,-,-,-,692.23
Note Receivable - Long Term,-,-,-,83.5
"Other Long Term Assets, Total",62,40,48,570.97
"Other Assets, Total",8803,8144,8234,7541.31
Total Current Liabilities,18255,18853,17682,27688.79
"Accounts Payable 1493 1392 1336 544.54  Payable/Accrued - - - -  Accrued Expenses 77 59 49 113.42  Notes Payable/Short Term Debt - - - 2150  Current Port. of LT Debt/Capital Leases 15630 16390 15350 23450  Other Current liabilities, Total 1055 1012 947 1430.83","Accounts Payable 1493 1392 1336 544.54  Payable/Accrued - - - -  Accrued Expenses 77 59 49 113.42  Notes Payable/Short Term Debt - - - 2150  Current Port. of LT Debt/Capital Leases 15630 16390 15350 23450  Other Current liabilities, Total 1055 1012 947 1430.83","Accounts Payable 1493 1392 1336 544.54  Payable/Accrued - - - -  Accrued Expenses 77 59 49 113.42  Notes Payable/Short Term Debt - - - 2150  Current Port. of LT Debt/Capital Leases 15630 16390 15350 23450  Other Current liabilities, Total 1055 1012 947 1430.83","Accounts Payable 1493 1392 1336 544.54  Payable/Accrued - - - -  Accrued Expenses 77 59 49 113.42  Notes Payable/Short Term Debt - - - 2150  Current Port. of LT Debt/Capital Leases 15630 16390 15350 23450  Other Current liabilities, Total 1055 1012 947 1430.83","Accounts Payable 1493 1392 1336 544.54  Payable/Accrued - - - -  Accrued Expenses 77 59 49 113.42  Notes Payable/Short Term Debt - - - 2150  Current Port. of LT Debt/Capital Leases 15630 16390 15350 23450  Other Current liabilities, Total 1055 1012 947 1430.83"
Accounts Payable,1493,1392,1336,544.54
Payable/Accrued,-,-,-,-
Accrued Expenses,77,59,49,113.42
Notes Payable/Short Term Debt,-,-,-,2150
Current Port. of LT Debt/Capital Leases,15630,16390,15350,23450
"Other Current liabilities, Total",1055,1012,947,1430.83
Total Liabilities,105312,97685,97563,89991.34
"Total Long Term Debt 81210 73250 74290 56840  Long Term Debt 81210 73250 74290 56840  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 5847 5582 5591 -79127.46","Total Long Term Debt 81210 73250 74290 56840  Long Term Debt 81210 73250 74290 56840  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 5847 5582 5591 -79127.46","Total Long Term Debt 81210 73250 74290 56840  Long Term Debt 81210 73250 74290 56840  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 5847 5582 5591 -79127.46","Total Long Term Debt 81210 73250 74290 56840  Long Term Debt 81210 73250 74290 56840  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 5847 5582 5591 -79127.46","Total Long Term Debt 81210 73250 74290 56840  Long Term Debt 81210 73250 74290 56840  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 5847 5582 5591 -79127.46"
Total Long Term Debt,81210,73250,74290,56840
Long Term Debt,81210,73250,74290,56840
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",5847,5582,5591,-79127.46
Total Equity,103454,95803,95753,89179.48
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 66123 59115 59115 52745.97  Additional Paid-In Capital 25132 25132 25132 25132.22  Retained Earnings (Accumulated Deficit) 11667 11527 11612 2651.81  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 532 29 -106 8649.49","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 66123 59115 59115 52745.97  Additional Paid-In Capital 25132 25132 25132 25132.22  Retained Earnings (Accumulated Deficit) 11667 11527 11612 2651.81  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 532 29 -106 8649.49","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 66123 59115 59115 52745.97  Additional Paid-In Capital 25132 25132 25132 25132.22  Retained Earnings (Accumulated Deficit) 11667 11527 11612 2651.81  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 532 29 -106 8649.49","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 66123 59115 59115 52745.97  Additional Paid-In Capital 25132 25132 25132 25132.22  Retained Earnings (Accumulated Deficit) 11667 11527 11612 2651.81  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 532 29 -106 8649.49","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 66123 59115 59115 52745.97  Additional Paid-In Capital 25132 25132 25132 25132.22  Retained Earnings (Accumulated Deficit) 11667 11527 11612 2651.81  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 532 29 -106 8649.49"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",66123,59115,59115,52745.97
Additional Paid-In Capital,25132,25132,25132,25132.22
Retained Earnings (Accumulated Deficit),11667,11527,11612,2651.81
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",532,29,-106,8649.49
Total Liabilities & Shareholders' Equity,208766,193488,193316,179170.82
Total Common Shares Outstanding,1.91,1.79,1.73,1.67
Total Preferred Shares Outstanding,-,-,-,-
