Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 3481 3662 1820 1952  Property/Plant/Equipment, Total - Gross 7231 7007 4878 4810  Accumulated Depreciation, Total -3750 -3347 -3058 -2858  Goodwill, Net - - 432 467  Intangibles, Net 226 157 1263 1339  Long Term Investments - 1213 179 138  Note Receivable - Long Term 4801 - - -  Other Long Term Assets, Total 1290 1 4455 3975  Other Assets, Total -10483 -14980 - -","Property/Plant/Equipment, Total - Net 3481 3662 1820 1952  Property/Plant/Equipment, Total - Gross 7231 7007 4878 4810  Accumulated Depreciation, Total -3750 -3347 -3058 -2858  Goodwill, Net - - 432 467  Intangibles, Net 226 157 1263 1339  Long Term Investments - 1213 179 138  Note Receivable - Long Term 4801 - - -  Other Long Term Assets, Total 1290 1 4455 3975  Other Assets, Total -10483 -14980 - -","Property/Plant/Equipment, Total - Net 3481 3662 1820 1952  Property/Plant/Equipment, Total - Gross 7231 7007 4878 4810  Accumulated Depreciation, Total -3750 -3347 -3058 -2858  Goodwill, Net - - 432 467  Intangibles, Net 226 157 1263 1339  Long Term Investments - 1213 179 138  Note Receivable - Long Term 4801 - - -  Other Long Term Assets, Total 1290 1 4455 3975  Other Assets, Total -10483 -14980 - -","Property/Plant/Equipment, Total - Net 3481 3662 1820 1952  Property/Plant/Equipment, Total - Gross 7231 7007 4878 4810  Accumulated Depreciation, Total -3750 -3347 -3058 -2858  Goodwill, Net - - 432 467  Intangibles, Net 226 157 1263 1339  Long Term Investments - 1213 179 138  Note Receivable - Long Term 4801 - - -  Other Long Term Assets, Total 1290 1 4455 3975  Other Assets, Total -10483 -14980 - -","Property/Plant/Equipment, Total - Net 3481 3662 1820 1952  Property/Plant/Equipment, Total - Gross 7231 7007 4878 4810  Accumulated Depreciation, Total -3750 -3347 -3058 -2858  Goodwill, Net - - 432 467  Intangibles, Net 226 157 1263 1339  Long Term Investments - 1213 179 138  Note Receivable - Long Term 4801 - - -  Other Long Term Assets, Total 1290 1 4455 3975  Other Assets, Total -10483 -14980 - -"
"Property/Plant/Equipment, Total - Net",3481,3662,1820,1952
"Property/Plant/Equipment, Total - Gross",7231,7007,4878,4810
"Accumulated Depreciation, Total",-3750,-3347,-3058,-2858
"Goodwill, Net",-,-,432,467
"Intangibles, Net",226,157,1263,1339
Long Term Investments,-,1213,179,138
Note Receivable - Long Term,4801,-,-,-
"Other Long Term Assets, Total",1290,1,4455,3975
"Other Assets, Total",-10483,-14980,-,-
Total Current Liabilities,70595,56622,39997,31054
"Accounts Payable 20214 15434 11187 9982  Payable/Accrued - - - -  Accrued Expenses 2706 1786 1667 1214  Notes Payable/Short Term Debt 20949 14521 8918 6681  Current Port. of LT Debt/Capital Leases 3 4840 4080 3086  Other Current liabilities, Total 26723 20041 14145 10091","Accounts Payable 20214 15434 11187 9982  Payable/Accrued - - - -  Accrued Expenses 2706 1786 1667 1214  Notes Payable/Short Term Debt 20949 14521 8918 6681  Current Port. of LT Debt/Capital Leases 3 4840 4080 3086  Other Current liabilities, Total 26723 20041 14145 10091","Accounts Payable 20214 15434 11187 9982  Payable/Accrued - - - -  Accrued Expenses 2706 1786 1667 1214  Notes Payable/Short Term Debt 20949 14521 8918 6681  Current Port. of LT Debt/Capital Leases 3 4840 4080 3086  Other Current liabilities, Total 26723 20041 14145 10091","Accounts Payable 20214 15434 11187 9982  Payable/Accrued - - - -  Accrued Expenses 2706 1786 1667 1214  Notes Payable/Short Term Debt 20949 14521 8918 6681  Current Port. of LT Debt/Capital Leases 3 4840 4080 3086  Other Current liabilities, Total 26723 20041 14145 10091","Accounts Payable 20214 15434 11187 9982  Payable/Accrued - - - -  Accrued Expenses 2706 1786 1667 1214  Notes Payable/Short Term Debt 20949 14521 8918 6681  Current Port. of LT Debt/Capital Leases 3 4840 4080 3086  Other Current liabilities, Total 26723 20041 14145 10091"
Accounts Payable,20214,15434,11187,9982
Payable/Accrued,-,-,-,-
Accrued Expenses,2706,1786,1667,1214
Notes Payable/Short Term Debt,20949,14521,8918,6681
Current Port. of LT Debt/Capital Leases,3,4840,4080,3086
"Other Current liabilities, Total",26723,20041,14145,10091
Total Liabilities,104458,75784,61905,50063
"Total Long Term Debt 24700 9963 12398 9633  Long Term Debt 24700 9963 12375 9604  Capital Lease Obligations - - 23 29  Deferred Income Tax - - - -  Minority Interest 1148 1065 687 665  Other Liabilities, Total -12934 -6690 8823 8711","Total Long Term Debt 24700 9963 12398 9633  Long Term Debt 24700 9963 12375 9604  Capital Lease Obligations - - 23 29  Deferred Income Tax - - - -  Minority Interest 1148 1065 687 665  Other Liabilities, Total -12934 -6690 8823 8711","Total Long Term Debt 24700 9963 12398 9633  Long Term Debt 24700 9963 12375 9604  Capital Lease Obligations - - 23 29  Deferred Income Tax - - - -  Minority Interest 1148 1065 687 665  Other Liabilities, Total -12934 -6690 8823 8711","Total Long Term Debt 24700 9963 12398 9633  Long Term Debt 24700 9963 12375 9604  Capital Lease Obligations - - 23 29  Deferred Income Tax - - - -  Minority Interest 1148 1065 687 665  Other Liabilities, Total -12934 -6690 8823 8711","Total Long Term Debt 24700 9963 12398 9633  Long Term Debt 24700 9963 12375 9604  Capital Lease Obligations - - 23 29  Deferred Income Tax - - - -  Minority Interest 1148 1065 687 665  Other Liabilities, Total -12934 -6690 8823 8711"
Total Long Term Debt,24700,9963,12398,9633
Long Term Debt,24700,9963,12375,9604
Capital Lease Obligations,-,-,23,29
Deferred Income Tax,-,-,-,-
Minority Interest,1148,1065,687,665
"Other Liabilities, Total",-12934,-6690,8823,8711
Total Equity,38994,32017,28965,26476
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2495 2495 2495 2495  Additional Paid-In Capital 5652 5652 5652 5645  Retained Earnings (Accumulated Deficit) 30482 24262 21332 19129  Treasury Stock - Common -1813 -1947 -785 -944  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 54 73 29  Other Equity, Total 2178 1555 198 122","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2495 2495 2495 2495  Additional Paid-In Capital 5652 5652 5652 5645  Retained Earnings (Accumulated Deficit) 30482 24262 21332 19129  Treasury Stock - Common -1813 -1947 -785 -944  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 54 73 29  Other Equity, Total 2178 1555 198 122","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2495 2495 2495 2495  Additional Paid-In Capital 5652 5652 5652 5645  Retained Earnings (Accumulated Deficit) 30482 24262 21332 19129  Treasury Stock - Common -1813 -1947 -785 -944  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 54 73 29  Other Equity, Total 2178 1555 198 122","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2495 2495 2495 2495  Additional Paid-In Capital 5652 5652 5652 5645  Retained Earnings (Accumulated Deficit) 30482 24262 21332 19129  Treasury Stock - Common -1813 -1947 -785 -944  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 54 73 29  Other Equity, Total 2178 1555 198 122","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2495 2495 2495 2495  Additional Paid-In Capital 5652 5652 5652 5645  Retained Earnings (Accumulated Deficit) 30482 24262 21332 19129  Treasury Stock - Common -1813 -1947 -785 -944  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 54 73 29  Other Equity, Total 2178 1555 198 122"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",2495,2495,2495,2495
Additional Paid-In Capital,5652,5652,5652,5645
Retained Earnings (Accumulated Deficit),30482,24262,21332,19129
Treasury Stock - Common,-1813,-1947,-785,-944
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,54,73,29
"Other Equity, Total",2178,1555,198,122
Total Liabilities & Shareholders' Equity,-,107801,90870,76539
Total Common Shares Outstanding,9.95,9.9,10.09,10.02
Total Preferred Shares Outstanding,-,-,-,-
