Period Ending:,202331/03,202231/03,202131/03,202031/03
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 19209 19209 19209 19209  Additional Paid-In Capital 17849 17866 17652 17632  Retained Earnings (Accumulated Deficit) 568055 554910 509662 491803  Treasury Stock - Common -3533 -5428 -2477 -2597  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -4901 -25346 -44339 -97526","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 19209 19209 19209 19209  Additional Paid-In Capital 17849 17866 17652 17632  Retained Earnings (Accumulated Deficit) 568055 554910 509662 491803  Treasury Stock - Common -3533 -5428 -2477 -2597  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -4901 -25346 -44339 -97526","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 19209 19209 19209 19209  Additional Paid-In Capital 17849 17866 17652 17632  Retained Earnings (Accumulated Deficit) 568055 554910 509662 491803  Treasury Stock - Common -3533 -5428 -2477 -2597  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -4901 -25346 -44339 -97526","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 19209 19209 19209 19209  Additional Paid-In Capital 17849 17866 17652 17632  Retained Earnings (Accumulated Deficit) 568055 554910 509662 491803  Treasury Stock - Common -3533 -5428 -2477 -2597  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -4901 -25346 -44339 -97526","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 19209 19209 19209 19209  Additional Paid-In Capital 17849 17866 17652 17632  Retained Earnings (Accumulated Deficit) 568055 554910 509662 491803  Treasury Stock - Common -3533 -5428 -2477 -2597  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -4901 -25346 -44339 -97526"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",19209,19209,19209,19209
Additional Paid-In Capital,17849,17866,17652,17632
Retained Earnings (Accumulated Deficit),568055,554910,509662,491803
Treasury Stock - Common,-3533,-5428,-2477,-2597
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",-4901,-25346,-44339,-97526
Total Liabilities & Shareholders' Equity,850486,811149,743896,731472
Total Common Shares Outstanding,255.58,258.54,259.94,259.83
Total Preferred Shares Outstanding,-,-,-,-
