Period Ending:,202231/12,202131/12,202031/12,201931/12
"Accounts Payable 35730 33228 31927 34475  Payable/Accrued - - - -  Accrued Expenses 2307 2304 - -  Notes Payable/Short Term Debt 55020 34606 35059 34774  Current Port. of LT Debt/Capital Leases 35330 31269 53954 43885  Other Current liabilities, Total 91128 103010 95303 97338","Accounts Payable 35730 33228 31927 34475  Payable/Accrued - - - -  Accrued Expenses 2307 2304 - -  Notes Payable/Short Term Debt 55020 34606 35059 34774  Current Port. of LT Debt/Capital Leases 35330 31269 53954 43885  Other Current liabilities, Total 91128 103010 95303 97338","Accounts Payable 35730 33228 31927 34475  Payable/Accrued - - - -  Accrued Expenses 2307 2304 - -  Notes Payable/Short Term Debt 55020 34606 35059 34774  Current Port. of LT Debt/Capital Leases 35330 31269 53954 43885  Other Current liabilities, Total 91128 103010 95303 97338","Accounts Payable 35730 33228 31927 34475  Payable/Accrued - - - -  Accrued Expenses 2307 2304 - -  Notes Payable/Short Term Debt 55020 34606 35059 34774  Current Port. of LT Debt/Capital Leases 35330 31269 53954 43885  Other Current liabilities, Total 91128 103010 95303 97338","Accounts Payable 35730 33228 31927 34475  Payable/Accrued - - - -  Accrued Expenses 2307 2304 - -  Notes Payable/Short Term Debt 55020 34606 35059 34774  Current Port. of LT Debt/Capital Leases 35330 31269 53954 43885  Other Current liabilities, Total 91128 103010 95303 97338"
Accounts Payable,35730,33228,31927,34475
Payable/Accrued,-,-,-,-
Accrued Expenses,2307,2304,-,-
Notes Payable/Short Term Debt,55020,34606,35059,34774
Current Port. of LT Debt/Capital Leases,35330,31269,53954,43885
"Other Current liabilities, Total",91128,103010,95303,97338
Total Liabilities,471917,431224,466567,464652
"Total Long Term Debt 172847 154192 179137 179141  Long Term Debt 155369 136935 158091 155220  Capital Lease Obligations 17478 17257 21046 23921  Deferred Income Tax 22007 19585 19277 20125  Minority Interest 891 757 -231 454  Other Liabilities, Total -158393 -98595 52141 54460","Total Long Term Debt 172847 154192 179137 179141  Long Term Debt 155369 136935 158091 155220  Capital Lease Obligations 17478 17257 21046 23921  Deferred Income Tax 22007 19585 19277 20125  Minority Interest 891 757 -231 454  Other Liabilities, Total -158393 -98595 52141 54460","Total Long Term Debt 172847 154192 179137 179141  Long Term Debt 155369 136935 158091 155220  Capital Lease Obligations 17478 17257 21046 23921  Deferred Income Tax 22007 19585 19277 20125  Minority Interest 891 757 -231 454  Other Liabilities, Total -158393 -98595 52141 54460","Total Long Term Debt 172847 154192 179137 179141  Long Term Debt 155369 136935 158091 155220  Capital Lease Obligations 17478 17257 21046 23921  Deferred Income Tax 22007 19585 19277 20125  Minority Interest 891 757 -231 454  Other Liabilities, Total -158393 -98595 52141 54460","Total Long Term Debt 172847 154192 179137 179141  Long Term Debt 155369 136935 158091 155220  Capital Lease Obligations 17478 17257 21046 23921  Deferred Income Tax 22007 19585 19277 20125  Minority Interest 891 757 -231 454  Other Liabilities, Total -158393 -98595 52141 54460"
Total Long Term Debt,172847,154192,179137,179141
Long Term Debt,155369,136935,158091,155220
Capital Lease Obligations,17478,17257,21046,23921
Deferred Income Tax,22007,19585,19277,20125
Minority Interest,891,757,-231,454
"Other Liabilities, Total",-158393,-98595,52141,54460
Total Equity,167201,163327,149782,174070
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 53887 53887 53887 53887  Additional Paid-In Capital 40645 40596 40854 40958  Retained Earnings (Accumulated Deficit) 43392 44791 33459 51521  Treasury Stock - Common -1785 -1785 -1787 -1792  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 23313 25215 30428  Other Equity, Total 31062 25838 -1846 -932","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 53887 53887 53887 53887  Additional Paid-In Capital 40645 40596 40854 40958  Retained Earnings (Accumulated Deficit) 43392 44791 33459 51521  Treasury Stock - Common -1785 -1785 -1787 -1792  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 23313 25215 30428  Other Equity, Total 31062 25838 -1846 -932","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 53887 53887 53887 53887  Additional Paid-In Capital 40645 40596 40854 40958  Retained Earnings (Accumulated Deficit) 43392 44791 33459 51521  Treasury Stock - Common -1785 -1785 -1787 -1792  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 23313 25215 30428  Other Equity, Total 31062 25838 -1846 -932","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 53887 53887 53887 53887  Additional Paid-In Capital 40645 40596 40854 40958  Retained Earnings (Accumulated Deficit) 43392 44791 33459 51521  Treasury Stock - Common -1785 -1785 -1787 -1792  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 23313 25215 30428  Other Equity, Total 31062 25838 -1846 -932","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 53887 53887 53887 53887  Additional Paid-In Capital 40645 40596 40854 40958  Retained Earnings (Accumulated Deficit) 43392 44791 33459 51521  Treasury Stock - Common -1785 -1785 -1787 -1792  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 23313 25215 30428  Other Equity, Total 31062 25838 -1846 -932"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",53887,53887,53887,53887
Additional Paid-In Capital,40645,40596,40854,40958
Retained Earnings (Accumulated Deficit),43392,44791,33459,51521
Treasury Stock - Common,-1785,-1785,-1787,-1792
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,23313,25215,30428
"Other Equity, Total",31062,25838,-1846,-932
Total Liabilities & Shareholders' Equity,639118,594551,616349,638722
Total Common Shares Outstanding,77.9,77.9,77.9,77.9
Total Preferred Shares Outstanding,-,-,-,-
