Period Ending:,202331/03,202231/03,202131/03,202031/03
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7790 7790 7790 7790  Additional Paid-In Capital 12103 11955 11952 10755  Retained Earnings (Accumulated Deficit) 96319 92353 80604 60797  Treasury Stock - Common -5925 -1819 -957 -956  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -3 3 -5  Other Equity, Total -3330 -5142 -1486 -9207","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7790 7790 7790 7790  Additional Paid-In Capital 12103 11955 11952 10755  Retained Earnings (Accumulated Deficit) 96319 92353 80604 60797  Treasury Stock - Common -5925 -1819 -957 -956  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -3 3 -5  Other Equity, Total -3330 -5142 -1486 -9207","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7790 7790 7790 7790  Additional Paid-In Capital 12103 11955 11952 10755  Retained Earnings (Accumulated Deficit) 96319 92353 80604 60797  Treasury Stock - Common -5925 -1819 -957 -956  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -3 3 -5  Other Equity, Total -3330 -5142 -1486 -9207","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7790 7790 7790 7790  Additional Paid-In Capital 12103 11955 11952 10755  Retained Earnings (Accumulated Deficit) 96319 92353 80604 60797  Treasury Stock - Common -5925 -1819 -957 -956  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -3 3 -5  Other Equity, Total -3330 -5142 -1486 -9207","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7790 7790 7790 7790  Additional Paid-In Capital 12103 11955 11952 10755  Retained Earnings (Accumulated Deficit) 96319 92353 80604 60797  Treasury Stock - Common -5925 -1819 -957 -956  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -3 3 -5  Other Equity, Total -3330 -5142 -1486 -9207"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",7790,7790,7790,7790
Additional Paid-In Capital,12103,11955,11952,10755
Retained Earnings (Accumulated Deficit),96319,92353,80604,60797
Treasury Stock - Common,-5925,-1819,-957,-956
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-3,3,-5
"Other Equity, Total",-3330,-5142,-1486,-9207
Total Liabilities & Shareholders' Equity,287448,298387,244803,229958
Total Common Shares Outstanding,76.66,78.64,78.7,78.7
Total Preferred Shares Outstanding,-,-,-,-
