Period Ending:,202231/07,202131/07,202031/07,201931/07
"Total Long Term Debt - 0.11 1.37 2.63  Long Term Debt - - - -  Capital Lease Obligations - 0.11 1.37 2.63  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 2 0.99 1.53 2.06","Total Long Term Debt - 0.11 1.37 2.63  Long Term Debt - - - -  Capital Lease Obligations - 0.11 1.37 2.63  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 2 0.99 1.53 2.06","Total Long Term Debt - 0.11 1.37 2.63  Long Term Debt - - - -  Capital Lease Obligations - 0.11 1.37 2.63  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 2 0.99 1.53 2.06","Total Long Term Debt - 0.11 1.37 2.63  Long Term Debt - - - -  Capital Lease Obligations - 0.11 1.37 2.63  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 2 0.99 1.53 2.06","Total Long Term Debt - 0.11 1.37 2.63  Long Term Debt - - - -  Capital Lease Obligations - 0.11 1.37 2.63  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 2 0.99 1.53 2.06"
Total Long Term Debt,-,0.11,1.37,2.63
Long Term Debt,-,-,-,-
Capital Lease Obligations,-,0.11,1.37,2.63
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",2,0.99,1.53,2.06
Total Equity,1346,1009.28,881.62,549.85
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 316 216.28 203.5 100  Additional Paid-In Capital 216 116.28 103.5 -  Retained Earnings (Accumulated Deficit) 813 676.78 574.62 449.85  Treasury Stock - Common - -0.06 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 316 216.28 203.5 100  Additional Paid-In Capital 216 116.28 103.5 -  Retained Earnings (Accumulated Deficit) 813 676.78 574.62 449.85  Treasury Stock - Common - -0.06 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 316 216.28 203.5 100  Additional Paid-In Capital 216 116.28 103.5 -  Retained Earnings (Accumulated Deficit) 813 676.78 574.62 449.85  Treasury Stock - Common - -0.06 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 316 216.28 203.5 100  Additional Paid-In Capital 216 116.28 103.5 -  Retained Earnings (Accumulated Deficit) 813 676.78 574.62 449.85  Treasury Stock - Common - -0.06 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 316 216.28 203.5 100  Additional Paid-In Capital 216 116.28 103.5 -  Retained Earnings (Accumulated Deficit) 813 676.78 574.62 449.85  Treasury Stock - Common - -0.06 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",316,216.28,203.5,100
Additional Paid-In Capital,216,116.28,103.5,-
Retained Earnings (Accumulated Deficit),813,676.78,574.62,449.85
Treasury Stock - Common,-,-0.06,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1,-,-,-
Total Liabilities & Shareholders' Equity,1690,1255.15,1133.55,748.49
Total Common Shares Outstanding,0.942,0.93,0.92,0.8
Total Preferred Shares Outstanding,-,-,-,-
