Period Ending:,202231/10,202131/10,202031/10,201931/10
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 32739 20171 20134 20087  Additional Paid-In Capital 28326 15758 15721 15674  Retained Earnings (Accumulated Deficit) -7051 -9435 2323 63167  Treasury Stock - Common -1256 -1255 -1255 -1255  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -905 -954 -912  Other Equity, Total -12716 -8743 -4823 -6190","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 32739 20171 20134 20087  Additional Paid-In Capital 28326 15758 15721 15674  Retained Earnings (Accumulated Deficit) -7051 -9435 2323 63167  Treasury Stock - Common -1256 -1255 -1255 -1255  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -905 -954 -912  Other Equity, Total -12716 -8743 -4823 -6190","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 32739 20171 20134 20087  Additional Paid-In Capital 28326 15758 15721 15674  Retained Earnings (Accumulated Deficit) -7051 -9435 2323 63167  Treasury Stock - Common -1256 -1255 -1255 -1255  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -905 -954 -912  Other Equity, Total -12716 -8743 -4823 -6190","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 32739 20171 20134 20087  Additional Paid-In Capital 28326 15758 15721 15674  Retained Earnings (Accumulated Deficit) -7051 -9435 2323 63167  Treasury Stock - Common -1256 -1255 -1255 -1255  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -905 -954 -912  Other Equity, Total -12716 -8743 -4823 -6190","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 32739 20171 20134 20087  Additional Paid-In Capital 28326 15758 15721 15674  Retained Earnings (Accumulated Deficit) -7051 -9435 2323 63167  Treasury Stock - Common -1256 -1255 -1255 -1255  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -905 -954 -912  Other Equity, Total -12716 -8743 -4823 -6190"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",32739,20171,20134,20087
Additional Paid-In Capital,28326,15758,15721,15674
Retained Earnings (Accumulated Deficit),-7051,-9435,2323,63167
Treasury Stock - Common,-1256,-1255,-1255,-1255
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-905,-954,-912
"Other Equity, Total",-12716,-8743,-4823,-6190
Total Liabilities & Shareholders' Equity,307627,319629,295775,293097
Total Common Shares Outstanding,170.52,154.52,154.49,154.45
Total Preferred Shares Outstanding,-,-,-,-
