Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 10151 9431 9546 9238.95  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 829 - - -  Intangibles, Net 1474 1049 697 564.53  Long Term Investments 1537 1383 1561 813.27  Note Receivable - Long Term 143 60 115 22.96  Other Long Term Assets, Total 2 2 1 1456.03  Other Assets, Total 360 -927 -180 -","Property/Plant/Equipment, Total - Net 10151 9431 9546 9238.95  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 829 - - -  Intangibles, Net 1474 1049 697 564.53  Long Term Investments 1537 1383 1561 813.27  Note Receivable - Long Term 143 60 115 22.96  Other Long Term Assets, Total 2 2 1 1456.03  Other Assets, Total 360 -927 -180 -","Property/Plant/Equipment, Total - Net 10151 9431 9546 9238.95  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 829 - - -  Intangibles, Net 1474 1049 697 564.53  Long Term Investments 1537 1383 1561 813.27  Note Receivable - Long Term 143 60 115 22.96  Other Long Term Assets, Total 2 2 1 1456.03  Other Assets, Total 360 -927 -180 -","Property/Plant/Equipment, Total - Net 10151 9431 9546 9238.95  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 829 - - -  Intangibles, Net 1474 1049 697 564.53  Long Term Investments 1537 1383 1561 813.27  Note Receivable - Long Term 143 60 115 22.96  Other Long Term Assets, Total 2 2 1 1456.03  Other Assets, Total 360 -927 -180 -","Property/Plant/Equipment, Total - Net 10151 9431 9546 9238.95  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 829 - - -  Intangibles, Net 1474 1049 697 564.53  Long Term Investments 1537 1383 1561 813.27  Note Receivable - Long Term 143 60 115 22.96  Other Long Term Assets, Total 2 2 1 1456.03  Other Assets, Total 360 -927 -180 -"
"Property/Plant/Equipment, Total - Net",10151,9431,9546,9238.95
"Property/Plant/Equipment, Total - Gross",-,-,-,-
"Accumulated Depreciation, Total",-,-,-,-
"Goodwill, Net",829,-,-,-
"Intangibles, Net",1474,1049,697,564.53
Long Term Investments,1537,1383,1561,813.27
Note Receivable - Long Term,143,60,115,22.96
"Other Long Term Assets, Total",2,2,1,1456.03
"Other Assets, Total",360,-927,-180,-
Total Current Liabilities,4787,4575,3824,4018.45
"Accounts Payable 2476 1967 1808 1749.49  Payable/Accrued - - - -  Accrued Expenses 1511 1353 1211 1372.46  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 12.88 13.53  Other Current liabilities, Total 800 1255 805 882.98","Accounts Payable 2476 1967 1808 1749.49  Payable/Accrued - - - -  Accrued Expenses 1511 1353 1211 1372.46  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 12.88 13.53  Other Current liabilities, Total 800 1255 805 882.98","Accounts Payable 2476 1967 1808 1749.49  Payable/Accrued - - - -  Accrued Expenses 1511 1353 1211 1372.46  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 12.88 13.53  Other Current liabilities, Total 800 1255 805 882.98","Accounts Payable 2476 1967 1808 1749.49  Payable/Accrued - - - -  Accrued Expenses 1511 1353 1211 1372.46  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 12.88 13.53  Other Current liabilities, Total 800 1255 805 882.98","Accounts Payable 2476 1967 1808 1749.49  Payable/Accrued - - - -  Accrued Expenses 1511 1353 1211 1372.46  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 12.88 13.53  Other Current liabilities, Total 800 1255 805 882.98"
Accounts Payable,2476,1967,1808,1749.49
Payable/Accrued,-,-,-,-
Accrued Expenses,1511,1353,1211,1372.46
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,-,-,12.88,13.53
"Other Current liabilities, Total",800,1255,805,882.98
Total Liabilities,7945,7869,6957,7618.7
"Total Long Term Debt - - 40.07 52.95  Long Term Debt - - - -  Capital Lease Obligations - - 40.07 52.95  Deferred Income Tax 1513 1447 1447 1447.73  Minority Interest - - - -  Other Liabilities, Total 1645 1847 1686 2099.57","Total Long Term Debt - - 40.07 52.95  Long Term Debt - - - -  Capital Lease Obligations - - 40.07 52.95  Deferred Income Tax 1513 1447 1447 1447.73  Minority Interest - - - -  Other Liabilities, Total 1645 1847 1686 2099.57","Total Long Term Debt - - 40.07 52.95  Long Term Debt - - - -  Capital Lease Obligations - - 40.07 52.95  Deferred Income Tax 1513 1447 1447 1447.73  Minority Interest - - - -  Other Liabilities, Total 1645 1847 1686 2099.57","Total Long Term Debt - - 40.07 52.95  Long Term Debt - - - -  Capital Lease Obligations - - 40.07 52.95  Deferred Income Tax 1513 1447 1447 1447.73  Minority Interest - - - -  Other Liabilities, Total 1645 1847 1686 2099.57","Total Long Term Debt - - 40.07 52.95  Long Term Debt - - - -  Capital Lease Obligations - - 40.07 52.95  Deferred Income Tax 1513 1447 1447 1447.73  Minority Interest - - - -  Other Liabilities, Total 1645 1847 1686 2099.57"
Total Long Term Debt,-,-,40.07,52.95
Long Term Debt,-,-,-,-
Capital Lease Obligations,-,-,40.07,52.95
Deferred Income Tax,1513,1447,1447,1447.73
Minority Interest,-,-,-,-
"Other Liabilities, Total",1645,1847,1686,2099.57
Total Equity,26612,25288,23726,22232.23
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2043 2031 2024 2014.61  Additional Paid-In Capital 2467 2455 2447 2438.11  Retained Earnings (Accumulated Deficit) 18302 17068 15367 14282.74  Treasury Stock - Common -10 -10 -10 -10.52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3816.25 3910.61 3670.53  Other Equity, Total 3810 3744 3898 -163.24","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2043 2031 2024 2014.61  Additional Paid-In Capital 2467 2455 2447 2438.11  Retained Earnings (Accumulated Deficit) 18302 17068 15367 14282.74  Treasury Stock - Common -10 -10 -10 -10.52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3816.25 3910.61 3670.53  Other Equity, Total 3810 3744 3898 -163.24","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2043 2031 2024 2014.61  Additional Paid-In Capital 2467 2455 2447 2438.11  Retained Earnings (Accumulated Deficit) 18302 17068 15367 14282.74  Treasury Stock - Common -10 -10 -10 -10.52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3816.25 3910.61 3670.53  Other Equity, Total 3810 3744 3898 -163.24","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2043 2031 2024 2014.61  Additional Paid-In Capital 2467 2455 2447 2438.11  Retained Earnings (Accumulated Deficit) 18302 17068 15367 14282.74  Treasury Stock - Common -10 -10 -10 -10.52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3816.25 3910.61 3670.53  Other Equity, Total 3810 3744 3898 -163.24","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2043 2031 2024 2014.61  Additional Paid-In Capital 2467 2455 2447 2438.11  Retained Earnings (Accumulated Deficit) 18302 17068 15367 14282.74  Treasury Stock - Common -10 -10 -10 -10.52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3816.25 3910.61 3670.53  Other Equity, Total 3810 3744 3898 -163.24"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",2043,2031,2024,2014.61
Additional Paid-In Capital,2467,2455,2447,2438.11
Retained Earnings (Accumulated Deficit),18302,17068,15367,14282.74
Treasury Stock - Common,-10,-10,-10,-10.52
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,3816.25,3910.61,3670.53
"Other Equity, Total",3810,3744,3898,-163.24
Total Liabilities & Shareholders' Equity,34557,33157,30683,29850.94
Total Common Shares Outstanding,12.3,12.29,12.29,12.28
Total Preferred Shares Outstanding,-,-,-,-
