Period Ending:,202331/03,202231/03,202131/03,202031/03
"Accounts Payable 1988 1493 669 383  Payable/Accrued - - - -  Accrued Expenses 108 108 130 147  Notes Payable/Short Term Debt 2900 1700 70 140  Current Port. of LT Debt/Capital Leases 25 47 56 48  Other Current liabilities, Total 84 99 93 166","Accounts Payable 1988 1493 669 383  Payable/Accrued - - - -  Accrued Expenses 108 108 130 147  Notes Payable/Short Term Debt 2900 1700 70 140  Current Port. of LT Debt/Capital Leases 25 47 56 48  Other Current liabilities, Total 84 99 93 166","Accounts Payable 1988 1493 669 383  Payable/Accrued - - - -  Accrued Expenses 108 108 130 147  Notes Payable/Short Term Debt 2900 1700 70 140  Current Port. of LT Debt/Capital Leases 25 47 56 48  Other Current liabilities, Total 84 99 93 166","Accounts Payable 1988 1493 669 383  Payable/Accrued - - - -  Accrued Expenses 108 108 130 147  Notes Payable/Short Term Debt 2900 1700 70 140  Current Port. of LT Debt/Capital Leases 25 47 56 48  Other Current liabilities, Total 84 99 93 166","Accounts Payable 1988 1493 669 383  Payable/Accrued - - - -  Accrued Expenses 108 108 130 147  Notes Payable/Short Term Debt 2900 1700 70 140  Current Port. of LT Debt/Capital Leases 25 47 56 48  Other Current liabilities, Total 84 99 93 166"
Accounts Payable,1988,1493,669,383
Payable/Accrued,-,-,-,-
Accrued Expenses,108,108,130,147
Notes Payable/Short Term Debt,2900,1700,70,140
Current Port. of LT Debt/Capital Leases,25,47,56,48
"Other Current liabilities, Total",84,99,93,166
Total Liabilities,5783,4223,1945,1626
"Total Long Term Debt 57 62 173 156  Long Term Debt - - - -  Capital Lease Obligations 57 62 173 156  Deferred Income Tax 357 455 458 296  Minority Interest - - - -  Other Liabilities, Total -2636 -3141 156 290","Total Long Term Debt 57 62 173 156  Long Term Debt - - - -  Capital Lease Obligations 57 62 173 156  Deferred Income Tax 357 455 458 296  Minority Interest - - - -  Other Liabilities, Total -2636 -3141 156 290","Total Long Term Debt 57 62 173 156  Long Term Debt - - - -  Capital Lease Obligations 57 62 173 156  Deferred Income Tax 357 455 458 296  Minority Interest - - - -  Other Liabilities, Total -2636 -3141 156 290","Total Long Term Debt 57 62 173 156  Long Term Debt - - - -  Capital Lease Obligations 57 62 173 156  Deferred Income Tax 357 455 458 296  Minority Interest - - - -  Other Liabilities, Total -2636 -3141 156 290","Total Long Term Debt 57 62 173 156  Long Term Debt - - - -  Capital Lease Obligations 57 62 173 156  Deferred Income Tax 357 455 458 296  Minority Interest - - - -  Other Liabilities, Total -2636 -3141 156 290"
Total Long Term Debt,57,62,173,156
Long Term Debt,-,-,-,-
Capital Lease Obligations,57,62,173,156
Deferred Income Tax,357,455,458,296
Minority Interest,-,-,-,-
"Other Liabilities, Total",-2636,-3141,156,290
Total Equity,20360,17352,15104,14996
"Redeemable Preferred Stock, Total - 2499 2499 2499  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2501 2501 2501 1251.5  Additional Paid-In Capital 947 938 936 966  Retained Earnings (Accumulated Deficit) 17522 14138 12092 11234.5  Treasury Stock - Common -815 -471 -510 -751  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 247 81 -204  Other Equity, Total 205 246 85 -","Redeemable Preferred Stock, Total - 2499 2499 2499  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2501 2501 2501 1251.5  Additional Paid-In Capital 947 938 936 966  Retained Earnings (Accumulated Deficit) 17522 14138 12092 11234.5  Treasury Stock - Common -815 -471 -510 -751  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 247 81 -204  Other Equity, Total 205 246 85 -","Redeemable Preferred Stock, Total - 2499 2499 2499  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2501 2501 2501 1251.5  Additional Paid-In Capital 947 938 936 966  Retained Earnings (Accumulated Deficit) 17522 14138 12092 11234.5  Treasury Stock - Common -815 -471 -510 -751  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 247 81 -204  Other Equity, Total 205 246 85 -","Redeemable Preferred Stock, Total - 2499 2499 2499  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2501 2501 2501 1251.5  Additional Paid-In Capital 947 938 936 966  Retained Earnings (Accumulated Deficit) 17522 14138 12092 11234.5  Treasury Stock - Common -815 -471 -510 -751  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 247 81 -204  Other Equity, Total 205 246 85 -","Redeemable Preferred Stock, Total - 2499 2499 2499  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2501 2501 2501 1251.5  Additional Paid-In Capital 947 938 936 966  Retained Earnings (Accumulated Deficit) 17522 14138 12092 11234.5  Treasury Stock - Common -815 -471 -510 -751  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 247 81 -204  Other Equity, Total 205 246 85 -"
"Redeemable Preferred Stock, Total",-,2499,2499,2499
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",2501,2501,2501,1251.5
Additional Paid-In Capital,947,938,936,966
Retained Earnings (Accumulated Deficit),17522,14138,12092,11234.5
Treasury Stock - Common,-815,-471,-510,-751
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,247,81,-204
"Other Equity, Total",205,246,85,-
Total Liabilities & Shareholders' Equity,26143,21575,17049,16622
Total Common Shares Outstanding,53.24,55.03,54.72,52.86
Total Preferred Shares Outstanding,-,7.14,7.14,7.14
