Period Ending:,202331/03,202231/03,202131/03,202031/03
"Total Long Term Debt - - 78 70  Long Term Debt - - - -  Capital Lease Obligations - - 78 70  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1937 2130 2170 2782","Total Long Term Debt - - 78 70  Long Term Debt - - - -  Capital Lease Obligations - - 78 70  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1937 2130 2170 2782","Total Long Term Debt - - 78 70  Long Term Debt - - - -  Capital Lease Obligations - - 78 70  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1937 2130 2170 2782","Total Long Term Debt - - 78 70  Long Term Debt - - - -  Capital Lease Obligations - - 78 70  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1937 2130 2170 2782","Total Long Term Debt - - 78 70  Long Term Debt - - - -  Capital Lease Obligations - - 78 70  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1937 2130 2170 2782"
Total Long Term Debt,-,-,78,70
Long Term Debt,-,-,-,-
Capital Lease Obligations,-,-,78,70
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",1937,2130,2170,2782
Total Equity,66827,66956,61756,60555
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5000 5000 5000 5000  Additional Paid-In Capital 3230 3240 2777 2738  Retained Earnings (Accumulated Deficit) 59217 58538 56461 55678  Treasury Stock - Common -1008 -312 -3002 -3081  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 345 467 163  Other Equity, Total 388 490 520 57","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5000 5000 5000 5000  Additional Paid-In Capital 3230 3240 2777 2738  Retained Earnings (Accumulated Deficit) 59217 58538 56461 55678  Treasury Stock - Common -1008 -312 -3002 -3081  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 345 467 163  Other Equity, Total 388 490 520 57","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5000 5000 5000 5000  Additional Paid-In Capital 3230 3240 2777 2738  Retained Earnings (Accumulated Deficit) 59217 58538 56461 55678  Treasury Stock - Common -1008 -312 -3002 -3081  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 345 467 163  Other Equity, Total 388 490 520 57","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5000 5000 5000 5000  Additional Paid-In Capital 3230 3240 2777 2738  Retained Earnings (Accumulated Deficit) 59217 58538 56461 55678  Treasury Stock - Common -1008 -312 -3002 -3081  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 345 467 163  Other Equity, Total 388 490 520 57","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5000 5000 5000 5000  Additional Paid-In Capital 3230 3240 2777 2738  Retained Earnings (Accumulated Deficit) 59217 58538 56461 55678  Treasury Stock - Common -1008 -312 -3002 -3081  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 345 467 163  Other Equity, Total 388 490 520 57"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",5000,5000,5000,5000
Additional Paid-In Capital,3230,3240,2777,2738
Retained Earnings (Accumulated Deficit),59217,58538,56461,55678
Treasury Stock - Common,-1008,-312,-3002,-3081
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,345,467,163
"Other Equity, Total",388,490,520,57
Total Liabilities & Shareholders' Equity,97046,99652,90593,90024
Total Common Shares Outstanding,28.49,28.66,27.04,26.99
Total Preferred Shares Outstanding,-,-,-,-
