Period Ending:,202328/02,202228/02,202128/02,202029/02
"Accounts Payable - 19 24 -  Payable/Accrued - - - -  Accrued Expenses 232 182 133 -  Notes Payable/Short Term Debt - - 100 50  Current Port. of LT Debt/Capital Leases 365 146 145 64.2  Other Current liabilities, Total 515 765 466 302.22","Accounts Payable - 19 24 -  Payable/Accrued - - - -  Accrued Expenses 232 182 133 -  Notes Payable/Short Term Debt - - 100 50  Current Port. of LT Debt/Capital Leases 365 146 145 64.2  Other Current liabilities, Total 515 765 466 302.22","Accounts Payable - 19 24 -  Payable/Accrued - - - -  Accrued Expenses 232 182 133 -  Notes Payable/Short Term Debt - - 100 50  Current Port. of LT Debt/Capital Leases 365 146 145 64.2  Other Current liabilities, Total 515 765 466 302.22","Accounts Payable - 19 24 -  Payable/Accrued - - - -  Accrued Expenses 232 182 133 -  Notes Payable/Short Term Debt - - 100 50  Current Port. of LT Debt/Capital Leases 365 146 145 64.2  Other Current liabilities, Total 515 765 466 302.22","Accounts Payable - 19 24 -  Payable/Accrued - - - -  Accrued Expenses 232 182 133 -  Notes Payable/Short Term Debt - - 100 50  Current Port. of LT Debt/Capital Leases 365 146 145 64.2  Other Current liabilities, Total 515 765 466 302.22"
Accounts Payable,-,19,24,-
Payable/Accrued,-,-,-,-
Accrued Expenses,232,182,133,-
Notes Payable/Short Term Debt,-,-,100,50
Current Port. of LT Debt/Capital Leases,365,146,145,64.2
"Other Current liabilities, Total",515,765,466,302.22
Total Liabilities,1764,1359,1255,647.84
"Total Long Term Debt 640 238 384 197.45  Long Term Debt 640 238 384 197.45  Capital Lease Obligations - - - -  Deferred Income Tax 9 7 - -  Minority Interest 568 367 240 33.97  Other Liabilities, Total -565 -749.83 -867.02 -","Total Long Term Debt 640 238 384 197.45  Long Term Debt 640 238 384 197.45  Capital Lease Obligations - - - -  Deferred Income Tax 9 7 - -  Minority Interest 568 367 240 33.97  Other Liabilities, Total -565 -749.83 -867.02 -","Total Long Term Debt 640 238 384 197.45  Long Term Debt 640 238 384 197.45  Capital Lease Obligations - - - -  Deferred Income Tax 9 7 - -  Minority Interest 568 367 240 33.97  Other Liabilities, Total -565 -749.83 -867.02 -","Total Long Term Debt 640 238 384 197.45  Long Term Debt 640 238 384 197.45  Capital Lease Obligations - - - -  Deferred Income Tax 9 7 - -  Minority Interest 568 367 240 33.97  Other Liabilities, Total -565 -749.83 -867.02 -","Total Long Term Debt 640 238 384 197.45  Long Term Debt 640 238 384 197.45  Capital Lease Obligations - - - -  Deferred Income Tax 9 7 - -  Minority Interest 568 367 240 33.97  Other Liabilities, Total -565 -749.83 -867.02 -"
Total Long Term Debt,640,238,384,197.45
Long Term Debt,640,238,384,197.45
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,9,7,-,-
Minority Interest,568,367,240,33.97
"Other Liabilities, Total",-565,-749.83,-867.02,-
Total Equity,2960,2730,1137,954.39
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 265 866 267 265.46  Additional Paid-In Capital 2032 936 336 310.06  Retained Earnings (Accumulated Deficit) 322 591 337 379.08  Treasury Stock - Common -290 -41 -45 -0.2  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 11.07 - -  Other Equity, Total 631 378 242 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 265 866 267 265.46  Additional Paid-In Capital 2032 936 336 310.06  Retained Earnings (Accumulated Deficit) 322 591 337 379.08  Treasury Stock - Common -290 -41 -45 -0.2  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 11.07 - -  Other Equity, Total 631 378 242 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 265 866 267 265.46  Additional Paid-In Capital 2032 936 336 310.06  Retained Earnings (Accumulated Deficit) 322 591 337 379.08  Treasury Stock - Common -290 -41 -45 -0.2  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 11.07 - -  Other Equity, Total 631 378 242 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 265 866 267 265.46  Additional Paid-In Capital 2032 936 336 310.06  Retained Earnings (Accumulated Deficit) 322 591 337 379.08  Treasury Stock - Common -290 -41 -45 -0.2  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 11.07 - -  Other Equity, Total 631 378 242 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 265 866 267 265.46  Additional Paid-In Capital 2032 936 336 310.06  Retained Earnings (Accumulated Deficit) 322 591 337 379.08  Treasury Stock - Common -290 -41 -45 -0.2  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 11.07 - -  Other Equity, Total 631 378 242 -0"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",265,866,267,265.46
Additional Paid-In Capital,2032,936,336,310.06
Retained Earnings (Accumulated Deficit),322,591,337,379.08
Treasury Stock - Common,-290,-41,-45,-0.2
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,11.07,-,-
"Other Equity, Total",631,378,242,-0
Total Liabilities & Shareholders' Equity,4724,4089,2392,1602.23
Total Common Shares Outstanding,8.79,8.14,7.47,7.47
Total Preferred Shares Outstanding,-,-,-,-
