Period Ending:,202130/06,202030/06,201930/06,201830/06
"Total Long Term Debt 506.58 512.02 28.83 63.81  Long Term Debt 506.58 512.02 28.83 63.81  Capital Lease Obligations - - - -  Deferred Income Tax - 0.05 - -  Minority Interest - 0.05 13.28 -  Other Liabilities, Total - - - -","Total Long Term Debt 506.58 512.02 28.83 63.81  Long Term Debt 506.58 512.02 28.83 63.81  Capital Lease Obligations - - - -  Deferred Income Tax - 0.05 - -  Minority Interest - 0.05 13.28 -  Other Liabilities, Total - - - -","Total Long Term Debt 506.58 512.02 28.83 63.81  Long Term Debt 506.58 512.02 28.83 63.81  Capital Lease Obligations - - - -  Deferred Income Tax - 0.05 - -  Minority Interest - 0.05 13.28 -  Other Liabilities, Total - - - -","Total Long Term Debt 506.58 512.02 28.83 63.81  Long Term Debt 506.58 512.02 28.83 63.81  Capital Lease Obligations - - - -  Deferred Income Tax - 0.05 - -  Minority Interest - 0.05 13.28 -  Other Liabilities, Total - - - -","Total Long Term Debt 506.58 512.02 28.83 63.81  Long Term Debt 506.58 512.02 28.83 63.81  Capital Lease Obligations - - - -  Deferred Income Tax - 0.05 - -  Minority Interest - 0.05 13.28 -  Other Liabilities, Total - - - -"
Total Long Term Debt,506.58,512.02,28.83,63.81
Long Term Debt,506.58,512.02,28.83,63.81
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,0.05,-,-
Minority Interest,-,0.05,13.28,-
"Other Liabilities, Total",-,-,-,-
Total Equity,332.14,428.19,990.28,294.24
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 390.76 355.86 340.98 48.58  Additional Paid-In Capital 380.76 348.39 333.52 38.58  Retained Earnings (Accumulated Deficit) -439.29 -275.28 316.06 207.08  Treasury Stock - Common -0.1 - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - -0.78 -0.28 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 390.76 355.86 340.98 48.58  Additional Paid-In Capital 380.76 348.39 333.52 38.58  Retained Earnings (Accumulated Deficit) -439.29 -275.28 316.06 207.08  Treasury Stock - Common -0.1 - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - -0.78 -0.28 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 390.76 355.86 340.98 48.58  Additional Paid-In Capital 380.76 348.39 333.52 38.58  Retained Earnings (Accumulated Deficit) -439.29 -275.28 316.06 207.08  Treasury Stock - Common -0.1 - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - -0.78 -0.28 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 390.76 355.86 340.98 48.58  Additional Paid-In Capital 380.76 348.39 333.52 38.58  Retained Earnings (Accumulated Deficit) -439.29 -275.28 316.06 207.08  Treasury Stock - Common -0.1 - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - -0.78 -0.28 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 390.76 355.86 340.98 48.58  Additional Paid-In Capital 380.76 348.39 333.52 38.58  Retained Earnings (Accumulated Deficit) -439.29 -275.28 316.06 207.08  Treasury Stock - Common -0.1 - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - -0.78 -0.28 -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",390.76,355.86,340.98,48.58
Additional Paid-In Capital,380.76,348.39,333.52,38.58
Retained Earnings (Accumulated Deficit),-439.29,-275.28,316.06,207.08
Treasury Stock - Common,-0.1,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",-,-0.78,-0.28,-
Total Liabilities & Shareholders' Equity,1161.61,1388.34,1396.8,616.14
Total Common Shares Outstanding,2.55,4.89,4.65,3.48
Total Preferred Shares Outstanding,-,-,-,-
