Period Ending:,202331/01,202231/07,202231/01,202131/07
"Property/Plant/Equipment, Total - Net 282688 280921 261041 262027  Property/Plant/Equipment, Total - Gross 299778.26 - - 11490.42  Accumulated Depreciation, Total -21621.6 - - -895.5  Goodwill, Net - - - -  Intangibles, Net 1845.65 - - 1139.24  Long Term Investments - - - 247797.69  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 107 119 124 140  Other Assets, Total 9187 9255 8893 8766","Property/Plant/Equipment, Total - Net 282688 280921 261041 262027  Property/Plant/Equipment, Total - Gross 299778.26 - - 11490.42  Accumulated Depreciation, Total -21621.6 - - -895.5  Goodwill, Net - - - -  Intangibles, Net 1845.65 - - 1139.24  Long Term Investments - - - 247797.69  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 107 119 124 140  Other Assets, Total 9187 9255 8893 8766","Property/Plant/Equipment, Total - Net 282688 280921 261041 262027  Property/Plant/Equipment, Total - Gross 299778.26 - - 11490.42  Accumulated Depreciation, Total -21621.6 - - -895.5  Goodwill, Net - - - -  Intangibles, Net 1845.65 - - 1139.24  Long Term Investments - - - 247797.69  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 107 119 124 140  Other Assets, Total 9187 9255 8893 8766","Property/Plant/Equipment, Total - Net 282688 280921 261041 262027  Property/Plant/Equipment, Total - Gross 299778.26 - - 11490.42  Accumulated Depreciation, Total -21621.6 - - -895.5  Goodwill, Net - - - -  Intangibles, Net 1845.65 - - 1139.24  Long Term Investments - - - 247797.69  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 107 119 124 140  Other Assets, Total 9187 9255 8893 8766","Property/Plant/Equipment, Total - Net 282688 280921 261041 262027  Property/Plant/Equipment, Total - Gross 299778.26 - - 11490.42  Accumulated Depreciation, Total -21621.6 - - -895.5  Goodwill, Net - - - -  Intangibles, Net 1845.65 - - 1139.24  Long Term Investments - - - 247797.69  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 107 119 124 140  Other Assets, Total 9187 9255 8893 8766"
"Property/Plant/Equipment, Total - Net",282688,280921,261041,262027
"Property/Plant/Equipment, Total - Gross",299778.26,-,-,11490.42
"Accumulated Depreciation, Total",-21621.6,-,-,-895.5
"Goodwill, Net",-,-,-,-
"Intangibles, Net",1845.65,-,-,1139.24
Long Term Investments,-,-,-,247797.69
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",107,119,124,140
"Other Assets, Total",9187,9255,8893,8766
Total Current Liabilities,24475,21623,17827,24167
"Accounts Payable 770 716 598 681  Payable/Accrued - - - -  Accrued Expenses 374 374 349 372  Notes Payable/Short Term Debt 2999 2999 - -  Current Port. of LT Debt/Capital Leases 18720 15960 15360 21600  Other Current liabilities, Total 1612 1574 1520 1514","Accounts Payable 770 716 598 681  Payable/Accrued - - - -  Accrued Expenses 374 374 349 372  Notes Payable/Short Term Debt 2999 2999 - -  Current Port. of LT Debt/Capital Leases 18720 15960 15360 21600  Other Current liabilities, Total 1612 1574 1520 1514","Accounts Payable 770 716 598 681  Payable/Accrued - - - -  Accrued Expenses 374 374 349 372  Notes Payable/Short Term Debt 2999 2999 - -  Current Port. of LT Debt/Capital Leases 18720 15960 15360 21600  Other Current liabilities, Total 1612 1574 1520 1514","Accounts Payable 770 716 598 681  Payable/Accrued - - - -  Accrued Expenses 374 374 349 372  Notes Payable/Short Term Debt 2999 2999 - -  Current Port. of LT Debt/Capital Leases 18720 15960 15360 21600  Other Current liabilities, Total 1612 1574 1520 1514","Accounts Payable 770 716 598 681  Payable/Accrued - - - -  Accrued Expenses 374 374 349 372  Notes Payable/Short Term Debt 2999 2999 - -  Current Port. of LT Debt/Capital Leases 18720 15960 15360 21600  Other Current liabilities, Total 1612 1574 1520 1514"
Accounts Payable,770,716,598,681
Payable/Accrued,-,-,-,-
Accrued Expenses,374,374,349,372
Notes Payable/Short Term Debt,2999,2999,-,-
Current Port. of LT Debt/Capital Leases,18720,15960,15360,21600
"Other Current liabilities, Total",1612,1574,1520,1514
Total Liabilities,161162,158447,147040,147150
"Total Long Term Debt 133310 133470 126270 120030  Long Term Debt 133310 133470 126270 120030  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 378 355 2943 2953","Total Long Term Debt 133310 133470 126270 120030  Long Term Debt 133310 133470 126270 120030  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 378 355 2943 2953","Total Long Term Debt 133310 133470 126270 120030  Long Term Debt 133310 133470 126270 120030  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 378 355 2943 2953","Total Long Term Debt 133310 133470 126270 120030  Long Term Debt 133310 133470 126270 120030  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 378 355 2943 2953","Total Long Term Debt 133310 133470 126270 120030  Long Term Debt 133310 133470 126270 120030  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 378 355 2943 2953"
Total Long Term Debt,133310,133470,126270,120030
Long Term Debt,133310,133470,126270,120030
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",378,355,2943,2953
Total Equity,142230,142063,135237,135689
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 136744 136744 129791 129791  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 5485 5318 5445 5897  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 136744 136744 129791 129791  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 5485 5318 5445 5897  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 136744 136744 129791 129791  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 5485 5318 5445 5897  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 136744 136744 129791 129791  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 5485 5318 5445 5897  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 136744 136744 129791 129791  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 5485 5318 5445 5897  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 1"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",136744,136744,129791,129791
Additional Paid-In Capital,-,-,-,-
Retained Earnings (Accumulated Deficit),5485,5318,5445,5897
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1,1,1,1
Total Liabilities & Shareholders' Equity,303392,300510,282277,282839
Total Common Shares Outstanding,0.716,0.716,0.693,0.693
Total Preferred Shares Outstanding,-,-,-,-
