Period Ending:,202331/03,202231/03,202131/03,202031/03
"Total Long Term Debt 10335 11987 20872 19856  Long Term Debt 10335 11987 18875 19734  Capital Lease Obligations - - 1997 122  Deferred Income Tax 2232 2320 2320 2320  Minority Interest 731 697 728 703  Other Liabilities, Total -34687 4134 3919 6616","Total Long Term Debt 10335 11987 20872 19856  Long Term Debt 10335 11987 18875 19734  Capital Lease Obligations - - 1997 122  Deferred Income Tax 2232 2320 2320 2320  Minority Interest 731 697 728 703  Other Liabilities, Total -34687 4134 3919 6616","Total Long Term Debt 10335 11987 20872 19856  Long Term Debt 10335 11987 18875 19734  Capital Lease Obligations - - 1997 122  Deferred Income Tax 2232 2320 2320 2320  Minority Interest 731 697 728 703  Other Liabilities, Total -34687 4134 3919 6616","Total Long Term Debt 10335 11987 20872 19856  Long Term Debt 10335 11987 18875 19734  Capital Lease Obligations - - 1997 122  Deferred Income Tax 2232 2320 2320 2320  Minority Interest 731 697 728 703  Other Liabilities, Total -34687 4134 3919 6616","Total Long Term Debt 10335 11987 20872 19856  Long Term Debt 10335 11987 18875 19734  Capital Lease Obligations - - 1997 122  Deferred Income Tax 2232 2320 2320 2320  Minority Interest 731 697 728 703  Other Liabilities, Total -34687 4134 3919 6616"
Total Long Term Debt,10335,11987,20872,19856
Long Term Debt,10335,11987,18875,19734
Capital Lease Obligations,-,-,1997,122
Deferred Income Tax,2232,2320,2320,2320
Minority Interest,731,697,728,703
"Other Liabilities, Total",-34687,4134,3919,6616
Total Equity,89360,86028,75447,68463
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 18976 18976 18976 18976  Additional Paid-In Capital 18965 19042 18124 18121  Retained Earnings (Accumulated Deficit) 46602 43543 37647 31773  Treasury Stock - Common -2225 -1524 -5247 -4066  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 5894 6359 6230  Other Equity, Total 7042 97 -412 -2571","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 18976 18976 18976 18976  Additional Paid-In Capital 18965 19042 18124 18121  Retained Earnings (Accumulated Deficit) 46602 43543 37647 31773  Treasury Stock - Common -2225 -1524 -5247 -4066  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 5894 6359 6230  Other Equity, Total 7042 97 -412 -2571","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 18976 18976 18976 18976  Additional Paid-In Capital 18965 19042 18124 18121  Retained Earnings (Accumulated Deficit) 46602 43543 37647 31773  Treasury Stock - Common -2225 -1524 -5247 -4066  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 5894 6359 6230  Other Equity, Total 7042 97 -412 -2571","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 18976 18976 18976 18976  Additional Paid-In Capital 18965 19042 18124 18121  Retained Earnings (Accumulated Deficit) 46602 43543 37647 31773  Treasury Stock - Common -2225 -1524 -5247 -4066  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 5894 6359 6230  Other Equity, Total 7042 97 -412 -2571","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 18976 18976 18976 18976  Additional Paid-In Capital 18965 19042 18124 18121  Retained Earnings (Accumulated Deficit) 46602 43543 37647 31773  Treasury Stock - Common -2225 -1524 -5247 -4066  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 5894 6359 6230  Other Equity, Total 7042 97 -412 -2571"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",18976,18976,18976,18976
Additional Paid-In Capital,18965,19042,18124,18121
Retained Earnings (Accumulated Deficit),46602,43543,37647,31773
Treasury Stock - Common,-2225,-1524,-5247,-4066
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,5894,6359,6230
"Other Equity, Total",7042,97,-412,-2571
Total Liabilities & Shareholders' Equity,226928,212916,204200,202657
Total Common Shares Outstanding,21.77,21.84,19.12,19.6
Total Preferred Shares Outstanding,-,-,-,-
