Period Ending:,202331/03,202231/03,202131/03,202031/03
"Total Long Term Debt 21407 23467 25507 21256  Long Term Debt 21407 23467 25507 21256  Capital Lease Obligations - - - -  Deferred Income Tax 9773 8592 8682 5726  Minority Interest 2333 2352 1936 2016  Other Liabilities, Total -14338 -56089 9993 5506","Total Long Term Debt 21407 23467 25507 21256  Long Term Debt 21407 23467 25507 21256  Capital Lease Obligations - - - -  Deferred Income Tax 9773 8592 8682 5726  Minority Interest 2333 2352 1936 2016  Other Liabilities, Total -14338 -56089 9993 5506","Total Long Term Debt 21407 23467 25507 21256  Long Term Debt 21407 23467 25507 21256  Capital Lease Obligations - - - -  Deferred Income Tax 9773 8592 8682 5726  Minority Interest 2333 2352 1936 2016  Other Liabilities, Total -14338 -56089 9993 5506","Total Long Term Debt 21407 23467 25507 21256  Long Term Debt 21407 23467 25507 21256  Capital Lease Obligations - - - -  Deferred Income Tax 9773 8592 8682 5726  Minority Interest 2333 2352 1936 2016  Other Liabilities, Total -14338 -56089 9993 5506","Total Long Term Debt 21407 23467 25507 21256  Long Term Debt 21407 23467 25507 21256  Capital Lease Obligations - - - -  Deferred Income Tax 9773 8592 8682 5726  Minority Interest 2333 2352 1936 2016  Other Liabilities, Total -14338 -56089 9993 5506"
Total Long Term Debt,21407,23467,25507,21256
Long Term Debt,21407,23467,25507,21256
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,9773,8592,8682,5726
Minority Interest,2333,2352,1936,2016
"Other Liabilities, Total",-14338,-56089,9993,5506
Total Equity,257691,232136,200205,177138
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 37143 37143 37143 37143  Additional Paid-In Capital 35137 35137 35137 35359  Retained Earnings (Accumulated Deficit) 155403 139383 124052 110967  Treasury Stock - Common -6799 -6794 -6785 -6780  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 10431 7222  Other Equity, Total 36807 27267 227 -6773","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 37143 37143 37143 37143  Additional Paid-In Capital 35137 35137 35137 35359  Retained Earnings (Accumulated Deficit) 155403 139383 124052 110967  Treasury Stock - Common -6799 -6794 -6785 -6780  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 10431 7222  Other Equity, Total 36807 27267 227 -6773","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 37143 37143 37143 37143  Additional Paid-In Capital 35137 35137 35137 35359  Retained Earnings (Accumulated Deficit) 155403 139383 124052 110967  Treasury Stock - Common -6799 -6794 -6785 -6780  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 10431 7222  Other Equity, Total 36807 27267 227 -6773","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 37143 37143 37143 37143  Additional Paid-In Capital 35137 35137 35137 35359  Retained Earnings (Accumulated Deficit) 155403 139383 124052 110967  Treasury Stock - Common -6799 -6794 -6785 -6780  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 10431 7222  Other Equity, Total 36807 27267 227 -6773","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 37143 37143 37143 37143  Additional Paid-In Capital 35137 35137 35137 35359  Retained Earnings (Accumulated Deficit) 155403 139383 124052 110967  Treasury Stock - Common -6799 -6794 -6785 -6780  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 10431 7222  Other Equity, Total 36807 27267 227 -6773"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",37143,37143,37143,37143
Additional Paid-In Capital,35137,35137,35137,35359
Retained Earnings (Accumulated Deficit),155403,139383,124052,110967
Treasury Stock - Common,-6799,-6794,-6785,-6780
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,10431,7222
"Other Equity, Total",36807,27267,227,-6773
Total Liabilities & Shareholders' Equity,378457,370836,345763,283322
Total Common Shares Outstanding,47.05,47.06,47.06,47.06
Total Preferred Shares Outstanding,-,-,-,-
