Period Ending:,202331/03,202231/03,202131/03,202031/03
"Other Current Assets, Total",74.14,135.8,7.97,6.96
Total Assets,3023.38,1047.66,1085.4,719.72
"Property/Plant/Equipment, Total - Net 273.33 243.97 4.85 2.49  Property/Plant/Equipment, Total - Gross 318.16 271.47 16.17 10.76  Accumulated Depreciation, Total -44.83 -27.51 -11.32 -8.27  Goodwill, Net 92.85 108.11 - -  Intangibles, Net 16.42 11.09 0.07 339.49  Long Term Investments 0.229 0.28 0.4 0.53  Note Receivable - Long Term 2.67 - - -  Other Long Term Assets, Total 186.15 183.97 178.38 171.44  Other Assets, Total 86.07 - - -","Property/Plant/Equipment, Total - Net 273.33 243.97 4.85 2.49  Property/Plant/Equipment, Total - Gross 318.16 271.47 16.17 10.76  Accumulated Depreciation, Total -44.83 -27.51 -11.32 -8.27  Goodwill, Net 92.85 108.11 - -  Intangibles, Net 16.42 11.09 0.07 339.49  Long Term Investments 0.229 0.28 0.4 0.53  Note Receivable - Long Term 2.67 - - -  Other Long Term Assets, Total 186.15 183.97 178.38 171.44  Other Assets, Total 86.07 - - -","Property/Plant/Equipment, Total - Net 273.33 243.97 4.85 2.49  Property/Plant/Equipment, Total - Gross 318.16 271.47 16.17 10.76  Accumulated Depreciation, Total -44.83 -27.51 -11.32 -8.27  Goodwill, Net 92.85 108.11 - -  Intangibles, Net 16.42 11.09 0.07 339.49  Long Term Investments 0.229 0.28 0.4 0.53  Note Receivable - Long Term 2.67 - - -  Other Long Term Assets, Total 186.15 183.97 178.38 171.44  Other Assets, Total 86.07 - - -","Property/Plant/Equipment, Total - Net 273.33 243.97 4.85 2.49  Property/Plant/Equipment, Total - Gross 318.16 271.47 16.17 10.76  Accumulated Depreciation, Total -44.83 -27.51 -11.32 -8.27  Goodwill, Net 92.85 108.11 - -  Intangibles, Net 16.42 11.09 0.07 339.49  Long Term Investments 0.229 0.28 0.4 0.53  Note Receivable - Long Term 2.67 - - -  Other Long Term Assets, Total 186.15 183.97 178.38 171.44  Other Assets, Total 86.07 - - -","Property/Plant/Equipment, Total - Net 273.33 243.97 4.85 2.49  Property/Plant/Equipment, Total - Gross 318.16 271.47 16.17 10.76  Accumulated Depreciation, Total -44.83 -27.51 -11.32 -8.27  Goodwill, Net 92.85 108.11 - -  Intangibles, Net 16.42 11.09 0.07 339.49  Long Term Investments 0.229 0.28 0.4 0.53  Note Receivable - Long Term 2.67 - - -  Other Long Term Assets, Total 186.15 183.97 178.38 171.44  Other Assets, Total 86.07 - - -"
"Property/Plant/Equipment, Total - Net",273.33,243.97,4.85,2.49
"Property/Plant/Equipment, Total - Gross",318.16,271.47,16.17,10.76
"Accumulated Depreciation, Total",-44.83,-27.51,-11.32,-8.27
"Goodwill, Net",92.85,108.11,-,-
"Intangibles, Net",16.42,11.09,0.07,339.49
Long Term Investments,0.229,0.28,0.4,0.53
Note Receivable - Long Term,2.67,-,-,-
"Other Long Term Assets, Total",186.15,183.97,178.38,171.44
"Other Assets, Total",86.07,-,-,-
Total Current Liabilities,311.6,191.43,303.05,159.06
"Accounts Payable 0.018 0.57 0.03 0.31  Payable/Accrued - - - -  Accrued Expenses 32.39 14.95 16.95 53.07  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 9.6 - - -  Other Current liabilities, Total 269.59 175.91 286.07 105.69","Accounts Payable 0.018 0.57 0.03 0.31  Payable/Accrued - - - -  Accrued Expenses 32.39 14.95 16.95 53.07  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 9.6 - - -  Other Current liabilities, Total 269.59 175.91 286.07 105.69","Accounts Payable 0.018 0.57 0.03 0.31  Payable/Accrued - - - -  Accrued Expenses 32.39 14.95 16.95 53.07  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 9.6 - - -  Other Current liabilities, Total 269.59 175.91 286.07 105.69","Accounts Payable 0.018 0.57 0.03 0.31  Payable/Accrued - - - -  Accrued Expenses 32.39 14.95 16.95 53.07  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 9.6 - - -  Other Current liabilities, Total 269.59 175.91 286.07 105.69","Accounts Payable 0.018 0.57 0.03 0.31  Payable/Accrued - - - -  Accrued Expenses 32.39 14.95 16.95 53.07  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 9.6 - - -  Other Current liabilities, Total 269.59 175.91 286.07 105.69"
Accounts Payable,0.018,0.57,0.03,0.31
Payable/Accrued,-,-,-,-
Accrued Expenses,32.39,14.95,16.95,53.07
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,9.6,-,-,-
"Other Current liabilities, Total",269.59,175.91,286.07,105.69
Total Liabilities,788.61,966.82,785.84,607.25
"Total Long Term Debt 31.2 48 - -  Long Term Debt 31.2 48 - -  Capital Lease Obligations - - - -  Deferred Income Tax 0.069 0.09 0.12 0.08  Minority Interest 387.09 357.6 4.25 1.54  Other Liabilities, Total 58.65 369.7 478.42 446.57","Total Long Term Debt 31.2 48 - -  Long Term Debt 31.2 48 - -  Capital Lease Obligations - - - -  Deferred Income Tax 0.069 0.09 0.12 0.08  Minority Interest 387.09 357.6 4.25 1.54  Other Liabilities, Total 58.65 369.7 478.42 446.57","Total Long Term Debt 31.2 48 - -  Long Term Debt 31.2 48 - -  Capital Lease Obligations - - - -  Deferred Income Tax 0.069 0.09 0.12 0.08  Minority Interest 387.09 357.6 4.25 1.54  Other Liabilities, Total 58.65 369.7 478.42 446.57","Total Long Term Debt 31.2 48 - -  Long Term Debt 31.2 48 - -  Capital Lease Obligations - - - -  Deferred Income Tax 0.069 0.09 0.12 0.08  Minority Interest 387.09 357.6 4.25 1.54  Other Liabilities, Total 58.65 369.7 478.42 446.57","Total Long Term Debt 31.2 48 - -  Long Term Debt 31.2 48 - -  Capital Lease Obligations - - - -  Deferred Income Tax 0.069 0.09 0.12 0.08  Minority Interest 387.09 357.6 4.25 1.54  Other Liabilities, Total 58.65 369.7 478.42 446.57"
Total Long Term Debt,31.2,48,-,-
Long Term Debt,31.2,48,-,-
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,0.069,0.09,0.12,0.08
Minority Interest,387.09,357.6,4.25,1.54
"Other Liabilities, Total",58.65,369.7,478.42,446.57
Total Equity,2234.77,80.84,299.56,112.47
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4213.86 3531.09 3531.09 3381.08  Additional Paid-In Capital 2859.46 2176.69 2176.69 2026.69  Retained Earnings (Accumulated Deficit) -4890.96 -5101.33 -4913.07 -4810.52  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.19 0.28 0.19  Other Equity, Total 52.41 -525.79 -495.42 -484.98","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4213.86 3531.09 3531.09 3381.08  Additional Paid-In Capital 2859.46 2176.69 2176.69 2026.69  Retained Earnings (Accumulated Deficit) -4890.96 -5101.33 -4913.07 -4810.52  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.19 0.28 0.19  Other Equity, Total 52.41 -525.79 -495.42 -484.98","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4213.86 3531.09 3531.09 3381.08  Additional Paid-In Capital 2859.46 2176.69 2176.69 2026.69  Retained Earnings (Accumulated Deficit) -4890.96 -5101.33 -4913.07 -4810.52  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.19 0.28 0.19  Other Equity, Total 52.41 -525.79 -495.42 -484.98","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4213.86 3531.09 3531.09 3381.08  Additional Paid-In Capital 2859.46 2176.69 2176.69 2026.69  Retained Earnings (Accumulated Deficit) -4890.96 -5101.33 -4913.07 -4810.52  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.19 0.28 0.19  Other Equity, Total 52.41 -525.79 -495.42 -484.98","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4213.86 3531.09 3531.09 3381.08  Additional Paid-In Capital 2859.46 2176.69 2176.69 2026.69  Retained Earnings (Accumulated Deficit) -4890.96 -5101.33 -4913.07 -4810.52  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.19 0.28 0.19  Other Equity, Total 52.41 -525.79 -495.42 -484.98"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",4213.86,3531.09,3531.09,3381.08
Additional Paid-In Capital,2859.46,2176.69,2176.69,2026.69
Retained Earnings (Accumulated Deficit),-4890.96,-5101.33,-4913.07,-4810.52
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,0.19,0.28,0.19
"Other Equity, Total",52.41,-525.79,-495.42,-484.98
Total Liabilities & Shareholders' Equity,3023.38,1047.66,1085.4,719.72
Total Common Shares Outstanding,25.04,19.06,19.06,17.66
Total Preferred Shares Outstanding,-,-,-,-
