Period Ending:,202331/03,202231/03,202131/03,202031/03
"Accounts Payable 50141 36479 - -  Payable/Accrued - - - -  Accrued Expenses 15906 25218 20372 14131  Notes Payable/Short Term Debt 1026 - 690 -  Current Port. of LT Debt/Capital Leases 11918 13257 12777 21850  Other Current liabilities, Total 231448 236984 265227 282538","Accounts Payable 50141 36479 - -  Payable/Accrued - - - -  Accrued Expenses 15906 25218 20372 14131  Notes Payable/Short Term Debt 1026 - 690 -  Current Port. of LT Debt/Capital Leases 11918 13257 12777 21850  Other Current liabilities, Total 231448 236984 265227 282538","Accounts Payable 50141 36479 - -  Payable/Accrued - - - -  Accrued Expenses 15906 25218 20372 14131  Notes Payable/Short Term Debt 1026 - 690 -  Current Port. of LT Debt/Capital Leases 11918 13257 12777 21850  Other Current liabilities, Total 231448 236984 265227 282538","Accounts Payable 50141 36479 - -  Payable/Accrued - - - -  Accrued Expenses 15906 25218 20372 14131  Notes Payable/Short Term Debt 1026 - 690 -  Current Port. of LT Debt/Capital Leases 11918 13257 12777 21850  Other Current liabilities, Total 231448 236984 265227 282538","Accounts Payable 50141 36479 - -  Payable/Accrued - - - -  Accrued Expenses 15906 25218 20372 14131  Notes Payable/Short Term Debt 1026 - 690 -  Current Port. of LT Debt/Capital Leases 11918 13257 12777 21850  Other Current liabilities, Total 231448 236984 265227 282538"
Accounts Payable,50141,36479,-,-
Payable/Accrued,-,-,-,-
Accrued Expenses,15906,25218,20372,14131
Notes Payable/Short Term Debt,1026,-,690,-
Current Port. of LT Debt/Capital Leases,11918,13257,12777,21850
"Other Current liabilities, Total",231448,236984,265227,282538
Total Liabilities,656977,640092,615332,597289
"Total Long Term Debt 78929 82020 83835 61624  Long Term Debt 78318 81632 83474 61110  Capital Lease Obligations 611 388 361 514  Deferred Income Tax 428 446 246 308  Minority Interest 3403 4007 4084 3161  Other Liabilities, Total 262752 158091 228101 213677","Total Long Term Debt 78929 82020 83835 61624  Long Term Debt 78318 81632 83474 61110  Capital Lease Obligations 611 388 361 514  Deferred Income Tax 428 446 246 308  Minority Interest 3403 4007 4084 3161  Other Liabilities, Total 262752 158091 228101 213677","Total Long Term Debt 78929 82020 83835 61624  Long Term Debt 78318 81632 83474 61110  Capital Lease Obligations 611 388 361 514  Deferred Income Tax 428 446 246 308  Minority Interest 3403 4007 4084 3161  Other Liabilities, Total 262752 158091 228101 213677","Total Long Term Debt 78929 82020 83835 61624  Long Term Debt 78318 81632 83474 61110  Capital Lease Obligations 611 388 361 514  Deferred Income Tax 428 446 246 308  Minority Interest 3403 4007 4084 3161  Other Liabilities, Total 262752 158091 228101 213677","Total Long Term Debt 78929 82020 83835 61624  Long Term Debt 78318 81632 83474 61110  Capital Lease Obligations 611 388 361 514  Deferred Income Tax 428 446 246 308  Minority Interest 3403 4007 4084 3161  Other Liabilities, Total 262752 158091 228101 213677"
Total Long Term Debt,78929,82020,83835,61624
Long Term Debt,78318,81632,83474,61110
Capital Lease Obligations,611,388,361,514
Deferred Income Tax,428,446,246,308
Minority Interest,3403,4007,4084,3161
"Other Liabilities, Total",262752,158091,228101,213677
Total Equity,404932,365787,304122,283000
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 29060 29060 29060 29060  Additional Paid-In Capital 34540 34540 34540 34540  Retained Earnings (Accumulated Deficit) 352811 319133 267287 243831  Treasury Stock - Common -10973 -12852 -15352 -11021  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -4759 -3948 -6817  Other Equity, Total -506 -4094 -7465 -6593","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 29060 29060 29060 29060  Additional Paid-In Capital 34540 34540 34540 34540  Retained Earnings (Accumulated Deficit) 352811 319133 267287 243831  Treasury Stock - Common -10973 -12852 -15352 -11021  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -4759 -3948 -6817  Other Equity, Total -506 -4094 -7465 -6593","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 29060 29060 29060 29060  Additional Paid-In Capital 34540 34540 34540 34540  Retained Earnings (Accumulated Deficit) 352811 319133 267287 243831  Treasury Stock - Common -10973 -12852 -15352 -11021  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -4759 -3948 -6817  Other Equity, Total -506 -4094 -7465 -6593","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 29060 29060 29060 29060  Additional Paid-In Capital 34540 34540 34540 34540  Retained Earnings (Accumulated Deficit) 352811 319133 267287 243831  Treasury Stock - Common -10973 -12852 -15352 -11021  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -4759 -3948 -6817  Other Equity, Total -506 -4094 -7465 -6593","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 29060 29060 29060 29060  Additional Paid-In Capital 34540 34540 34540 34540  Retained Earnings (Accumulated Deficit) 352811 319133 267287 243831  Treasury Stock - Common -10973 -12852 -15352 -11021  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -4759 -3948 -6817  Other Equity, Total -506 -4094 -7465 -6593"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",29060,29060,29060,29060
Additional Paid-In Capital,34540,34540,34540,34540
Retained Earnings (Accumulated Deficit),352811,319133,267287,243831
Treasury Stock - Common,-10973,-12852,-15352,-11021
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-4759,-3948,-6817
"Other Equity, Total",-506,-4094,-7465,-6593
Total Liabilities & Shareholders' Equity,1061909,1005879,919454,880289
Total Common Shares Outstanding,68.28,68.19,68.05,68.43
Total Preferred Shares Outstanding,-,-,-,-
