Period Ending:,202331/03,202231/03,202131/03,202031/03
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1200 1200 1200 1200  Additional Paid-In Capital 672 672 672 672  Retained Earnings (Accumulated Deficit) 6120 5416 5273 6296  Treasury Stock - Common -2017 -2016 -2016 -2016  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2003 1873 1800  Other Equity, Total 1453 -483 -227 -242","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1200 1200 1200 1200  Additional Paid-In Capital 672 672 672 672  Retained Earnings (Accumulated Deficit) 6120 5416 5273 6296  Treasury Stock - Common -2017 -2016 -2016 -2016  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2003 1873 1800  Other Equity, Total 1453 -483 -227 -242","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1200 1200 1200 1200  Additional Paid-In Capital 672 672 672 672  Retained Earnings (Accumulated Deficit) 6120 5416 5273 6296  Treasury Stock - Common -2017 -2016 -2016 -2016  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2003 1873 1800  Other Equity, Total 1453 -483 -227 -242","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1200 1200 1200 1200  Additional Paid-In Capital 672 672 672 672  Retained Earnings (Accumulated Deficit) 6120 5416 5273 6296  Treasury Stock - Common -2017 -2016 -2016 -2016  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2003 1873 1800  Other Equity, Total 1453 -483 -227 -242","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1200 1200 1200 1200  Additional Paid-In Capital 672 672 672 672  Retained Earnings (Accumulated Deficit) 6120 5416 5273 6296  Treasury Stock - Common -2017 -2016 -2016 -2016  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2003 1873 1800  Other Equity, Total 1453 -483 -227 -242"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1200,1200,1200,1200
Additional Paid-In Capital,672,672,672,672
Retained Earnings (Accumulated Deficit),6120,5416,5273,6296
Treasury Stock - Common,-2017,-2016,-2016,-2016
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,2003,1873,1800
"Other Equity, Total",1453,-483,-227,-242
Total Liabilities & Shareholders' Equity,40204,36807,34043,36082
Total Common Shares Outstanding,1.7,1.7,1.7,1.7
Total Preferred Shares Outstanding,-,-,-,-
