Period Ending:,202231/12,202131/12,202031/12,201931/12
"Other Long Term Assets, Total",-1,20527,12304,12937
"Other Assets, Total",-8778,-,-,-
Total Current Liabilities,136641,155535,185869,168186
"Accounts Payable 108254 34813 32077 44759  Payable/Accrued - 103260 - -  Accrued Expenses 4996 76745 78615 85475  Notes Payable/Short Term Debt 1000 - 50000 -  Current Port. of LT Debt/Capital Leases 6122 35040 6619 23895  Other Current liabilities, Total 17269 8937 18558 14057","Accounts Payable 108254 34813 32077 44759  Payable/Accrued - 103260 - -  Accrued Expenses 4996 76745 78615 85475  Notes Payable/Short Term Debt 1000 - 50000 -  Current Port. of LT Debt/Capital Leases 6122 35040 6619 23895  Other Current liabilities, Total 17269 8937 18558 14057","Accounts Payable 108254 34813 32077 44759  Payable/Accrued - 103260 - -  Accrued Expenses 4996 76745 78615 85475  Notes Payable/Short Term Debt 1000 - 50000 -  Current Port. of LT Debt/Capital Leases 6122 35040 6619 23895  Other Current liabilities, Total 17269 8937 18558 14057","Accounts Payable 108254 34813 32077 44759  Payable/Accrued - 103260 - -  Accrued Expenses 4996 76745 78615 85475  Notes Payable/Short Term Debt 1000 - 50000 -  Current Port. of LT Debt/Capital Leases 6122 35040 6619 23895  Other Current liabilities, Total 17269 8937 18558 14057","Accounts Payable 108254 34813 32077 44759  Payable/Accrued - 103260 - -  Accrued Expenses 4996 76745 78615 85475  Notes Payable/Short Term Debt 1000 - 50000 -  Current Port. of LT Debt/Capital Leases 6122 35040 6619 23895  Other Current liabilities, Total 17269 8937 18558 14057"
Accounts Payable,108254,34813,32077,44759
Payable/Accrued,-,103260,-,-
Accrued Expenses,4996,76745,78615,85475
Notes Payable/Short Term Debt,1000,-,50000,-
Current Port. of LT Debt/Capital Leases,6122,35040,6619,23895
"Other Current liabilities, Total",17269,8937,18558,14057
Total Liabilities,350379,374791,437960,446445
"Total Long Term Debt 173847 179084 213372 222625  Long Term Debt 155701 156622 187514 188487  Capital Lease Obligations 18146 22462 25858 34138  Deferred Income Tax 17157 17379 17296 24876  Minority Interest 142 131 450 492  Other Liabilities, Total 15592 22662 20973 30266","Total Long Term Debt 173847 179084 213372 222625  Long Term Debt 155701 156622 187514 188487  Capital Lease Obligations 18146 22462 25858 34138  Deferred Income Tax 17157 17379 17296 24876  Minority Interest 142 131 450 492  Other Liabilities, Total 15592 22662 20973 30266","Total Long Term Debt 173847 179084 213372 222625  Long Term Debt 155701 156622 187514 188487  Capital Lease Obligations 18146 22462 25858 34138  Deferred Income Tax 17157 17379 17296 24876  Minority Interest 142 131 450 492  Other Liabilities, Total 15592 22662 20973 30266","Total Long Term Debt 173847 179084 213372 222625  Long Term Debt 155701 156622 187514 188487  Capital Lease Obligations 18146 22462 25858 34138  Deferred Income Tax 17157 17379 17296 24876  Minority Interest 142 131 450 492  Other Liabilities, Total 15592 22662 20973 30266","Total Long Term Debt 173847 179084 213372 222625  Long Term Debt 155701 156622 187514 188487  Capital Lease Obligations 18146 22462 25858 34138  Deferred Income Tax 17157 17379 17296 24876  Minority Interest 142 131 450 492  Other Liabilities, Total 15592 22662 20973 30266"
Total Long Term Debt,173847,179084,213372,222625
Long Term Debt,155701,156622,187514,188487
Capital Lease Obligations,18146,22462,25858,34138
Deferred Income Tax,17157,17379,17296,24876
Minority Interest,142,131,450,492
"Other Liabilities, Total",15592,22662,20973,30266
Total Equity,476358,492320,501643,505999
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 15232 15232 15232 15232  Additional Paid-In Capital 451264 450832 450605 450526  Retained Earnings (Accumulated Deficit) 94209 109273 120473 121372  Treasury Stock - Common -85667 -85661 -85654 -85649  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1499 1430 4963  Other Equity, Total 1320 1145 -443 -445","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 15232 15232 15232 15232  Additional Paid-In Capital 451264 450832 450605 450526  Retained Earnings (Accumulated Deficit) 94209 109273 120473 121372  Treasury Stock - Common -85667 -85661 -85654 -85649  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1499 1430 4963  Other Equity, Total 1320 1145 -443 -445","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 15232 15232 15232 15232  Additional Paid-In Capital 451264 450832 450605 450526  Retained Earnings (Accumulated Deficit) 94209 109273 120473 121372  Treasury Stock - Common -85667 -85661 -85654 -85649  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1499 1430 4963  Other Equity, Total 1320 1145 -443 -445","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 15232 15232 15232 15232  Additional Paid-In Capital 451264 450832 450605 450526  Retained Earnings (Accumulated Deficit) 94209 109273 120473 121372  Treasury Stock - Common -85667 -85661 -85654 -85649  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1499 1430 4963  Other Equity, Total 1320 1145 -443 -445","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 15232 15232 15232 15232  Additional Paid-In Capital 451264 450832 450605 450526  Retained Earnings (Accumulated Deficit) 94209 109273 120473 121372  Treasury Stock - Common -85667 -85661 -85654 -85649  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1499 1430 4963  Other Equity, Total 1320 1145 -443 -445"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",15232,15232,15232,15232
Additional Paid-In Capital,451264,450832,450605,450526
Retained Earnings (Accumulated Deficit),94209,109273,120473,121372
Treasury Stock - Common,-85667,-85661,-85654,-85649
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,1499,1430,4963
"Other Equity, Total",1320,1145,-443,-445
Total Liabilities & Shareholders' Equity,826737,867111,939603,952444
Total Common Shares Outstanding,179.34,179.34,179.35,179.35
Total Preferred Shares Outstanding,-,-,-,-
