Period Ending:,202331/03,202231/03,202131/03,202031/03
"Other Current Assets, Total",21602,11740,9244,4234
Total Assets,882437,739203,746842,673444
"Property/Plant/Equipment, Total - Net 108420 112131 113866 114628  Property/Plant/Equipment, Total - Gross - - 207772 203393  Accumulated Depreciation, Total - - -93905 -88766  Goodwill, Net - - - -  Intangibles, Net 69134 64734 70322 66436  Long Term Investments 324178 255997 281393 137778  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 1 36839 129380  Other Assets, Total 55778 26700 41675 -","Property/Plant/Equipment, Total - Net 108420 112131 113866 114628  Property/Plant/Equipment, Total - Gross - - 207772 203393  Accumulated Depreciation, Total - - -93905 -88766  Goodwill, Net - - - -  Intangibles, Net 69134 64734 70322 66436  Long Term Investments 324178 255997 281393 137778  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 1 36839 129380  Other Assets, Total 55778 26700 41675 -","Property/Plant/Equipment, Total - Net 108420 112131 113866 114628  Property/Plant/Equipment, Total - Gross - - 207772 203393  Accumulated Depreciation, Total - - -93905 -88766  Goodwill, Net - - - -  Intangibles, Net 69134 64734 70322 66436  Long Term Investments 324178 255997 281393 137778  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 1 36839 129380  Other Assets, Total 55778 26700 41675 -","Property/Plant/Equipment, Total - Net 108420 112131 113866 114628  Property/Plant/Equipment, Total - Gross - - 207772 203393  Accumulated Depreciation, Total - - -93905 -88766  Goodwill, Net - - - -  Intangibles, Net 69134 64734 70322 66436  Long Term Investments 324178 255997 281393 137778  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 1 36839 129380  Other Assets, Total 55778 26700 41675 -","Property/Plant/Equipment, Total - Net 108420 112131 113866 114628  Property/Plant/Equipment, Total - Gross - - 207772 203393  Accumulated Depreciation, Total - - -93905 -88766  Goodwill, Net - - - -  Intangibles, Net 69134 64734 70322 66436  Long Term Investments 324178 255997 281393 137778  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 1 36839 129380  Other Assets, Total 55778 26700 41675 -"
"Property/Plant/Equipment, Total - Net",108420,112131,113866,114628
"Property/Plant/Equipment, Total - Gross",-,-,207772,203393
"Accumulated Depreciation, Total",-,-,-93905,-88766
"Goodwill, Net",-,-,-,-
"Intangibles, Net",69134,64734,70322,66436
Long Term Investments,324178,255997,281393,137778
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",-,1,36839,129380
"Other Assets, Total",55778,26700,41675,-
Total Current Liabilities,122929,65926,93733,91329
"Accounts Payable 66794 49689 39163 6398  Payable/Accrued - - - -  Accrued Expenses - 10824 10393 -  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 2490 2301 2023 2188  Other Current liabilities, Total 53645 3112 42154 82743","Accounts Payable 66794 49689 39163 6398  Payable/Accrued - - - -  Accrued Expenses - 10824 10393 -  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 2490 2301 2023 2188  Other Current liabilities, Total 53645 3112 42154 82743","Accounts Payable 66794 49689 39163 6398  Payable/Accrued - - - -  Accrued Expenses - 10824 10393 -  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 2490 2301 2023 2188  Other Current liabilities, Total 53645 3112 42154 82743","Accounts Payable 66794 49689 39163 6398  Payable/Accrued - - - -  Accrued Expenses - 10824 10393 -  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 2490 2301 2023 2188  Other Current liabilities, Total 53645 3112 42154 82743","Accounts Payable 66794 49689 39163 6398  Payable/Accrued - - - -  Accrued Expenses - 10824 10393 -  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 2490 2301 2023 2188  Other Current liabilities, Total 53645 3112 42154 82743"
Accounts Payable,66794,49689,39163,6398
Payable/Accrued,-,-,-,-
Accrued Expenses,-,10824,10393,-
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,2490,2301,2023,2188
"Other Current liabilities, Total",53645,3112,42154,82743
Total Liabilities,134624,77529,105685,110960
"Total Long Term Debt 6678 6501 7030 6173  Long Term Debt - - - -  Capital Lease Obligations 6678 6501 7030 6173  Deferred Income Tax 983 1009 1052 1059  Minority Interest 5944 5768 5610 5538  Other Liabilities, Total -1910 -1675 -1740 6861","Total Long Term Debt 6678 6501 7030 6173  Long Term Debt - - - -  Capital Lease Obligations 6678 6501 7030 6173  Deferred Income Tax 983 1009 1052 1059  Minority Interest 5944 5768 5610 5538  Other Liabilities, Total -1910 -1675 -1740 6861","Total Long Term Debt 6678 6501 7030 6173  Long Term Debt - - - -  Capital Lease Obligations 6678 6501 7030 6173  Deferred Income Tax 983 1009 1052 1059  Minority Interest 5944 5768 5610 5538  Other Liabilities, Total -1910 -1675 -1740 6861","Total Long Term Debt 6678 6501 7030 6173  Long Term Debt - - - -  Capital Lease Obligations 6678 6501 7030 6173  Deferred Income Tax 983 1009 1052 1059  Minority Interest 5944 5768 5610 5538  Other Liabilities, Total -1910 -1675 -1740 6861","Total Long Term Debt 6678 6501 7030 6173  Long Term Debt - - - -  Capital Lease Obligations 6678 6501 7030 6173  Deferred Income Tax 983 1009 1052 1059  Minority Interest 5944 5768 5610 5538  Other Liabilities, Total -1910 -1675 -1740 6861"
Total Long Term Debt,6678,6501,7030,6173
Long Term Debt,-,-,-,-
Capital Lease Obligations,6678,6501,7030,6173
Deferred Income Tax,983,1009,1052,1059
Minority Interest,5944,5768,5610,5538
"Other Liabilities, Total",-1910,-1675,-1740,6861
Total Equity,747813,661674,641157,562484
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 17358 17358 17358 17358  Additional Paid-In Capital 17080 17241 17231 17229  Retained Earnings (Accumulated Deficit) 709890 644754 583363 524605  Treasury Stock - Common -54161 -74683 -44705 -44737  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 61412 47567  Other Equity, Total 57646 57004 67910 462","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 17358 17358 17358 17358  Additional Paid-In Capital 17080 17241 17231 17229  Retained Earnings (Accumulated Deficit) 709890 644754 583363 524605  Treasury Stock - Common -54161 -74683 -44705 -44737  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 61412 47567  Other Equity, Total 57646 57004 67910 462","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 17358 17358 17358 17358  Additional Paid-In Capital 17080 17241 17231 17229  Retained Earnings (Accumulated Deficit) 709890 644754 583363 524605  Treasury Stock - Common -54161 -74683 -44705 -44737  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 61412 47567  Other Equity, Total 57646 57004 67910 462","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 17358 17358 17358 17358  Additional Paid-In Capital 17080 17241 17231 17229  Retained Earnings (Accumulated Deficit) 709890 644754 583363 524605  Treasury Stock - Common -54161 -74683 -44705 -44737  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 61412 47567  Other Equity, Total 57646 57004 67910 462","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 17358 17358 17358 17358  Additional Paid-In Capital 17080 17241 17231 17229  Retained Earnings (Accumulated Deficit) 709890 644754 583363 524605  Treasury Stock - Common -54161 -74683 -44705 -44737  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 61412 47567  Other Equity, Total 57646 57004 67910 462"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",17358,17358,17358,17358
Additional Paid-In Capital,17080,17241,17231,17229
Retained Earnings (Accumulated Deficit),709890,644754,583363,524605
Treasury Stock - Common,-54161,-74683,-44705,-44737
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,61412,47567
"Other Equity, Total",57646,57004,67910,462
Total Liabilities & Shareholders' Equity,882437,739203,746842,673444
Total Common Shares Outstanding,488.33,488.24,499.14,499.12
Total Preferred Shares Outstanding,-,-,-,-
