Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net - 23835 22449 21999  Property/Plant/Equipment, Total - Gross - 29861 27857 25672  Accumulated Depreciation, Total - -6025 -5408 -3674  Goodwill, Net - 164 177 191  Intangibles, Net - 302 271 550  Long Term Investments - 3114 2943 2562  Note Receivable - Long Term - 104 1815 1568  Other Long Term Assets, Total - 3714 3233 2293  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net - 23835 22449 21999  Property/Plant/Equipment, Total - Gross - 29861 27857 25672  Accumulated Depreciation, Total - -6025 -5408 -3674  Goodwill, Net - 164 177 191  Intangibles, Net - 302 271 550  Long Term Investments - 3114 2943 2562  Note Receivable - Long Term - 104 1815 1568  Other Long Term Assets, Total - 3714 3233 2293  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net - 23835 22449 21999  Property/Plant/Equipment, Total - Gross - 29861 27857 25672  Accumulated Depreciation, Total - -6025 -5408 -3674  Goodwill, Net - 164 177 191  Intangibles, Net - 302 271 550  Long Term Investments - 3114 2943 2562  Note Receivable - Long Term - 104 1815 1568  Other Long Term Assets, Total - 3714 3233 2293  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net - 23835 22449 21999  Property/Plant/Equipment, Total - Gross - 29861 27857 25672  Accumulated Depreciation, Total - -6025 -5408 -3674  Goodwill, Net - 164 177 191  Intangibles, Net - 302 271 550  Long Term Investments - 3114 2943 2562  Note Receivable - Long Term - 104 1815 1568  Other Long Term Assets, Total - 3714 3233 2293  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net - 23835 22449 21999  Property/Plant/Equipment, Total - Gross - 29861 27857 25672  Accumulated Depreciation, Total - -6025 -5408 -3674  Goodwill, Net - 164 177 191  Intangibles, Net - 302 271 550  Long Term Investments - 3114 2943 2562  Note Receivable - Long Term - 104 1815 1568  Other Long Term Assets, Total - 3714 3233 2293  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",-,23835,22449,21999
"Property/Plant/Equipment, Total - Gross",-,29861,27857,25672
"Accumulated Depreciation, Total",-,-6025,-5408,-3674
"Goodwill, Net",-,164,177,191
"Intangibles, Net",-,302,271,550
Long Term Investments,-,3114,2943,2562
Note Receivable - Long Term,-,104,1815,1568
"Other Long Term Assets, Total",-,3714,3233,2293
"Other Assets, Total",-,-,-,-
Total Current Liabilities,-,35722,41530,45294
"Accounts Payable - 4280 1045 1114  Payable/Accrued - - - -  Accrued Expenses - 302 315 354  Notes Payable/Short Term Debt - 7166 11216 9362  Current Port. of LT Debt/Capital Leases - 16706 18499 23592  Other Current liabilities, Total - 7268 10455 10872","Accounts Payable - 4280 1045 1114  Payable/Accrued - - - -  Accrued Expenses - 302 315 354  Notes Payable/Short Term Debt - 7166 11216 9362  Current Port. of LT Debt/Capital Leases - 16706 18499 23592  Other Current liabilities, Total - 7268 10455 10872","Accounts Payable - 4280 1045 1114  Payable/Accrued - - - -  Accrued Expenses - 302 315 354  Notes Payable/Short Term Debt - 7166 11216 9362  Current Port. of LT Debt/Capital Leases - 16706 18499 23592  Other Current liabilities, Total - 7268 10455 10872","Accounts Payable - 4280 1045 1114  Payable/Accrued - - - -  Accrued Expenses - 302 315 354  Notes Payable/Short Term Debt - 7166 11216 9362  Current Port. of LT Debt/Capital Leases - 16706 18499 23592  Other Current liabilities, Total - 7268 10455 10872","Accounts Payable - 4280 1045 1114  Payable/Accrued - - - -  Accrued Expenses - 302 315 354  Notes Payable/Short Term Debt - 7166 11216 9362  Current Port. of LT Debt/Capital Leases - 16706 18499 23592  Other Current liabilities, Total - 7268 10455 10872"
Accounts Payable,-,4280,1045,1114
Payable/Accrued,-,-,-,-
Accrued Expenses,-,302,315,354
Notes Payable/Short Term Debt,-,7166,11216,9362
Current Port. of LT Debt/Capital Leases,-,16706,18499,23592
"Other Current liabilities, Total",-,7268,10455,10872
Total Liabilities,-,96641,107169,101784
"Total Long Term Debt - 48782 55065 52742  Long Term Debt - 48782 54473 52059  Capital Lease Obligations - - 592 683  Deferred Income Tax - 1062 909 921  Minority Interest - 7696 7507 714  Other Liabilities, Total - 3379 2158 2113","Total Long Term Debt - 48782 55065 52742  Long Term Debt - 48782 54473 52059  Capital Lease Obligations - - 592 683  Deferred Income Tax - 1062 909 921  Minority Interest - 7696 7507 714  Other Liabilities, Total - 3379 2158 2113","Total Long Term Debt - 48782 55065 52742  Long Term Debt - 48782 54473 52059  Capital Lease Obligations - - 592 683  Deferred Income Tax - 1062 909 921  Minority Interest - 7696 7507 714  Other Liabilities, Total - 3379 2158 2113","Total Long Term Debt - 48782 55065 52742  Long Term Debt - 48782 54473 52059  Capital Lease Obligations - - 592 683  Deferred Income Tax - 1062 909 921  Minority Interest - 7696 7507 714  Other Liabilities, Total - 3379 2158 2113","Total Long Term Debt - 48782 55065 52742  Long Term Debt - 48782 54473 52059  Capital Lease Obligations - - 592 683  Deferred Income Tax - 1062 909 921  Minority Interest - 7696 7507 714  Other Liabilities, Total - 3379 2158 2113"
Total Long Term Debt,-,48782,55065,52742
Long Term Debt,-,48782,54473,52059
Capital Lease Obligations,-,-,592,683
Deferred Income Tax,-,1062,909,921
Minority Interest,-,7696,7507,714
"Other Liabilities, Total",-,3379,2158,2113
Total Equity,-,31264,28861,42113
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 5000 15882 15882  Additional Paid-In Capital - 10882 - -  Retained Earnings (Accumulated Deficit) - 15858 14042 26655  Treasury Stock - Common - -990 -990 -311  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 226 112 -  Other Equity, Total - 288 -185 -113","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 5000 15882 15882  Additional Paid-In Capital - 10882 - -  Retained Earnings (Accumulated Deficit) - 15858 14042 26655  Treasury Stock - Common - -990 -990 -311  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 226 112 -  Other Equity, Total - 288 -185 -113","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 5000 15882 15882  Additional Paid-In Capital - 10882 - -  Retained Earnings (Accumulated Deficit) - 15858 14042 26655  Treasury Stock - Common - -990 -990 -311  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 226 112 -  Other Equity, Total - 288 -185 -113","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 5000 15882 15882  Additional Paid-In Capital - 10882 - -  Retained Earnings (Accumulated Deficit) - 15858 14042 26655  Treasury Stock - Common - -990 -990 -311  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 226 112 -  Other Equity, Total - 288 -185 -113","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 5000 15882 15882  Additional Paid-In Capital - 10882 - -  Retained Earnings (Accumulated Deficit) - 15858 14042 26655  Treasury Stock - Common - -990 -990 -311  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 226 112 -  Other Equity, Total - 288 -185 -113"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",-,5000,15882,15882
Additional Paid-In Capital,-,10882,-,-
Retained Earnings (Accumulated Deficit),-,15858,14042,26655
Treasury Stock - Common,-,-990,-990,-311
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,226,112,-
"Other Equity, Total",-,288,-185,-113
Total Liabilities & Shareholders' Equity,-,127905,136030,143897
Total Common Shares Outstanding,-,35.38,35.38,57
Total Preferred Shares Outstanding,-,-,-,-
