Period Ending:,202231/12,202131/12,202031/12,201931/12
"Redeemable Preferred Stock, Total - - - 240  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 610 608 607.3 82.5  Additional Paid-In Capital 550 548 547.3 22.5  Retained Earnings (Accumulated Deficit) -143 -228.41 -269.11 -273.32  Treasury Stock - Common - -0.04 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 13 -0 -0 -0","Redeemable Preferred Stock, Total - - - 240  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 610 608 607.3 82.5  Additional Paid-In Capital 550 548 547.3 22.5  Retained Earnings (Accumulated Deficit) -143 -228.41 -269.11 -273.32  Treasury Stock - Common - -0.04 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 13 -0 -0 -0","Redeemable Preferred Stock, Total - - - 240  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 610 608 607.3 82.5  Additional Paid-In Capital 550 548 547.3 22.5  Retained Earnings (Accumulated Deficit) -143 -228.41 -269.11 -273.32  Treasury Stock - Common - -0.04 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 13 -0 -0 -0","Redeemable Preferred Stock, Total - - - 240  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 610 608 607.3 82.5  Additional Paid-In Capital 550 548 547.3 22.5  Retained Earnings (Accumulated Deficit) -143 -228.41 -269.11 -273.32  Treasury Stock - Common - -0.04 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 13 -0 -0 -0","Redeemable Preferred Stock, Total - - - 240  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 610 608 607.3 82.5  Additional Paid-In Capital 550 548 547.3 22.5  Retained Earnings (Accumulated Deficit) -143 -228.41 -269.11 -273.32  Treasury Stock - Common - -0.04 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 13 -0 -0 -0"
"Redeemable Preferred Stock, Total",-,-,-,240
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",610,608,607.3,82.5
Additional Paid-In Capital,550,548,547.3,22.5
Retained Earnings (Accumulated Deficit),-143,-228.41,-269.11,-273.32
Treasury Stock - Common,-,-0.04,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",13,-0,-0,-0
Total Liabilities & Shareholders' Equity,1533,1360.89,1403.81,354.56
Total Common Shares Outstanding,8.44,8.43,8.43,6.22
Total Preferred Shares Outstanding,-,-,-,1.2
