Period Ending:,202328/02,202228/02,202128/02,202029/02
"Other Current Assets, Total",7,7,16.96,19.04
Total Assets,968,1039,607.53,592.3
"Property/Plant/Equipment, Total - Net 15 18 22.3 35.99  Property/Plant/Equipment, Total - Gross - 33.83 67.38 -  Accumulated Depreciation, Total - -14.96 -45.09 -  Goodwill, Net - - - -  Intangibles, Net 168 103 56.03 7.71  Long Term Investments 57 60 15.38 15.38  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 1 70.53 57.75  Other Assets, Total -160 -168 - -","Property/Plant/Equipment, Total - Net 15 18 22.3 35.99  Property/Plant/Equipment, Total - Gross - 33.83 67.38 -  Accumulated Depreciation, Total - -14.96 -45.09 -  Goodwill, Net - - - -  Intangibles, Net 168 103 56.03 7.71  Long Term Investments 57 60 15.38 15.38  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 1 70.53 57.75  Other Assets, Total -160 -168 - -","Property/Plant/Equipment, Total - Net 15 18 22.3 35.99  Property/Plant/Equipment, Total - Gross - 33.83 67.38 -  Accumulated Depreciation, Total - -14.96 -45.09 -  Goodwill, Net - - - -  Intangibles, Net 168 103 56.03 7.71  Long Term Investments 57 60 15.38 15.38  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 1 70.53 57.75  Other Assets, Total -160 -168 - -","Property/Plant/Equipment, Total - Net 15 18 22.3 35.99  Property/Plant/Equipment, Total - Gross - 33.83 67.38 -  Accumulated Depreciation, Total - -14.96 -45.09 -  Goodwill, Net - - - -  Intangibles, Net 168 103 56.03 7.71  Long Term Investments 57 60 15.38 15.38  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 1 70.53 57.75  Other Assets, Total -160 -168 - -","Property/Plant/Equipment, Total - Net 15 18 22.3 35.99  Property/Plant/Equipment, Total - Gross - 33.83 67.38 -  Accumulated Depreciation, Total - -14.96 -45.09 -  Goodwill, Net - - - -  Intangibles, Net 168 103 56.03 7.71  Long Term Investments 57 60 15.38 15.38  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 1 70.53 57.75  Other Assets, Total -160 -168 - -"
"Property/Plant/Equipment, Total - Net",15,18,22.3,35.99
"Property/Plant/Equipment, Total - Gross",-,33.83,67.38,-
"Accumulated Depreciation, Total",-,-14.96,-45.09,-
"Goodwill, Net",-,-,-,-
"Intangibles, Net",168,103,56.03,7.71
Long Term Investments,57,60,15.38,15.38
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",2,1,70.53,57.75
"Other Assets, Total",-160,-168,-,-
Total Current Liabilities,243,306,293.46,334.03
"Accounts Payable 75 70 68.23 82.12  Payable/Accrued - - - -  Accrued Expenses 35 32 60.6 47.9  Notes Payable/Short Term Debt 30 40 14.9 57.5  Current Port. of LT Debt/Capital Leases 13 27 89.93 95.96  Other Current liabilities, Total 90 137 59.81 50.54","Accounts Payable 75 70 68.23 82.12  Payable/Accrued - - - -  Accrued Expenses 35 32 60.6 47.9  Notes Payable/Short Term Debt 30 40 14.9 57.5  Current Port. of LT Debt/Capital Leases 13 27 89.93 95.96  Other Current liabilities, Total 90 137 59.81 50.54","Accounts Payable 75 70 68.23 82.12  Payable/Accrued - - - -  Accrued Expenses 35 32 60.6 47.9  Notes Payable/Short Term Debt 30 40 14.9 57.5  Current Port. of LT Debt/Capital Leases 13 27 89.93 95.96  Other Current liabilities, Total 90 137 59.81 50.54","Accounts Payable 75 70 68.23 82.12  Payable/Accrued - - - -  Accrued Expenses 35 32 60.6 47.9  Notes Payable/Short Term Debt 30 40 14.9 57.5  Current Port. of LT Debt/Capital Leases 13 27 89.93 95.96  Other Current liabilities, Total 90 137 59.81 50.54","Accounts Payable 75 70 68.23 82.12  Payable/Accrued - - - -  Accrued Expenses 35 32 60.6 47.9  Notes Payable/Short Term Debt 30 40 14.9 57.5  Current Port. of LT Debt/Capital Leases 13 27 89.93 95.96  Other Current liabilities, Total 90 137 59.81 50.54"
Accounts Payable,75,70,68.23,82.12
Payable/Accrued,-,-,-,-
Accrued Expenses,35,32,60.6,47.9
Notes Payable/Short Term Debt,30,40,14.9,57.5
Current Port. of LT Debt/Capital Leases,13,27,89.93,95.96
"Other Current liabilities, Total",90,137,59.81,50.54
Total Liabilities,259,335,424.81,454.96
"Total Long Term Debt 15 28 130.97 120.24  Long Term Debt 15 27 128.23 115.44  Capital Lease Obligations - 1 2.74 4.8  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -29 -39 0.37 0.69","Total Long Term Debt 15 28 130.97 120.24  Long Term Debt 15 27 128.23 115.44  Capital Lease Obligations - 1 2.74 4.8  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -29 -39 0.37 0.69","Total Long Term Debt 15 28 130.97 120.24  Long Term Debt 15 27 128.23 115.44  Capital Lease Obligations - 1 2.74 4.8  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -29 -39 0.37 0.69","Total Long Term Debt 15 28 130.97 120.24  Long Term Debt 15 27 128.23 115.44  Capital Lease Obligations - 1 2.74 4.8  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -29 -39 0.37 0.69","Total Long Term Debt 15 28 130.97 120.24  Long Term Debt 15 27 128.23 115.44  Capital Lease Obligations - 1 2.74 4.8  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -29 -39 0.37 0.69"
Total Long Term Debt,15,28,130.97,120.24
Long Term Debt,15,27,128.23,115.44
Capital Lease Obligations,-,1,2.74,4.8
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-29,-39,0.37,0.69
Total Equity,709,704,182.72,137.34
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 243 241 45.4 45.4  Additional Paid-In Capital 207 205 10 10  Retained Earnings (Accumulated Deficit) 347 257 128.57 83.19  Treasury Stock - Common -89 -1 -1.25 -1.25  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 2 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 243 241 45.4 45.4  Additional Paid-In Capital 207 205 10 10  Retained Earnings (Accumulated Deficit) 347 257 128.57 83.19  Treasury Stock - Common -89 -1 -1.25 -1.25  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 2 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 243 241 45.4 45.4  Additional Paid-In Capital 207 205 10 10  Retained Earnings (Accumulated Deficit) 347 257 128.57 83.19  Treasury Stock - Common -89 -1 -1.25 -1.25  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 2 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 243 241 45.4 45.4  Additional Paid-In Capital 207 205 10 10  Retained Earnings (Accumulated Deficit) 347 257 128.57 83.19  Treasury Stock - Common -89 -1 -1.25 -1.25  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 2 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 243 241 45.4 45.4  Additional Paid-In Capital 207 205 10 10  Retained Earnings (Accumulated Deficit) 347 257 128.57 83.19  Treasury Stock - Common -89 -1 -1.25 -1.25  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 2 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",243,241,45.4,45.4
Additional Paid-In Capital,207,205,10,10
Retained Earnings (Accumulated Deficit),347,257,128.57,83.19
Treasury Stock - Common,-89,-1,-1.25,-1.25
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1,2,-,-
Total Liabilities & Shareholders' Equity,968,1039,607.53,592.3
Total Common Shares Outstanding,2.67,2.41,2.73,2.73
Total Preferred Shares Outstanding,-,-,-,-
