Period Ending:,202231/12,202131/12,202031/12,201931/12
"Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 2 1 9 20.68  Notes Payable/Short Term Debt 7402 5514 5427 6216.99  Current Port. of LT Debt/Capital Leases 6418 10417 6218 2876.78  Other Current liabilities, Total 3196 1866 2212 1978.87","Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 2 1 9 20.68  Notes Payable/Short Term Debt 7402 5514 5427 6216.99  Current Port. of LT Debt/Capital Leases 6418 10417 6218 2876.78  Other Current liabilities, Total 3196 1866 2212 1978.87","Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 2 1 9 20.68  Notes Payable/Short Term Debt 7402 5514 5427 6216.99  Current Port. of LT Debt/Capital Leases 6418 10417 6218 2876.78  Other Current liabilities, Total 3196 1866 2212 1978.87","Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 2 1 9 20.68  Notes Payable/Short Term Debt 7402 5514 5427 6216.99  Current Port. of LT Debt/Capital Leases 6418 10417 6218 2876.78  Other Current liabilities, Total 3196 1866 2212 1978.87","Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 2 1 9 20.68  Notes Payable/Short Term Debt 7402 5514 5427 6216.99  Current Port. of LT Debt/Capital Leases 6418 10417 6218 2876.78  Other Current liabilities, Total 3196 1866 2212 1978.87"
Accounts Payable,-,-,-,-
Payable/Accrued,-,-,-,-
Accrued Expenses,2,1,9,20.68
Notes Payable/Short Term Debt,7402,5514,5427,6216.99
Current Port. of LT Debt/Capital Leases,6418,10417,6218,2876.78
"Other Current liabilities, Total",3196,1866,2212,1978.87
Total Liabilities,43963,38143,37935,25413.49
"Total Long Term Debt 26399 20233 23968 14217.33  Long Term Debt 26399 20233 23968 14215.15  Capital Lease Obligations - - - 2.18  Deferred Income Tax - - - -  Minority Interest 29 22 12 12.01  Other Liabilities, Total -6885 90 89 90.83","Total Long Term Debt 26399 20233 23968 14217.33  Long Term Debt 26399 20233 23968 14215.15  Capital Lease Obligations - - - 2.18  Deferred Income Tax - - - -  Minority Interest 29 22 12 12.01  Other Liabilities, Total -6885 90 89 90.83","Total Long Term Debt 26399 20233 23968 14217.33  Long Term Debt 26399 20233 23968 14215.15  Capital Lease Obligations - - - 2.18  Deferred Income Tax - - - -  Minority Interest 29 22 12 12.01  Other Liabilities, Total -6885 90 89 90.83","Total Long Term Debt 26399 20233 23968 14217.33  Long Term Debt 26399 20233 23968 14215.15  Capital Lease Obligations - - - 2.18  Deferred Income Tax - - - -  Minority Interest 29 22 12 12.01  Other Liabilities, Total -6885 90 89 90.83","Total Long Term Debt 26399 20233 23968 14217.33  Long Term Debt 26399 20233 23968 14215.15  Capital Lease Obligations - - - 2.18  Deferred Income Tax - - - -  Minority Interest 29 22 12 12.01  Other Liabilities, Total -6885 90 89 90.83"
Total Long Term Debt,26399,20233,23968,14217.33
Long Term Debt,26399,20233,23968,14215.15
Capital Lease Obligations,-,-,-,2.18
Deferred Income Tax,-,-,-,-
Minority Interest,29,22,12,12.01
"Other Liabilities, Total",-6885,90,89,90.83
Total Equity,12042,10610,8026,8142.41
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1992 1992 1056 1034.22  Additional Paid-In Capital 2048 2017 1065 1043.71  Retained Earnings (Accumulated Deficit) 8114 6820 6101 6254.95  Treasury Stock - Common -227 -221 -181 -181.59  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 115 2 -15 -8.88","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1992 1992 1056 1034.22  Additional Paid-In Capital 2048 2017 1065 1043.71  Retained Earnings (Accumulated Deficit) 8114 6820 6101 6254.95  Treasury Stock - Common -227 -221 -181 -181.59  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 115 2 -15 -8.88","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1992 1992 1056 1034.22  Additional Paid-In Capital 2048 2017 1065 1043.71  Retained Earnings (Accumulated Deficit) 8114 6820 6101 6254.95  Treasury Stock - Common -227 -221 -181 -181.59  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 115 2 -15 -8.88","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1992 1992 1056 1034.22  Additional Paid-In Capital 2048 2017 1065 1043.71  Retained Earnings (Accumulated Deficit) 8114 6820 6101 6254.95  Treasury Stock - Common -227 -221 -181 -181.59  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 115 2 -15 -8.88","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1992 1992 1056 1034.22  Additional Paid-In Capital 2048 2017 1065 1043.71  Retained Earnings (Accumulated Deficit) 8114 6820 6101 6254.95  Treasury Stock - Common -227 -221 -181 -181.59  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 115 2 -15 -8.88"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1992,1992,1056,1034.22
Additional Paid-In Capital,2048,2017,1065,1043.71
Retained Earnings (Accumulated Deficit),8114,6820,6101,6254.95
Treasury Stock - Common,-227,-221,-181,-181.59
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",115,2,-15,-8.88
Total Liabilities & Shareholders' Equity,56005,48753,45961,33555.91
Total Common Shares Outstanding,19.49,19.51,16.06,15.95
Total Preferred Shares Outstanding,-,-,-,-
