Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 889 832 794.43 811.59  Property/Plant/Equipment, Total - Gross - 2167.33 2057.15 1980.67  Accumulated Depreciation, Total - -1335.03 -1262.71 -1169.08  Goodwill, Net 5 5 38.44 39.04  Intangibles, Net 52 57 53.1 51.81  Long Term Investments 640 326 256.62 51.16  Note Receivable - Long Term - 187.46 136.46 55.73  Other Long Term Assets, Total 1 3 377.17 651.95  Other Assets, Total 3308 720 - -","Property/Plant/Equipment, Total - Net 889 832 794.43 811.59  Property/Plant/Equipment, Total - Gross - 2167.33 2057.15 1980.67  Accumulated Depreciation, Total - -1335.03 -1262.71 -1169.08  Goodwill, Net 5 5 38.44 39.04  Intangibles, Net 52 57 53.1 51.81  Long Term Investments 640 326 256.62 51.16  Note Receivable - Long Term - 187.46 136.46 55.73  Other Long Term Assets, Total 1 3 377.17 651.95  Other Assets, Total 3308 720 - -","Property/Plant/Equipment, Total - Net 889 832 794.43 811.59  Property/Plant/Equipment, Total - Gross - 2167.33 2057.15 1980.67  Accumulated Depreciation, Total - -1335.03 -1262.71 -1169.08  Goodwill, Net 5 5 38.44 39.04  Intangibles, Net 52 57 53.1 51.81  Long Term Investments 640 326 256.62 51.16  Note Receivable - Long Term - 187.46 136.46 55.73  Other Long Term Assets, Total 1 3 377.17 651.95  Other Assets, Total 3308 720 - -","Property/Plant/Equipment, Total - Net 889 832 794.43 811.59  Property/Plant/Equipment, Total - Gross - 2167.33 2057.15 1980.67  Accumulated Depreciation, Total - -1335.03 -1262.71 -1169.08  Goodwill, Net 5 5 38.44 39.04  Intangibles, Net 52 57 53.1 51.81  Long Term Investments 640 326 256.62 51.16  Note Receivable - Long Term - 187.46 136.46 55.73  Other Long Term Assets, Total 1 3 377.17 651.95  Other Assets, Total 3308 720 - -","Property/Plant/Equipment, Total - Net 889 832 794.43 811.59  Property/Plant/Equipment, Total - Gross - 2167.33 2057.15 1980.67  Accumulated Depreciation, Total - -1335.03 -1262.71 -1169.08  Goodwill, Net 5 5 38.44 39.04  Intangibles, Net 52 57 53.1 51.81  Long Term Investments 640 326 256.62 51.16  Note Receivable - Long Term - 187.46 136.46 55.73  Other Long Term Assets, Total 1 3 377.17 651.95  Other Assets, Total 3308 720 - -"
"Property/Plant/Equipment, Total - Net",889,832,794.43,811.59
"Property/Plant/Equipment, Total - Gross",-,2167.33,2057.15,1980.67
"Accumulated Depreciation, Total",-,-1335.03,-1262.71,-1169.08
"Goodwill, Net",5,5,38.44,39.04
"Intangibles, Net",52,57,53.1,51.81
Long Term Investments,640,326,256.62,51.16
Note Receivable - Long Term,-,187.46,136.46,55.73
"Other Long Term Assets, Total",1,3,377.17,651.95
"Other Assets, Total",3308,720,-,-
Total Current Liabilities,1517,1786,1779.02,1961.53
"Accounts Payable 591 700 492.05 400.5  Payable/Accrued - - - -  Accrued Expenses 47 100 115.73 119.4  Notes Payable/Short Term Debt 270 146 29.19 74.98  Current Port. of LT Debt/Capital Leases 283 271 360.24 519.15  Other Current liabilities, Total 326 569 781.81 847.5","Accounts Payable 591 700 492.05 400.5  Payable/Accrued - - - -  Accrued Expenses 47 100 115.73 119.4  Notes Payable/Short Term Debt 270 146 29.19 74.98  Current Port. of LT Debt/Capital Leases 283 271 360.24 519.15  Other Current liabilities, Total 326 569 781.81 847.5","Accounts Payable 591 700 492.05 400.5  Payable/Accrued - - - -  Accrued Expenses 47 100 115.73 119.4  Notes Payable/Short Term Debt 270 146 29.19 74.98  Current Port. of LT Debt/Capital Leases 283 271 360.24 519.15  Other Current liabilities, Total 326 569 781.81 847.5","Accounts Payable 591 700 492.05 400.5  Payable/Accrued - - - -  Accrued Expenses 47 100 115.73 119.4  Notes Payable/Short Term Debt 270 146 29.19 74.98  Current Port. of LT Debt/Capital Leases 283 271 360.24 519.15  Other Current liabilities, Total 326 569 781.81 847.5","Accounts Payable 591 700 492.05 400.5  Payable/Accrued - - - -  Accrued Expenses 47 100 115.73 119.4  Notes Payable/Short Term Debt 270 146 29.19 74.98  Current Port. of LT Debt/Capital Leases 283 271 360.24 519.15  Other Current liabilities, Total 326 569 781.81 847.5"
Accounts Payable,591,700,492.05,400.5
Payable/Accrued,-,-,-,-
Accrued Expenses,47,100,115.73,119.4
Notes Payable/Short Term Debt,270,146,29.19,74.98
Current Port. of LT Debt/Capital Leases,283,271,360.24,519.15
"Other Current liabilities, Total",326,569,781.81,847.5
Total Liabilities,3636,2918,3224.01,5266.32
"Total Long Term Debt 1674 698 979.89 3017.38  Long Term Debt 1666 684 575.19 727.39  Capital Lease Obligations 8 14 404.71 2289.99  Deferred Income Tax - - 4.45 0.33  Minority Interest 1 - - -  Other Liabilities, Total 174 -660.56 460.64 287.08","Total Long Term Debt 1674 698 979.89 3017.38  Long Term Debt 1666 684 575.19 727.39  Capital Lease Obligations 8 14 404.71 2289.99  Deferred Income Tax - - 4.45 0.33  Minority Interest 1 - - -  Other Liabilities, Total 174 -660.56 460.64 287.08","Total Long Term Debt 1674 698 979.89 3017.38  Long Term Debt 1666 684 575.19 727.39  Capital Lease Obligations 8 14 404.71 2289.99  Deferred Income Tax - - 4.45 0.33  Minority Interest 1 - - -  Other Liabilities, Total 174 -660.56 460.64 287.08","Total Long Term Debt 1674 698 979.89 3017.38  Long Term Debt 1666 684 575.19 727.39  Capital Lease Obligations 8 14 404.71 2289.99  Deferred Income Tax - - 4.45 0.33  Minority Interest 1 - - -  Other Liabilities, Total 174 -660.56 460.64 287.08","Total Long Term Debt 1674 698 979.89 3017.38  Long Term Debt 1666 684 575.19 727.39  Capital Lease Obligations 8 14 404.71 2289.99  Deferred Income Tax - - 4.45 0.33  Minority Interest 1 - - -  Other Liabilities, Total 174 -660.56 460.64 287.08"
Total Long Term Debt,1674,698,979.89,3017.38
Long Term Debt,1666,684,575.19,727.39
Capital Lease Obligations,8,14,404.71,2289.99
Deferred Income Tax,-,-,4.45,0.33
Minority Interest,1,-,-,-
"Other Liabilities, Total",174,-660.56,460.64,287.08
Total Equity,5000,5441,5162.92,4156.86
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2535 2485 2423.86 1961.82  Additional Paid-In Capital 1692 1683 1662.07 1235.04  Retained Earnings (Accumulated Deficit) 790 1273 1135.93 1037  Treasury Stock - Common -61 -61 -61.37 -61.31  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 15.35 7.85 -3.96  Other Equity, Total 44 61 -5.41 -11.72","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2535 2485 2423.86 1961.82  Additional Paid-In Capital 1692 1683 1662.07 1235.04  Retained Earnings (Accumulated Deficit) 790 1273 1135.93 1037  Treasury Stock - Common -61 -61 -61.37 -61.31  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 15.35 7.85 -3.96  Other Equity, Total 44 61 -5.41 -11.72","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2535 2485 2423.86 1961.82  Additional Paid-In Capital 1692 1683 1662.07 1235.04  Retained Earnings (Accumulated Deficit) 790 1273 1135.93 1037  Treasury Stock - Common -61 -61 -61.37 -61.31  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 15.35 7.85 -3.96  Other Equity, Total 44 61 -5.41 -11.72","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2535 2485 2423.86 1961.82  Additional Paid-In Capital 1692 1683 1662.07 1235.04  Retained Earnings (Accumulated Deficit) 790 1273 1135.93 1037  Treasury Stock - Common -61 -61 -61.37 -61.31  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 15.35 7.85 -3.96  Other Equity, Total 44 61 -5.41 -11.72","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2535 2485 2423.86 1961.82  Additional Paid-In Capital 1692 1683 1662.07 1235.04  Retained Earnings (Accumulated Deficit) 790 1273 1135.93 1037  Treasury Stock - Common -61 -61 -61.37 -61.31  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 15.35 7.85 -3.96  Other Equity, Total 44 61 -5.41 -11.72"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",2535,2485,2423.86,1961.82
Additional Paid-In Capital,1692,1683,1662.07,1235.04
Retained Earnings (Accumulated Deficit),790,1273,1135.93,1037
Treasury Stock - Common,-61,-61,-61.37,-61.31
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,15.35,7.85,-3.96
"Other Equity, Total",44,61,-5.41,-11.72
Total Liabilities & Shareholders' Equity,8636,8359,8386.93,9423.18
Total Common Shares Outstanding,6.01,5.87,5.72,5
Total Preferred Shares Outstanding,-,-,-,-
