Period Ending:,202230/06,202130/06,202030/06,201930/06
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",329,311,303.27,295.52
Additional Paid-In Capital,265,248,240.07,232.32
Retained Earnings (Accumulated Deficit),9872,8169,6618.67,5362.53
Treasury Stock - Common,-,-0.55,-0.48,-0.4
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,58.11,35.86,11.07
"Other Equity, Total",131,58,-3.06,-2.99
Total Liabilities & Shareholders' Equity,16617,13956,11780.6,10415.23
Total Common Shares Outstanding,37.62,37.6,37.58,37.57
Total Preferred Shares Outstanding,-,-,-,-
