Period Ending:,202231/12,202131/12,202031/12,201931/12
"Property/Plant/Equipment, Total - Net 40229 32973 27223 27667  Property/Plant/Equipment, Total - Gross - 45594 37167 34281  Accumulated Depreciation, Total - -12622 -9944 -6614  Goodwill, Net 95409 86262 60886 55978  Intangibles, Net 38484 35481 24634 20846  Long Term Investments 24659 23578 21012 18069  Note Receivable - Long Term 2279 1659 - -  Other Long Term Assets, Total 24337 7291 8857 4906  Other Assets, Total -72884 -60181 - -","Property/Plant/Equipment, Total - Net 40229 32973 27223 27667  Property/Plant/Equipment, Total - Gross - 45594 37167 34281  Accumulated Depreciation, Total - -12622 -9944 -6614  Goodwill, Net 95409 86262 60886 55978  Intangibles, Net 38484 35481 24634 20846  Long Term Investments 24659 23578 21012 18069  Note Receivable - Long Term 2279 1659 - -  Other Long Term Assets, Total 24337 7291 8857 4906  Other Assets, Total -72884 -60181 - -","Property/Plant/Equipment, Total - Net 40229 32973 27223 27667  Property/Plant/Equipment, Total - Gross - 45594 37167 34281  Accumulated Depreciation, Total - -12622 -9944 -6614  Goodwill, Net 95409 86262 60886 55978  Intangibles, Net 38484 35481 24634 20846  Long Term Investments 24659 23578 21012 18069  Note Receivable - Long Term 2279 1659 - -  Other Long Term Assets, Total 24337 7291 8857 4906  Other Assets, Total -72884 -60181 - -","Property/Plant/Equipment, Total - Net 40229 32973 27223 27667  Property/Plant/Equipment, Total - Gross - 45594 37167 34281  Accumulated Depreciation, Total - -12622 -9944 -6614  Goodwill, Net 95409 86262 60886 55978  Intangibles, Net 38484 35481 24634 20846  Long Term Investments 24659 23578 21012 18069  Note Receivable - Long Term 2279 1659 - -  Other Long Term Assets, Total 24337 7291 8857 4906  Other Assets, Total -72884 -60181 - -","Property/Plant/Equipment, Total - Net 40229 32973 27223 27667  Property/Plant/Equipment, Total - Gross - 45594 37167 34281  Accumulated Depreciation, Total - -12622 -9944 -6614  Goodwill, Net 95409 86262 60886 55978  Intangibles, Net 38484 35481 24634 20846  Long Term Investments 24659 23578 21012 18069  Note Receivable - Long Term 2279 1659 - -  Other Long Term Assets, Total 24337 7291 8857 4906  Other Assets, Total -72884 -60181 - -"
"Property/Plant/Equipment, Total - Net",40229,32973,27223,27667
"Property/Plant/Equipment, Total - Gross",-,45594,37167,34281
"Accumulated Depreciation, Total",-,-12622,-9944,-6614
"Goodwill, Net",95409,86262,60886,55978
"Intangibles, Net",38484,35481,24634,20846
Long Term Investments,24659,23578,21012,18069
Note Receivable - Long Term,2279,1659,-,-
"Other Long Term Assets, Total",24337,7291,8857,4906
"Other Assets, Total",-72884,-60181,-,-
Total Current Liabilities,178495,212512,151970,90192
"Accounts Payable 75302 62398 3201 3107  Payable/Accrued - - - -  Accrued Expenses 7935 6899 40116 31674  Notes Payable/Short Term Debt 17233 29232 48828 8540  Current Port. of LT Debt/Capital Leases 50198 79558 36013 27183  Other Current liabilities, Total 27827 34425 23812 19688","Accounts Payable 75302 62398 3201 3107  Payable/Accrued - - - -  Accrued Expenses 7935 6899 40116 31674  Notes Payable/Short Term Debt 17233 29232 48828 8540  Current Port. of LT Debt/Capital Leases 50198 79558 36013 27183  Other Current liabilities, Total 27827 34425 23812 19688","Accounts Payable 75302 62398 3201 3107  Payable/Accrued - - - -  Accrued Expenses 7935 6899 40116 31674  Notes Payable/Short Term Debt 17233 29232 48828 8540  Current Port. of LT Debt/Capital Leases 50198 79558 36013 27183  Other Current liabilities, Total 27827 34425 23812 19688","Accounts Payable 75302 62398 3201 3107  Payable/Accrued - - - -  Accrued Expenses 7935 6899 40116 31674  Notes Payable/Short Term Debt 17233 29232 48828 8540  Current Port. of LT Debt/Capital Leases 50198 79558 36013 27183  Other Current liabilities, Total 27827 34425 23812 19688","Accounts Payable 75302 62398 3201 3107  Payable/Accrued - - - -  Accrued Expenses 7935 6899 40116 31674  Notes Payable/Short Term Debt 17233 29232 48828 8540  Current Port. of LT Debt/Capital Leases 50198 79558 36013 27183  Other Current liabilities, Total 27827 34425 23812 19688"
Accounts Payable,75302,62398,3201,3107
Payable/Accrued,-,-,-,-
Accrued Expenses,7935,6899,40116,31674
Notes Payable/Short Term Debt,17233,29232,48828,8540
Current Port. of LT Debt/Capital Leases,50198,79558,36013,27183
"Other Current liabilities, Total",27827,34425,23812,19688
Total Liabilities,315580,278470,242453,179232
"Total Long Term Debt 121404 42802 63769 67784  Long Term Debt 87254 15645 43213 47664  Capital Lease Obligations 34150 27157 20556 20120  Deferred Income Tax 10452 9579 7775 6623  Minority Interest 4264 6507 5998 4365  Other Liabilities, Total -16268 -124075 12941 10268","Total Long Term Debt 121404 42802 63769 67784  Long Term Debt 87254 15645 43213 47664  Capital Lease Obligations 34150 27157 20556 20120  Deferred Income Tax 10452 9579 7775 6623  Minority Interest 4264 6507 5998 4365  Other Liabilities, Total -16268 -124075 12941 10268","Total Long Term Debt 121404 42802 63769 67784  Long Term Debt 87254 15645 43213 47664  Capital Lease Obligations 34150 27157 20556 20120  Deferred Income Tax 10452 9579 7775 6623  Minority Interest 4264 6507 5998 4365  Other Liabilities, Total -16268 -124075 12941 10268","Total Long Term Debt 121404 42802 63769 67784  Long Term Debt 87254 15645 43213 47664  Capital Lease Obligations 34150 27157 20556 20120  Deferred Income Tax 10452 9579 7775 6623  Minority Interest 4264 6507 5998 4365  Other Liabilities, Total -16268 -124075 12941 10268","Total Long Term Debt 121404 42802 63769 67784  Long Term Debt 87254 15645 43213 47664  Capital Lease Obligations 34150 27157 20556 20120  Deferred Income Tax 10452 9579 7775 6623  Minority Interest 4264 6507 5998 4365  Other Liabilities, Total -16268 -124075 12941 10268"
Total Long Term Debt,121404,42802,63769,67784
Long Term Debt,87254,15645,43213,47664
Capital Lease Obligations,34150,27157,20556,20120
Deferred Income Tax,10452,9579,7775,6623
Minority Interest,4264,6507,5998,4365
"Other Liabilities, Total",-16268,-124075,12941,10268
Total Equity,83823,72464,60448,60675
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 25245 25230 25214 25187  Additional Paid-In Capital 14771 13776 13191 12564  Retained Earnings (Accumulated Deficit) 29877 22934 23229 25559  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 478 330 233  Other Equity, Total 13930 10524 -1516 -2868","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 25245 25230 25214 25187  Additional Paid-In Capital 14771 13776 13191 12564  Retained Earnings (Accumulated Deficit) 29877 22934 23229 25559  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 478 330 233  Other Equity, Total 13930 10524 -1516 -2868","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 25245 25230 25214 25187  Additional Paid-In Capital 14771 13776 13191 12564  Retained Earnings (Accumulated Deficit) 29877 22934 23229 25559  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 478 330 233  Other Equity, Total 13930 10524 -1516 -2868","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 25245 25230 25214 25187  Additional Paid-In Capital 14771 13776 13191 12564  Retained Earnings (Accumulated Deficit) 29877 22934 23229 25559  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 478 330 233  Other Equity, Total 13930 10524 -1516 -2868","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 25245 25230 25214 25187  Additional Paid-In Capital 14771 13776 13191 12564  Retained Earnings (Accumulated Deficit) 29877 22934 23229 25559  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 478 330 233  Other Equity, Total 13930 10524 -1516 -2868"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",25245,25230,25214,25187
Additional Paid-In Capital,14771,13776,13191,12564
Retained Earnings (Accumulated Deficit),29877,22934,23229,25559
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,478,330,233
"Other Equity, Total",13930,10524,-1516,-2868
Total Liabilities & Shareholders' Equity,399403,350934,302901,239907
Total Common Shares Outstanding,125.93,125.93,125.91,125.79
Total Preferred Shares Outstanding,-,-,-,-
