Period Ending:,202331/03,202231/03,202131/03,202031/03
"Other Current Assets, Total",788,875,227.86,225.54
Total Assets,57368,61152,58492.08,57758.02
"Property/Plant/Equipment, Total - Net 14043 13570 12840.92 13686.35  Property/Plant/Equipment, Total - Gross - 80842.13 79059.74 77212.03  Accumulated Depreciation, Total - -67271.93 -66218.82 -63525.68  Goodwill, Net 123 136 149.03 161.72  Intangibles, Net 155 165 160.34 186.39  Long Term Investments 3894 3479 2556.97 2389.23  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 2022.92 1893.85  Other Assets, Total -207 -3708 - -","Property/Plant/Equipment, Total - Net 14043 13570 12840.92 13686.35  Property/Plant/Equipment, Total - Gross - 80842.13 79059.74 77212.03  Accumulated Depreciation, Total - -67271.93 -66218.82 -63525.68  Goodwill, Net 123 136 149.03 161.72  Intangibles, Net 155 165 160.34 186.39  Long Term Investments 3894 3479 2556.97 2389.23  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 2022.92 1893.85  Other Assets, Total -207 -3708 - -","Property/Plant/Equipment, Total - Net 14043 13570 12840.92 13686.35  Property/Plant/Equipment, Total - Gross - 80842.13 79059.74 77212.03  Accumulated Depreciation, Total - -67271.93 -66218.82 -63525.68  Goodwill, Net 123 136 149.03 161.72  Intangibles, Net 155 165 160.34 186.39  Long Term Investments 3894 3479 2556.97 2389.23  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 2022.92 1893.85  Other Assets, Total -207 -3708 - -","Property/Plant/Equipment, Total - Net 14043 13570 12840.92 13686.35  Property/Plant/Equipment, Total - Gross - 80842.13 79059.74 77212.03  Accumulated Depreciation, Total - -67271.93 -66218.82 -63525.68  Goodwill, Net 123 136 149.03 161.72  Intangibles, Net 155 165 160.34 186.39  Long Term Investments 3894 3479 2556.97 2389.23  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 2022.92 1893.85  Other Assets, Total -207 -3708 - -","Property/Plant/Equipment, Total - Net 14043 13570 12840.92 13686.35  Property/Plant/Equipment, Total - Gross - 80842.13 79059.74 77212.03  Accumulated Depreciation, Total - -67271.93 -66218.82 -63525.68  Goodwill, Net 123 136 149.03 161.72  Intangibles, Net 155 165 160.34 186.39  Long Term Investments 3894 3479 2556.97 2389.23  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 2022.92 1893.85  Other Assets, Total -207 -3708 - -"
"Property/Plant/Equipment, Total - Net",14043,13570,12840.92,13686.35
"Property/Plant/Equipment, Total - Gross",-,80842.13,79059.74,77212.03
"Accumulated Depreciation, Total",-,-67271.93,-66218.82,-63525.68
"Goodwill, Net",123,136,149.03,161.72
"Intangibles, Net",155,165,160.34,186.39
Long Term Investments,3894,3479,2556.97,2389.23
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",1,1,2022.92,1893.85
"Other Assets, Total",-207,-3708,-,-
Total Current Liabilities,6329,9486,8529.59,8579.91
"Accounts Payable 2481 3975 4335.74 3962.26  Payable/Accrued - - - -  Accrued Expenses 712 721 788.56 782.7  Notes Payable/Short Term Debt 190 190 190 190  Current Port. of LT Debt/Capital Leases 223 369 370.01 302.71  Other Current liabilities, Total 2723 4231 2845.27 3342.24","Accounts Payable 2481 3975 4335.74 3962.26  Payable/Accrued - - - -  Accrued Expenses 712 721 788.56 782.7  Notes Payable/Short Term Debt 190 190 190 190  Current Port. of LT Debt/Capital Leases 223 369 370.01 302.71  Other Current liabilities, Total 2723 4231 2845.27 3342.24","Accounts Payable 2481 3975 4335.74 3962.26  Payable/Accrued - - - -  Accrued Expenses 712 721 788.56 782.7  Notes Payable/Short Term Debt 190 190 190 190  Current Port. of LT Debt/Capital Leases 223 369 370.01 302.71  Other Current liabilities, Total 2723 4231 2845.27 3342.24","Accounts Payable 2481 3975 4335.74 3962.26  Payable/Accrued - - - -  Accrued Expenses 712 721 788.56 782.7  Notes Payable/Short Term Debt 190 190 190 190  Current Port. of LT Debt/Capital Leases 223 369 370.01 302.71  Other Current liabilities, Total 2723 4231 2845.27 3342.24","Accounts Payable 2481 3975 4335.74 3962.26  Payable/Accrued - - - -  Accrued Expenses 712 721 788.56 782.7  Notes Payable/Short Term Debt 190 190 190 190  Current Port. of LT Debt/Capital Leases 223 369 370.01 302.71  Other Current liabilities, Total 2723 4231 2845.27 3342.24"
Accounts Payable,2481,3975,4335.74,3962.26
Payable/Accrued,-,-,-,-
Accrued Expenses,712,721,788.56,782.7
Notes Payable/Short Term Debt,190,190,190,190
Current Port. of LT Debt/Capital Leases,223,369,370.01,302.71
"Other Current liabilities, Total",2723,4231,2845.27,3342.24
Total Liabilities,6831,10207,9616.22,9714.16
"Total Long Term Debt 236 411 737.21 604.75  Long Term Debt 141 302 608.21 472.52  Capital Lease Obligations 95 109 129.01 132.23  Deferred Income Tax 2 1 7.93 28.8  Minority Interest - - - -  Other Liabilities, Total 74 -679.2 341.49 500.69","Total Long Term Debt 236 411 737.21 604.75  Long Term Debt 141 302 608.21 472.52  Capital Lease Obligations 95 109 129.01 132.23  Deferred Income Tax 2 1 7.93 28.8  Minority Interest - - - -  Other Liabilities, Total 74 -679.2 341.49 500.69","Total Long Term Debt 236 411 737.21 604.75  Long Term Debt 141 302 608.21 472.52  Capital Lease Obligations 95 109 129.01 132.23  Deferred Income Tax 2 1 7.93 28.8  Minority Interest - - - -  Other Liabilities, Total 74 -679.2 341.49 500.69","Total Long Term Debt 236 411 737.21 604.75  Long Term Debt 141 302 608.21 472.52  Capital Lease Obligations 95 109 129.01 132.23  Deferred Income Tax 2 1 7.93 28.8  Minority Interest - - - -  Other Liabilities, Total 74 -679.2 341.49 500.69","Total Long Term Debt 236 411 737.21 604.75  Long Term Debt 141 302 608.21 472.52  Capital Lease Obligations 95 109 129.01 132.23  Deferred Income Tax 2 1 7.93 28.8  Minority Interest - - - -  Other Liabilities, Total 74 -679.2 341.49 500.69"
Total Long Term Debt,236,411,737.21,604.75
Long Term Debt,141,302,608.21,472.52
Capital Lease Obligations,95,109,129.01,132.23
Deferred Income Tax,2,1,7.93,28.8
Minority Interest,-,-,-,-
"Other Liabilities, Total",74,-679.2,341.49,500.69
Total Equity,50537,50945,48875.86,48043.87
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4545 4545 4545.5 4545.5  Additional Paid-In Capital 5790 5790 5790.95 5790.95  Retained Earnings (Accumulated Deficit) 39745 40402 38277.91 37895.08  Treasury Stock - Common -2 -1 -1.88 -1.55  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 243.99 143.07 42.67  Other Equity, Total 459 209 120.31 -228.78","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4545 4545 4545.5 4545.5  Additional Paid-In Capital 5790 5790 5790.95 5790.95  Retained Earnings (Accumulated Deficit) 39745 40402 38277.91 37895.08  Treasury Stock - Common -2 -1 -1.88 -1.55  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 243.99 143.07 42.67  Other Equity, Total 459 209 120.31 -228.78","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4545 4545 4545.5 4545.5  Additional Paid-In Capital 5790 5790 5790.95 5790.95  Retained Earnings (Accumulated Deficit) 39745 40402 38277.91 37895.08  Treasury Stock - Common -2 -1 -1.88 -1.55  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 243.99 143.07 42.67  Other Equity, Total 459 209 120.31 -228.78","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4545 4545 4545.5 4545.5  Additional Paid-In Capital 5790 5790 5790.95 5790.95  Retained Earnings (Accumulated Deficit) 39745 40402 38277.91 37895.08  Treasury Stock - Common -2 -1 -1.88 -1.55  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 243.99 143.07 42.67  Other Equity, Total 459 209 120.31 -228.78","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4545 4545 4545.5 4545.5  Additional Paid-In Capital 5790 5790 5790.95 5790.95  Retained Earnings (Accumulated Deficit) 39745 40402 38277.91 37895.08  Treasury Stock - Common -2 -1 -1.88 -1.55  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 243.99 143.07 42.67  Other Equity, Total 459 209 120.31 -228.78"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",4545,4545,4545.5,4545.5
Additional Paid-In Capital,5790,5790,5790.95,5790.95
Retained Earnings (Accumulated Deficit),39745,40402,38277.91,37895.08
Treasury Stock - Common,-2,-1,-1.88,-1.55
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,243.99,143.07,42.67
"Other Equity, Total",459,209,120.31,-228.78
Total Liabilities & Shareholders' Equity,57368,61152,58492.08,57758.02
Total Common Shares Outstanding,12,12,12,12
Total Preferred Shares Outstanding,-,-,-,-
