Period Ending:,202331/03,202231/03,202131/03,202031/03
"Accounts Payable 27147 29037 29988 28116  Payable/Accrued - - - -  Accrued Expenses 1073 1071 3142 2235  Notes Payable/Short Term Debt 22108 21343 20245 20905  Current Port. of LT Debt/Capital Leases 1425 1808 2030 2492  Other Current liabilities, Total 11437 9286 15726 11191","Accounts Payable 27147 29037 29988 28116  Payable/Accrued - - - -  Accrued Expenses 1073 1071 3142 2235  Notes Payable/Short Term Debt 22108 21343 20245 20905  Current Port. of LT Debt/Capital Leases 1425 1808 2030 2492  Other Current liabilities, Total 11437 9286 15726 11191","Accounts Payable 27147 29037 29988 28116  Payable/Accrued - - - -  Accrued Expenses 1073 1071 3142 2235  Notes Payable/Short Term Debt 22108 21343 20245 20905  Current Port. of LT Debt/Capital Leases 1425 1808 2030 2492  Other Current liabilities, Total 11437 9286 15726 11191","Accounts Payable 27147 29037 29988 28116  Payable/Accrued - - - -  Accrued Expenses 1073 1071 3142 2235  Notes Payable/Short Term Debt 22108 21343 20245 20905  Current Port. of LT Debt/Capital Leases 1425 1808 2030 2492  Other Current liabilities, Total 11437 9286 15726 11191","Accounts Payable 27147 29037 29988 28116  Payable/Accrued - - - -  Accrued Expenses 1073 1071 3142 2235  Notes Payable/Short Term Debt 22108 21343 20245 20905  Current Port. of LT Debt/Capital Leases 1425 1808 2030 2492  Other Current liabilities, Total 11437 9286 15726 11191"
Accounts Payable,27147,29037,29988,28116
Payable/Accrued,-,-,-,-
Accrued Expenses,1073,1071,3142,2235
Notes Payable/Short Term Debt,22108,21343,20245,20905
Current Port. of LT Debt/Capital Leases,1425,1808,2030,2492
"Other Current liabilities, Total",11437,9286,15726,11191
Total Liabilities,76596,75313,83343,78713
"Total Long Term Debt 2866 2848 2516 3539  Long Term Debt 8 108 708 1793  Capital Lease Obligations 2858 2740 1808 1746  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -11568 -11423 9696 10235","Total Long Term Debt 2866 2848 2516 3539  Long Term Debt 8 108 708 1793  Capital Lease Obligations 2858 2740 1808 1746  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -11568 -11423 9696 10235","Total Long Term Debt 2866 2848 2516 3539  Long Term Debt 8 108 708 1793  Capital Lease Obligations 2858 2740 1808 1746  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -11568 -11423 9696 10235","Total Long Term Debt 2866 2848 2516 3539  Long Term Debt 8 108 708 1793  Capital Lease Obligations 2858 2740 1808 1746  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -11568 -11423 9696 10235","Total Long Term Debt 2866 2848 2516 3539  Long Term Debt 8 108 708 1793  Capital Lease Obligations 2858 2740 1808 1746  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -11568 -11423 9696 10235"
Total Long Term Debt,2866,2848,2516,3539
Long Term Debt,8,108,708,1793
Capital Lease Obligations,2858,2740,1808,1746
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-11568,-11423,9696,10235
Total Equity,161812,157762,152821,142324
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3538 3538 3538 3538  Additional Paid-In Capital 4223 4223 4223 4223  Retained Earnings (Accumulated Deficit) 156308 152268 147313 136853  Treasury Stock - Common -2351 -2351 -2351 -2350  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 83 97 60  Other Equity, Total 94 84 1 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3538 3538 3538 3538  Additional Paid-In Capital 4223 4223 4223 4223  Retained Earnings (Accumulated Deficit) 156308 152268 147313 136853  Treasury Stock - Common -2351 -2351 -2351 -2350  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 83 97 60  Other Equity, Total 94 84 1 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3538 3538 3538 3538  Additional Paid-In Capital 4223 4223 4223 4223  Retained Earnings (Accumulated Deficit) 156308 152268 147313 136853  Treasury Stock - Common -2351 -2351 -2351 -2350  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 83 97 60  Other Equity, Total 94 84 1 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3538 3538 3538 3538  Additional Paid-In Capital 4223 4223 4223 4223  Retained Earnings (Accumulated Deficit) 156308 152268 147313 136853  Treasury Stock - Common -2351 -2351 -2351 -2350  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 83 97 60  Other Equity, Total 94 84 1 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3538 3538 3538 3538  Additional Paid-In Capital 4223 4223 4223 4223  Retained Earnings (Accumulated Deficit) 156308 152268 147313 136853  Treasury Stock - Common -2351 -2351 -2351 -2350  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 83 97 60  Other Equity, Total 94 84 1 -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",3538,3538,3538,3538
Additional Paid-In Capital,4223,4223,4223,4223
Retained Earnings (Accumulated Deficit),156308,152268,147313,136853
Treasury Stock - Common,-2351,-2351,-2351,-2350
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,83,97,60
"Other Equity, Total",94,84,1,-
Total Liabilities & Shareholders' Equity,238408,233075,236164,221037
Total Common Shares Outstanding,28.56,28.56,28.56,28.56
Total Preferred Shares Outstanding,-,-,-,-
