Period Ending:,202331/01,202231/07,202231/01,202131/07
"Accounts Payable 1863 3119 - 1640.88  Payable/Accrued - - - -  Accrued Expenses 148 136 - 1082.09  Notes Payable/Short Term Debt 3700 3400 - -  Current Port. of LT Debt/Capital Leases 21100 20100 - 12600  Other Current liabilities, Total 4416 3089 - 3202.85","Accounts Payable 1863 3119 - 1640.88  Payable/Accrued - - - -  Accrued Expenses 148 136 - 1082.09  Notes Payable/Short Term Debt 3700 3400 - -  Current Port. of LT Debt/Capital Leases 21100 20100 - 12600  Other Current liabilities, Total 4416 3089 - 3202.85","Accounts Payable 1863 3119 - 1640.88  Payable/Accrued - - - -  Accrued Expenses 148 136 - 1082.09  Notes Payable/Short Term Debt 3700 3400 - -  Current Port. of LT Debt/Capital Leases 21100 20100 - 12600  Other Current liabilities, Total 4416 3089 - 3202.85","Accounts Payable 1863 3119 - 1640.88  Payable/Accrued - - - -  Accrued Expenses 148 136 - 1082.09  Notes Payable/Short Term Debt 3700 3400 - -  Current Port. of LT Debt/Capital Leases 21100 20100 - 12600  Other Current liabilities, Total 4416 3089 - 3202.85","Accounts Payable 1863 3119 - 1640.88  Payable/Accrued - - - -  Accrued Expenses 148 136 - 1082.09  Notes Payable/Short Term Debt 3700 3400 - -  Current Port. of LT Debt/Capital Leases 21100 20100 - 12600  Other Current liabilities, Total 4416 3089 - 3202.85"
Accounts Payable,1863,3119,-,1640.88
Payable/Accrued,-,-,-,-
Accrued Expenses,148,136,-,1082.09
Notes Payable/Short Term Debt,3700,3400,-,-
Current Port. of LT Debt/Capital Leases,21100,20100,-,12600
"Other Current liabilities, Total",4416,3089,-,3202.85
Total Liabilities,233440,228072,-,217312.46
"Total Long Term Debt 183483 179283 - 181783  Long Term Debt 183483 179283 - 181783  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 15030 15545 - 17003.64","Total Long Term Debt 183483 179283 - 181783  Long Term Debt 183483 179283 - 181783  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 15030 15545 - 17003.64","Total Long Term Debt 183483 179283 - 181783  Long Term Debt 183483 179283 - 181783  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 15030 15545 - 17003.64","Total Long Term Debt 183483 179283 - 181783  Long Term Debt 183483 179283 - 181783  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 15030 15545 - 17003.64","Total Long Term Debt 183483 179283 - 181783  Long Term Debt 183483 179283 - 181783  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 15030 15545 - 17003.64"
Total Long Term Debt,183483,179283,-,181783
Long Term Debt,183483,179283,-,181783
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",15030,15545,-,17003.64
Total Equity,188905,189358,-,190116.27
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 183865 182839 - 183426.72  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 6472 6550 - 6778.34  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -1432 -31 - -88.79","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 183865 182839 - 183426.72  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 6472 6550 - 6778.34  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -1432 -31 - -88.79","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 183865 182839 - 183426.72  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 6472 6550 - 6778.34  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -1432 -31 - -88.79","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 183865 182839 - 183426.72  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 6472 6550 - 6778.34  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -1432 -31 - -88.79","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 183865 182839 - 183426.72  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 6472 6550 - 6778.34  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -1432 -31 - -88.79"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",183865,182839,-,183426.72
Additional Paid-In Capital,-,-,-,-
Retained Earnings (Accumulated Deficit),6472,6550,-,6778.34
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",-1432,-31,-,-88.79
Total Liabilities & Shareholders' Equity,422345,417430,-,407428.73
Total Common Shares Outstanding,2.07,2.07,-,2.07
Total Preferred Shares Outstanding,-,-,-,-
