Period Ending:,202231/12,202131/12,202031/12,201931/12
Long Term Debt,30023,30121,30411,30087
Capital Lease Obligations,-,469,546,319
Deferred Income Tax,6633,7006,5128,4186
Minority Interest,468,386,795,7733
"Other Liabilities, Total",7298,5822,5855,7616
Total Equity,244759,240791,221756,213182
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7773 7773 7773 7773  Additional Paid-In Capital 9894 9959 9479 7459  Retained Earnings (Accumulated Deficit) 217184 214795 205821 197881  Treasury Stock - Common -13806 -9057 -9392 -8944  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 11277 8236 8835  Other Equity, Total 23714 6044 -161 178","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7773 7773 7773 7773  Additional Paid-In Capital 9894 9959 9479 7459  Retained Earnings (Accumulated Deficit) 217184 214795 205821 197881  Treasury Stock - Common -13806 -9057 -9392 -8944  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 11277 8236 8835  Other Equity, Total 23714 6044 -161 178","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7773 7773 7773 7773  Additional Paid-In Capital 9894 9959 9479 7459  Retained Earnings (Accumulated Deficit) 217184 214795 205821 197881  Treasury Stock - Common -13806 -9057 -9392 -8944  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 11277 8236 8835  Other Equity, Total 23714 6044 -161 178","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7773 7773 7773 7773  Additional Paid-In Capital 9894 9959 9479 7459  Retained Earnings (Accumulated Deficit) 217184 214795 205821 197881  Treasury Stock - Common -13806 -9057 -9392 -8944  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 11277 8236 8835  Other Equity, Total 23714 6044 -161 178","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7773 7773 7773 7773  Additional Paid-In Capital 9894 9959 9479 7459  Retained Earnings (Accumulated Deficit) 217184 214795 205821 197881  Treasury Stock - Common -13806 -9057 -9392 -8944  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 11277 8236 8835  Other Equity, Total 23714 6044 -161 178"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",7773,7773,7773,7773
Additional Paid-In Capital,9894,9959,9479,7459
Retained Earnings (Accumulated Deficit),217184,214795,205821,197881
Treasury Stock - Common,-13806,-9057,-9392,-8944
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,11277,8236,8835
"Other Equity, Total",23714,6044,-161,178
Total Liabilities & Shareholders' Equity,369056,356745,340081,343812
Total Common Shares Outstanding,63.59,64.89,64.82,64.91
Total Preferred Shares Outstanding,-,-,-,-
