Period Ending:,202230/11,202130/11,202030/11,201930/11
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-649,-637,28,33
Total Equity,1702,1361,1450,1514
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 466 466 455 453  Additional Paid-In Capital 2097 2214 2203 2201  Retained Earnings (Accumulated Deficit) -738 -995 -885 -901  Treasury Stock - Common -122 -322 -322 -236  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -1 -2 -2  Other Equity, Total -1 -2 1 -1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 466 466 455 453  Additional Paid-In Capital 2097 2214 2203 2201  Retained Earnings (Accumulated Deficit) -738 -995 -885 -901  Treasury Stock - Common -122 -322 -322 -236  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -1 -2 -2  Other Equity, Total -1 -2 1 -1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 466 466 455 453  Additional Paid-In Capital 2097 2214 2203 2201  Retained Earnings (Accumulated Deficit) -738 -995 -885 -901  Treasury Stock - Common -122 -322 -322 -236  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -1 -2 -2  Other Equity, Total -1 -2 1 -1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 466 466 455 453  Additional Paid-In Capital 2097 2214 2203 2201  Retained Earnings (Accumulated Deficit) -738 -995 -885 -901  Treasury Stock - Common -122 -322 -322 -236  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -1 -2 -2  Other Equity, Total -1 -2 1 -1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 466 466 455 453  Additional Paid-In Capital 2097 2214 2203 2201  Retained Earnings (Accumulated Deficit) -738 -995 -885 -901  Treasury Stock - Common -122 -322 -322 -236  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -1 -2 -2  Other Equity, Total -1 -2 1 -1"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",466,466,455,453
Additional Paid-In Capital,2097,2214,2203,2201
Retained Earnings (Accumulated Deficit),-738,-995,-885,-901
Treasury Stock - Common,-122,-322,-322,-236
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-1,-2,-2
"Other Equity, Total",-1,-2,1,-1
Total Liabilities & Shareholders' Equity,3440,2824,2638,2402
Total Common Shares Outstanding,2.95,2.86,2.87,2.92
Total Preferred Shares Outstanding,-,-,-,-
