Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 6 8 14.02 19.51  Property/Plant/Equipment, Total - Gross - 77.8 91.37 89.29  Accumulated Depreciation, Total - -68.94 -77.35 -69.78  Goodwill, Net 406 170 427.24 265.66  Intangibles, Net 400 246 97.37 15.09  Long Term Investments 37 38 - -  Note Receivable - Long Term 297 282 - -  Other Long Term Assets, Total 1 2 49.12 67.84  Other Assets, Total -727 -546 - -","Property/Plant/Equipment, Total - Net 6 8 14.02 19.51  Property/Plant/Equipment, Total - Gross - 77.8 91.37 89.29  Accumulated Depreciation, Total - -68.94 -77.35 -69.78  Goodwill, Net 406 170 427.24 265.66  Intangibles, Net 400 246 97.37 15.09  Long Term Investments 37 38 - -  Note Receivable - Long Term 297 282 - -  Other Long Term Assets, Total 1 2 49.12 67.84  Other Assets, Total -727 -546 - -","Property/Plant/Equipment, Total - Net 6 8 14.02 19.51  Property/Plant/Equipment, Total - Gross - 77.8 91.37 89.29  Accumulated Depreciation, Total - -68.94 -77.35 -69.78  Goodwill, Net 406 170 427.24 265.66  Intangibles, Net 400 246 97.37 15.09  Long Term Investments 37 38 - -  Note Receivable - Long Term 297 282 - -  Other Long Term Assets, Total 1 2 49.12 67.84  Other Assets, Total -727 -546 - -","Property/Plant/Equipment, Total - Net 6 8 14.02 19.51  Property/Plant/Equipment, Total - Gross - 77.8 91.37 89.29  Accumulated Depreciation, Total - -68.94 -77.35 -69.78  Goodwill, Net 406 170 427.24 265.66  Intangibles, Net 400 246 97.37 15.09  Long Term Investments 37 38 - -  Note Receivable - Long Term 297 282 - -  Other Long Term Assets, Total 1 2 49.12 67.84  Other Assets, Total -727 -546 - -","Property/Plant/Equipment, Total - Net 6 8 14.02 19.51  Property/Plant/Equipment, Total - Gross - 77.8 91.37 89.29  Accumulated Depreciation, Total - -68.94 -77.35 -69.78  Goodwill, Net 406 170 427.24 265.66  Intangibles, Net 400 246 97.37 15.09  Long Term Investments 37 38 - -  Note Receivable - Long Term 297 282 - -  Other Long Term Assets, Total 1 2 49.12 67.84  Other Assets, Total -727 -546 - -"
"Property/Plant/Equipment, Total - Net",6,8,14.02,19.51
"Property/Plant/Equipment, Total - Gross",-,77.8,91.37,89.29
"Accumulated Depreciation, Total",-,-68.94,-77.35,-69.78
"Goodwill, Net",406,170,427.24,265.66
"Intangibles, Net",400,246,97.37,15.09
Long Term Investments,37,38,-,-
Note Receivable - Long Term,297,282,-,-
"Other Long Term Assets, Total",1,2,49.12,67.84
"Other Assets, Total",-727,-546,-,-
Total Current Liabilities,1755,1651,1592.07,1424.79
"Accounts Payable 346 194 205.32 203.2  Payable/Accrued - - - -  Accrued Expenses 196 153 132.77 135.95  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 55 - - -  Other Current liabilities, Total 1158 1304 1253.98 1085.63","Accounts Payable 346 194 205.32 203.2  Payable/Accrued - - - -  Accrued Expenses 196 153 132.77 135.95  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 55 - - -  Other Current liabilities, Total 1158 1304 1253.98 1085.63","Accounts Payable 346 194 205.32 203.2  Payable/Accrued - - - -  Accrued Expenses 196 153 132.77 135.95  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 55 - - -  Other Current liabilities, Total 1158 1304 1253.98 1085.63","Accounts Payable 346 194 205.32 203.2  Payable/Accrued - - - -  Accrued Expenses 196 153 132.77 135.95  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 55 - - -  Other Current liabilities, Total 1158 1304 1253.98 1085.63","Accounts Payable 346 194 205.32 203.2  Payable/Accrued - - - -  Accrued Expenses 196 153 132.77 135.95  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 55 - - -  Other Current liabilities, Total 1158 1304 1253.98 1085.63"
Accounts Payable,346,194,205.32,203.2
Payable/Accrued,-,-,-,-
Accrued Expenses,196,153,132.77,135.95
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,55,-,-,-
"Other Current liabilities, Total",1158,1304,1253.98,1085.63
Total Liabilities,2116,1652,1596.07,1430.79
"Total Long Term Debt 359 - - -  Long Term Debt 359 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 2 1 4 6","Total Long Term Debt 359 - - -  Long Term Debt 359 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 2 1 4 6","Total Long Term Debt 359 - - -  Long Term Debt 359 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 2 1 4 6","Total Long Term Debt 359 - - -  Long Term Debt 359 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 2 1 4 6","Total Long Term Debt 359 - - -  Long Term Debt 359 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 2 1 4 6"
Total Long Term Debt,359,-,-,-
Long Term Debt,359,-,-,-
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",2,1,4,6
Total Equity,957,1188,1837.27,1714.61
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 63 59 97.85 1675.4  Additional Paid-In Capital 1782 1779 1719.43 1666.4  Retained Earnings (Accumulated Deficit) -889 -650 20.66 -1626.68  Treasury Stock - Common - -0.04 -0.04 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - -0.64 -0.53","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 63 59 97.85 1675.4  Additional Paid-In Capital 1782 1779 1719.43 1666.4  Retained Earnings (Accumulated Deficit) -889 -650 20.66 -1626.68  Treasury Stock - Common - -0.04 -0.04 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - -0.64 -0.53","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 63 59 97.85 1675.4  Additional Paid-In Capital 1782 1779 1719.43 1666.4  Retained Earnings (Accumulated Deficit) -889 -650 20.66 -1626.68  Treasury Stock - Common - -0.04 -0.04 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - -0.64 -0.53","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 63 59 97.85 1675.4  Additional Paid-In Capital 1782 1779 1719.43 1666.4  Retained Earnings (Accumulated Deficit) -889 -650 20.66 -1626.68  Treasury Stock - Common - -0.04 -0.04 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - -0.64 -0.53","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 63 59 97.85 1675.4  Additional Paid-In Capital 1782 1779 1719.43 1666.4  Retained Earnings (Accumulated Deficit) -889 -650 20.66 -1626.68  Treasury Stock - Common - -0.04 -0.04 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - -0.64 -0.53"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",63,59,97.85,1675.4
Additional Paid-In Capital,1782,1779,1719.43,1666.4
Retained Earnings (Accumulated Deficit),-889,-650,20.66,-1626.68
Treasury Stock - Common,-,-0.04,-0.04,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1,-,-0.64,-0.53
Total Liabilities & Shareholders' Equity,3073,2840,3433.34,3145.39
Total Common Shares Outstanding,15.78,15.75,15.65,15.51
Total Preferred Shares Outstanding,-,-,-,-
