Period Ending:,202331/03,202231/03,202131/03,202031/03
"Other Current Assets, Total",18012,7500,1628,1496
Total Assets,708374,683423,663530,576621
"Property/Plant/Equipment, Total - Net 265839 260506 257135 240063  Property/Plant/Equipment, Total - Gross - - 505473 474380  Accumulated Depreciation, Total - - -248340 -234319  Goodwill, Net - 5331 5237 437  Intangibles, Net 11651 6874 7239 3369  Long Term Investments 87538 139093 150692 131753  Note Receivable - Long Term 2092 722 - -  Other Long Term Assets, Total 63447 3 14110 13215  Other Assets, Total -14639 -12923 - -","Property/Plant/Equipment, Total - Net 265839 260506 257135 240063  Property/Plant/Equipment, Total - Gross - - 505473 474380  Accumulated Depreciation, Total - - -248340 -234319  Goodwill, Net - 5331 5237 437  Intangibles, Net 11651 6874 7239 3369  Long Term Investments 87538 139093 150692 131753  Note Receivable - Long Term 2092 722 - -  Other Long Term Assets, Total 63447 3 14110 13215  Other Assets, Total -14639 -12923 - -","Property/Plant/Equipment, Total - Net 265839 260506 257135 240063  Property/Plant/Equipment, Total - Gross - - 505473 474380  Accumulated Depreciation, Total - - -248340 -234319  Goodwill, Net - 5331 5237 437  Intangibles, Net 11651 6874 7239 3369  Long Term Investments 87538 139093 150692 131753  Note Receivable - Long Term 2092 722 - -  Other Long Term Assets, Total 63447 3 14110 13215  Other Assets, Total -14639 -12923 - -","Property/Plant/Equipment, Total - Net 265839 260506 257135 240063  Property/Plant/Equipment, Total - Gross - - 505473 474380  Accumulated Depreciation, Total - - -248340 -234319  Goodwill, Net - 5331 5237 437  Intangibles, Net 11651 6874 7239 3369  Long Term Investments 87538 139093 150692 131753  Note Receivable - Long Term 2092 722 - -  Other Long Term Assets, Total 63447 3 14110 13215  Other Assets, Total -14639 -12923 - -","Property/Plant/Equipment, Total - Net 265839 260506 257135 240063  Property/Plant/Equipment, Total - Gross - - 505473 474380  Accumulated Depreciation, Total - - -248340 -234319  Goodwill, Net - 5331 5237 437  Intangibles, Net 11651 6874 7239 3369  Long Term Investments 87538 139093 150692 131753  Note Receivable - Long Term 2092 722 - -  Other Long Term Assets, Total 63447 3 14110 13215  Other Assets, Total -14639 -12923 - -"
"Property/Plant/Equipment, Total - Net",265839,260506,257135,240063
"Property/Plant/Equipment, Total - Gross",-,-,505473,474380
"Accumulated Depreciation, Total",-,-,-248340,-234319
"Goodwill, Net",-,5331,5237,437
"Intangibles, Net",11651,6874,7239,3369
Long Term Investments,87538,139093,150692,131753
Note Receivable - Long Term,2092,722,-,-
"Other Long Term Assets, Total",63447,3,14110,13215
"Other Assets, Total",-14639,-12923,-,-
Total Current Liabilities,184758,167962,160650,141681
"Accounts Payable 140346 123251 66936 61343  Payable/Accrued - - - -  Accrued Expenses - 4535 10992 11404  Notes Payable/Short Term Debt - 4588 4285 3893  Current Port. of LT Debt/Capital Leases 12948 8653 5362 2738  Other Current liabilities, Total 31464 26935 73075 62303","Accounts Payable 140346 123251 66936 61343  Payable/Accrued - - - -  Accrued Expenses - 4535 10992 11404  Notes Payable/Short Term Debt - 4588 4285 3893  Current Port. of LT Debt/Capital Leases 12948 8653 5362 2738  Other Current liabilities, Total 31464 26935 73075 62303","Accounts Payable 140346 123251 66936 61343  Payable/Accrued - - - -  Accrued Expenses - 4535 10992 11404  Notes Payable/Short Term Debt - 4588 4285 3893  Current Port. of LT Debt/Capital Leases 12948 8653 5362 2738  Other Current liabilities, Total 31464 26935 73075 62303","Accounts Payable 140346 123251 66936 61343  Payable/Accrued - - - -  Accrued Expenses - 4535 10992 11404  Notes Payable/Short Term Debt - 4588 4285 3893  Current Port. of LT Debt/Capital Leases 12948 8653 5362 2738  Other Current liabilities, Total 31464 26935 73075 62303","Accounts Payable 140346 123251 66936 61343  Payable/Accrued - - - -  Accrued Expenses - 4535 10992 11404  Notes Payable/Short Term Debt - 4588 4285 3893  Current Port. of LT Debt/Capital Leases 12948 8653 5362 2738  Other Current liabilities, Total 31464 26935 73075 62303"
Accounts Payable,140346,123251,66936,61343
Payable/Accrued,-,-,-,-
Accrued Expenses,-,4535,10992,11404
Notes Payable/Short Term Debt,-,4588,4285,3893
Current Port. of LT Debt/Capital Leases,12948,8653,5362,2738
"Other Current liabilities, Total",31464,26935,73075,62303
Total Liabilities,240425,238833,279514,248626
"Total Long Term Debt 23272 31673 56029 59639  Long Term Debt 23272 31673 38283 41630  Capital Lease Obligations - - 17746 18009  Deferred Income Tax 9418 14347 16722 12393  Minority Interest 37522 36930 37419 26068  Other Liabilities, Total -14545 -43667 8694 8845","Total Long Term Debt 23272 31673 56029 59639  Long Term Debt 23272 31673 38283 41630  Capital Lease Obligations - - 17746 18009  Deferred Income Tax 9418 14347 16722 12393  Minority Interest 37522 36930 37419 26068  Other Liabilities, Total -14545 -43667 8694 8845","Total Long Term Debt 23272 31673 56029 59639  Long Term Debt 23272 31673 38283 41630  Capital Lease Obligations - - 17746 18009  Deferred Income Tax 9418 14347 16722 12393  Minority Interest 37522 36930 37419 26068  Other Liabilities, Total -14545 -43667 8694 8845","Total Long Term Debt 23272 31673 56029 59639  Long Term Debt 23272 31673 38283 41630  Capital Lease Obligations - - 17746 18009  Deferred Income Tax 9418 14347 16722 12393  Minority Interest 37522 36930 37419 26068  Other Liabilities, Total -14545 -43667 8694 8845","Total Long Term Debt 23272 31673 56029 59639  Long Term Debt 23272 31673 38283 41630  Capital Lease Obligations - - 17746 18009  Deferred Income Tax 9418 14347 16722 12393  Minority Interest 37522 36930 37419 26068  Other Liabilities, Total -14545 -43667 8694 8845"
Total Long Term Debt,23272,31673,56029,59639
Long Term Debt,23272,31673,38283,41630
Capital Lease Obligations,-,-,17746,18009
Deferred Income Tax,9418,14347,16722,12393
Minority Interest,37522,36930,37419,26068
"Other Liabilities, Total",-14545,-43667,8694,8845
Total Equity,467949,444590,384016,327995
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 25122 25122 25122 25122  Additional Paid-In Capital 43585 49862 50636 50639  Retained Earnings (Accumulated Deficit) 339147 299281 283350 248908  Treasury Stock - Common -11431 -11828 -6658 -6660  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 42584 19879  Other Equity, Total 71526 82153 -11018 -9893","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 25122 25122 25122 25122  Additional Paid-In Capital 43585 49862 50636 50639  Retained Earnings (Accumulated Deficit) 339147 299281 283350 248908  Treasury Stock - Common -11431 -11828 -6658 -6660  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 42584 19879  Other Equity, Total 71526 82153 -11018 -9893","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 25122 25122 25122 25122  Additional Paid-In Capital 43585 49862 50636 50639  Retained Earnings (Accumulated Deficit) 339147 299281 283350 248908  Treasury Stock - Common -11431 -11828 -6658 -6660  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 42584 19879  Other Equity, Total 71526 82153 -11018 -9893","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 25122 25122 25122 25122  Additional Paid-In Capital 43585 49862 50636 50639  Retained Earnings (Accumulated Deficit) 339147 299281 283350 248908  Treasury Stock - Common -11431 -11828 -6658 -6660  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 42584 19879  Other Equity, Total 71526 82153 -11018 -9893","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 25122 25122 25122 25122  Additional Paid-In Capital 43585 49862 50636 50639  Retained Earnings (Accumulated Deficit) 339147 299281 283350 248908  Treasury Stock - Common -11431 -11828 -6658 -6660  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 42584 19879  Other Equity, Total 71526 82153 -11018 -9893"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",25122,25122,25122,25122
Additional Paid-In Capital,43585,49862,50636,50639
Retained Earnings (Accumulated Deficit),339147,299281,283350,248908
Treasury Stock - Common,-11431,-11828,-6658,-6660
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,42584,19879
"Other Equity, Total",71526,82153,-11018,-9893
Total Liabilities & Shareholders' Equity,708374,683423,663530,576621
Total Common Shares Outstanding,101.35,102.44,104.17,104.17
Total Preferred Shares Outstanding,-,-,-,-
