Period Ending:,202331/03,202231/03,202131/03,202031/03
"Other Long Term Assets, Total",1,1369,1431,1793
"Other Assets, Total",-83401,-,-,-
Total Current Liabilities,83826,86445,83245,77130
"Accounts Payable 45251 45400 44258 49511  Payable/Accrued - - - -  Accrued Expenses 808 821 806 801  Notes Payable/Short Term Debt 950 2950 7950 1850  Current Port. of LT Debt/Capital Leases - 3150 4 8  Other Current liabilities, Total 36817 34124 30227 24960","Accounts Payable 45251 45400 44258 49511  Payable/Accrued - - - -  Accrued Expenses 808 821 806 801  Notes Payable/Short Term Debt 950 2950 7950 1850  Current Port. of LT Debt/Capital Leases - 3150 4 8  Other Current liabilities, Total 36817 34124 30227 24960","Accounts Payable 45251 45400 44258 49511  Payable/Accrued - - - -  Accrued Expenses 808 821 806 801  Notes Payable/Short Term Debt 950 2950 7950 1850  Current Port. of LT Debt/Capital Leases - 3150 4 8  Other Current liabilities, Total 36817 34124 30227 24960","Accounts Payable 45251 45400 44258 49511  Payable/Accrued - - - -  Accrued Expenses 808 821 806 801  Notes Payable/Short Term Debt 950 2950 7950 1850  Current Port. of LT Debt/Capital Leases - 3150 4 8  Other Current liabilities, Total 36817 34124 30227 24960","Accounts Payable 45251 45400 44258 49511  Payable/Accrued - - - -  Accrued Expenses 808 821 806 801  Notes Payable/Short Term Debt 950 2950 7950 1850  Current Port. of LT Debt/Capital Leases - 3150 4 8  Other Current liabilities, Total 36817 34124 30227 24960"
Accounts Payable,45251,45400,44258,49511
Payable/Accrued,-,-,-,-
Accrued Expenses,808,821,806,801
Notes Payable/Short Term Debt,950,2950,7950,1850
Current Port. of LT Debt/Capital Leases,-,3150,4,8
"Other Current liabilities, Total",36817,34124,30227,24960
Total Liabilities,97182,95973,97420,87731
"Total Long Term Debt 6026 1463 6347 3156  Long Term Debt 6026 1463 6346 3150  Capital Lease Obligations - - 1 6  Deferred Income Tax - 8 21 17  Minority Interest 1026 845 651 532  Other Liabilities, Total 5354 7212 7156 6896","Total Long Term Debt 6026 1463 6347 3156  Long Term Debt 6026 1463 6346 3150  Capital Lease Obligations - - 1 6  Deferred Income Tax - 8 21 17  Minority Interest 1026 845 651 532  Other Liabilities, Total 5354 7212 7156 6896","Total Long Term Debt 6026 1463 6347 3156  Long Term Debt 6026 1463 6346 3150  Capital Lease Obligations - - 1 6  Deferred Income Tax - 8 21 17  Minority Interest 1026 845 651 532  Other Liabilities, Total 5354 7212 7156 6896","Total Long Term Debt 6026 1463 6347 3156  Long Term Debt 6026 1463 6346 3150  Capital Lease Obligations - - 1 6  Deferred Income Tax - 8 21 17  Minority Interest 1026 845 651 532  Other Liabilities, Total 5354 7212 7156 6896","Total Long Term Debt 6026 1463 6347 3156  Long Term Debt 6026 1463 6346 3150  Capital Lease Obligations - - 1 6  Deferred Income Tax - 8 21 17  Minority Interest 1026 845 651 532  Other Liabilities, Total 5354 7212 7156 6896"
Total Long Term Debt,6026,1463,6347,3156
Long Term Debt,6026,1463,6346,3150
Capital Lease Obligations,-,-,1,6
Deferred Income Tax,-,8,21,17
Minority Interest,1026,845,651,532
"Other Liabilities, Total",5354,7212,7156,6896
Total Equity,73177,73648,73479,64456
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 30736 10549 10549 9039  Additional Paid-In Capital 21746 9059 9564 7998  Retained Earnings (Accumulated Deficit) 20843 57019 53072 48560  Treasury Stock - Common -1959 -3725 -1288 -1825  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 747 1641 826  Other Equity, Total 1811 -1 -59 -142","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 30736 10549 10549 9039  Additional Paid-In Capital 21746 9059 9564 7998  Retained Earnings (Accumulated Deficit) 20843 57019 53072 48560  Treasury Stock - Common -1959 -3725 -1288 -1825  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 747 1641 826  Other Equity, Total 1811 -1 -59 -142","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 30736 10549 10549 9039  Additional Paid-In Capital 21746 9059 9564 7998  Retained Earnings (Accumulated Deficit) 20843 57019 53072 48560  Treasury Stock - Common -1959 -3725 -1288 -1825  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 747 1641 826  Other Equity, Total 1811 -1 -59 -142","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 30736 10549 10549 9039  Additional Paid-In Capital 21746 9059 9564 7998  Retained Earnings (Accumulated Deficit) 20843 57019 53072 48560  Treasury Stock - Common -1959 -3725 -1288 -1825  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 747 1641 826  Other Equity, Total 1811 -1 -59 -142","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 30736 10549 10549 9039  Additional Paid-In Capital 21746 9059 9564 7998  Retained Earnings (Accumulated Deficit) 20843 57019 53072 48560  Treasury Stock - Common -1959 -3725 -1288 -1825  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 747 1641 826  Other Equity, Total 1811 -1 -59 -142"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",30736,10549,10549,9039
Additional Paid-In Capital,21746,9059,9564,7998
Retained Earnings (Accumulated Deficit),20843,57019,53072,48560
Treasury Stock - Common,-1959,-3725,-1288,-1825
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,747,1641,826
"Other Equity, Total",1811,-1,-59,-142
Total Liabilities & Shareholders' Equity,170359,169621,170899,152187
Total Common Shares Outstanding,17.62,17.45,18.01,16.75
Total Preferred Shares Outstanding,-,-,-,-
