Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 885 876 939 1006  Property/Plant/Equipment, Total - Gross 2667 2326 2063 1949  Accumulated Depreciation, Total -1782 -1450 -1126 -944  Goodwill, Net 10029 8907 8834 10148  Intangibles, Net 16564 14016 12479 12590  Long Term Investments 2629 2825 1975 2225  Note Receivable - Long Term 8440 - - -  Other Long Term Assets, Total 1301 2138 1999 1925  Other Assets, Total -12625 - - -","Property/Plant/Equipment, Total - Net 885 876 939 1006  Property/Plant/Equipment, Total - Gross 2667 2326 2063 1949  Accumulated Depreciation, Total -1782 -1450 -1126 -944  Goodwill, Net 10029 8907 8834 10148  Intangibles, Net 16564 14016 12479 12590  Long Term Investments 2629 2825 1975 2225  Note Receivable - Long Term 8440 - - -  Other Long Term Assets, Total 1301 2138 1999 1925  Other Assets, Total -12625 - - -","Property/Plant/Equipment, Total - Net 885 876 939 1006  Property/Plant/Equipment, Total - Gross 2667 2326 2063 1949  Accumulated Depreciation, Total -1782 -1450 -1126 -944  Goodwill, Net 10029 8907 8834 10148  Intangibles, Net 16564 14016 12479 12590  Long Term Investments 2629 2825 1975 2225  Note Receivable - Long Term 8440 - - -  Other Long Term Assets, Total 1301 2138 1999 1925  Other Assets, Total -12625 - - -","Property/Plant/Equipment, Total - Net 885 876 939 1006  Property/Plant/Equipment, Total - Gross 2667 2326 2063 1949  Accumulated Depreciation, Total -1782 -1450 -1126 -944  Goodwill, Net 10029 8907 8834 10148  Intangibles, Net 16564 14016 12479 12590  Long Term Investments 2629 2825 1975 2225  Note Receivable - Long Term 8440 - - -  Other Long Term Assets, Total 1301 2138 1999 1925  Other Assets, Total -12625 - - -","Property/Plant/Equipment, Total - Net 885 876 939 1006  Property/Plant/Equipment, Total - Gross 2667 2326 2063 1949  Accumulated Depreciation, Total -1782 -1450 -1126 -944  Goodwill, Net 10029 8907 8834 10148  Intangibles, Net 16564 14016 12479 12590  Long Term Investments 2629 2825 1975 2225  Note Receivable - Long Term 8440 - - -  Other Long Term Assets, Total 1301 2138 1999 1925  Other Assets, Total -12625 - - -"
"Property/Plant/Equipment, Total - Net",885,876,939,1006
"Property/Plant/Equipment, Total - Gross",2667,2326,2063,1949
"Accumulated Depreciation, Total",-1782,-1450,-1126,-944
"Goodwill, Net",10029,8907,8834,10148
"Intangibles, Net",16564,14016,12479,12590
Long Term Investments,2629,2825,1975,2225
Note Receivable - Long Term,8440,-,-,-
"Other Long Term Assets, Total",1301,2138,1999,1925
"Other Assets, Total",-12625,-,-,-
Total Current Liabilities,-,16207,13875,13831
"Accounts Payable - 307 258 314  Payable/Accrued - - - -  Accrued Expenses 2194 1741 1612 1587  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - 2130 2594 2599  Other Current liabilities, Total 13444 12029 9411 9331","Accounts Payable - 307 258 314  Payable/Accrued - - - -  Accrued Expenses 2194 1741 1612 1587  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - 2130 2594 2599  Other Current liabilities, Total 13444 12029 9411 9331","Accounts Payable - 307 258 314  Payable/Accrued - - - -  Accrued Expenses 2194 1741 1612 1587  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - 2130 2594 2599  Other Current liabilities, Total 13444 12029 9411 9331","Accounts Payable - 307 258 314  Payable/Accrued - - - -  Accrued Expenses 2194 1741 1612 1587  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - 2130 2594 2599  Other Current liabilities, Total 13444 12029 9411 9331","Accounts Payable - 307 258 314  Payable/Accrued - - - -  Accrued Expenses 2194 1741 1612 1587  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - 2130 2594 2599  Other Current liabilities, Total 13444 12029 9411 9331"
Accounts Payable,-,307,258,314
Payable/Accrued,-,-,-,-
Accrued Expenses,2194,1741,1612,1587
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,-,2130,2594,2599
"Other Current liabilities, Total",13444,12029,9411,9331
Total Liabilities,26679,26594,26786,31598
"Total Long Term Debt - 8239 10925 15404  Long Term Debt - 8054 10644 15144  Capital Lease Obligations - 185 281 260  Deferred Income Tax - 1973 1830 1994  Minority Interest - - - -  Other Liabilities, Total 182 175 156 369","Total Long Term Debt - 8239 10925 15404  Long Term Debt - 8054 10644 15144  Capital Lease Obligations - 185 281 260  Deferred Income Tax - 1973 1830 1994  Minority Interest - - - -  Other Liabilities, Total 182 175 156 369","Total Long Term Debt - 8239 10925 15404  Long Term Debt - 8054 10644 15144  Capital Lease Obligations - 185 281 260  Deferred Income Tax - 1973 1830 1994  Minority Interest - - - -  Other Liabilities, Total 182 175 156 369","Total Long Term Debt - 8239 10925 15404  Long Term Debt - 8054 10644 15144  Capital Lease Obligations - 185 281 260  Deferred Income Tax - 1973 1830 1994  Minority Interest - - - -  Other Liabilities, Total 182 175 156 369","Total Long Term Debt - 8239 10925 15404  Long Term Debt - 8054 10644 15144  Capital Lease Obligations - 185 281 260  Deferred Income Tax - 1973 1830 1994  Minority Interest - - - -  Other Liabilities, Total 182 175 156 369"
Total Long Term Debt,-,8239,10925,15404
Long Term Debt,-,8054,10644,15144
Capital Lease Obligations,-,185,281,260
Deferred Income Tax,-,1973,1830,1994
Minority Interest,-,-,-,-
"Other Liabilities, Total",182,175,156,369
Total Equity,38419,29991,22658,19398
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 2310 2281 2246  Additional Paid-In Capital - 114 85 51  Retained Earnings (Accumulated Deficit) - 28051 23399 19250  Treasury Stock - Common - -1 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 567 - -  Other Equity, Total 2796 -1050 -3107 -2149","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 2310 2281 2246  Additional Paid-In Capital - 114 85 51  Retained Earnings (Accumulated Deficit) - 28051 23399 19250  Treasury Stock - Common - -1 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 567 - -  Other Equity, Total 2796 -1050 -3107 -2149","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 2310 2281 2246  Additional Paid-In Capital - 114 85 51  Retained Earnings (Accumulated Deficit) - 28051 23399 19250  Treasury Stock - Common - -1 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 567 - -  Other Equity, Total 2796 -1050 -3107 -2149","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 2310 2281 2246  Additional Paid-In Capital - 114 85 51  Retained Earnings (Accumulated Deficit) - 28051 23399 19250  Treasury Stock - Common - -1 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 567 - -  Other Equity, Total 2796 -1050 -3107 -2149","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 2310 2281 2246  Additional Paid-In Capital - 114 85 51  Retained Earnings (Accumulated Deficit) - 28051 23399 19250  Treasury Stock - Common - -1 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 567 - -  Other Equity, Total 2796 -1050 -3107 -2149"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",-,2310,2281,2246
Additional Paid-In Capital,-,114,85,51
Retained Earnings (Accumulated Deficit),-,28051,23399,19250
Treasury Stock - Common,-,-1,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,567,-,-
"Other Equity, Total",2796,-1050,-3107,-2149
Total Liabilities & Shareholders' Equity,-,56585,49444,50996
Total Common Shares Outstanding,87.15,87.15,87.11,87.06
Total Preferred Shares Outstanding,-,-,-,-
