Period Ending:,202230/11,202130/11,202030/11,201930/11
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100 100 100.21 100.21  Additional Paid-In Capital 121 121 121.65 121.65  Retained Earnings (Accumulated Deficit) 2129 1947 1878.63 1937.04  Treasury Stock - Common -657 -657 -657.4 -657.4  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -2.03 -3.78 -0.34  Other Equity, Total -6 10 -1.15 0.18","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100 100 100.21 100.21  Additional Paid-In Capital 121 121 121.65 121.65  Retained Earnings (Accumulated Deficit) 2129 1947 1878.63 1937.04  Treasury Stock - Common -657 -657 -657.4 -657.4  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -2.03 -3.78 -0.34  Other Equity, Total -6 10 -1.15 0.18","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100 100 100.21 100.21  Additional Paid-In Capital 121 121 121.65 121.65  Retained Earnings (Accumulated Deficit) 2129 1947 1878.63 1937.04  Treasury Stock - Common -657 -657 -657.4 -657.4  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -2.03 -3.78 -0.34  Other Equity, Total -6 10 -1.15 0.18","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100 100 100.21 100.21  Additional Paid-In Capital 121 121 121.65 121.65  Retained Earnings (Accumulated Deficit) 2129 1947 1878.63 1937.04  Treasury Stock - Common -657 -657 -657.4 -657.4  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -2.03 -3.78 -0.34  Other Equity, Total -6 10 -1.15 0.18","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100 100 100.21 100.21  Additional Paid-In Capital 121 121 121.65 121.65  Retained Earnings (Accumulated Deficit) 2129 1947 1878.63 1937.04  Treasury Stock - Common -657 -657 -657.4 -657.4  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -2.03 -3.78 -0.34  Other Equity, Total -6 10 -1.15 0.18"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",100,100,100.21,100.21
Additional Paid-In Capital,121,121,121.65,121.65
Retained Earnings (Accumulated Deficit),2129,1947,1878.63,1937.04
Treasury Stock - Common,-657,-657,-657.4,-657.4
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-2.03,-3.78,-0.34
"Other Equity, Total",-6,10,-1.15,0.18
Total Liabilities & Shareholders' Equity,2771,2588,2167.31,2230.22
Total Common Shares Outstanding,1.77,1.77,1.77,1.77
Total Preferred Shares Outstanding,-,-,-,-
