Period Ending:,202331/03,202231/03,202131/03,202031/03
"Total Long Term Debt 90000 111358 119623 74301  Long Term Debt 90000 111358 119623 74301  Capital Lease Obligations - - - -  Deferred Income Tax 5492 3352 6552 2776  Minority Interest 36153 37672 34715 30649  Other Liabilities, Total 30159 -89554 -93478 68609","Total Long Term Debt 90000 111358 119623 74301  Long Term Debt 90000 111358 119623 74301  Capital Lease Obligations - - - -  Deferred Income Tax 5492 3352 6552 2776  Minority Interest 36153 37672 34715 30649  Other Liabilities, Total 30159 -89554 -93478 68609","Total Long Term Debt 90000 111358 119623 74301  Long Term Debt 90000 111358 119623 74301  Capital Lease Obligations - - - -  Deferred Income Tax 5492 3352 6552 2776  Minority Interest 36153 37672 34715 30649  Other Liabilities, Total 30159 -89554 -93478 68609","Total Long Term Debt 90000 111358 119623 74301  Long Term Debt 90000 111358 119623 74301  Capital Lease Obligations - - - -  Deferred Income Tax 5492 3352 6552 2776  Minority Interest 36153 37672 34715 30649  Other Liabilities, Total 30159 -89554 -93478 68609","Total Long Term Debt 90000 111358 119623 74301  Long Term Debt 90000 111358 119623 74301  Capital Lease Obligations - - - -  Deferred Income Tax 5492 3352 6552 2776  Minority Interest 36153 37672 34715 30649  Other Liabilities, Total 30159 -89554 -93478 68609"
Total Long Term Debt,90000,111358,119623,74301
Long Term Debt,90000,111358,119623,74301
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,5492,3352,6552,2776
Minority Interest,36153,37672,34715,30649
"Other Liabilities, Total",30159,-89554,-93478,68609
Total Equity,436894,423834,369650,291052
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8400 8400 8400 8400  Additional Paid-In Capital 3101 3097 3092 3044  Retained Earnings (Accumulated Deficit) 349426 345680 316931 289880  Treasury Stock - Common -1547 -1583 -1620 -1674  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 8751 4069  Other Equity, Total 77514 68240 42847 -12667","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8400 8400 8400 8400  Additional Paid-In Capital 3101 3097 3092 3044  Retained Earnings (Accumulated Deficit) 349426 345680 316931 289880  Treasury Stock - Common -1547 -1583 -1620 -1674  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 8751 4069  Other Equity, Total 77514 68240 42847 -12667","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8400 8400 8400 8400  Additional Paid-In Capital 3101 3097 3092 3044  Retained Earnings (Accumulated Deficit) 349426 345680 316931 289880  Treasury Stock - Common -1547 -1583 -1620 -1674  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 8751 4069  Other Equity, Total 77514 68240 42847 -12667","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8400 8400 8400 8400  Additional Paid-In Capital 3101 3097 3092 3044  Retained Earnings (Accumulated Deficit) 349426 345680 316931 289880  Treasury Stock - Common -1547 -1583 -1620 -1674  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 8751 4069  Other Equity, Total 77514 68240 42847 -12667","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8400 8400 8400 8400  Additional Paid-In Capital 3101 3097 3092 3044  Retained Earnings (Accumulated Deficit) 349426 345680 316931 289880  Treasury Stock - Common -1547 -1583 -1620 -1674  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 8751 4069  Other Equity, Total 77514 68240 42847 -12667"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",8400,8400,8400,8400
Additional Paid-In Capital,3101,3097,3092,3044
Retained Earnings (Accumulated Deficit),349426,345680,316931,289880
Treasury Stock - Common,-1547,-1583,-1620,-1674
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,8751,4069
"Other Equity, Total",77514,68240,42847,-12667
Total Liabilities & Shareholders' Equity,1007392,964740,845778,780714
Total Common Shares Outstanding,186.88,186.87,186.85,186.82
Total Preferred Shares Outstanding,-,-,-,-
