Period Ending:,202231/03,202131/03,202031/03,201931/03
"Property/Plant/Equipment, Total - Net 7029 6908 6884 6524  Property/Plant/Equipment, Total - Gross 14757 14290 14901 14001  Accumulated Depreciation, Total -7730 -7385 -8018 -7477  Goodwill, Net - - - -  Intangibles, Net 117 147 129 27  Long Term Investments 248 259 214 174  Note Receivable - Long Term - - 5 -  Other Long Term Assets, Total 1018 962 940 1006  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 7029 6908 6884 6524  Property/Plant/Equipment, Total - Gross 14757 14290 14901 14001  Accumulated Depreciation, Total -7730 -7385 -8018 -7477  Goodwill, Net - - - -  Intangibles, Net 117 147 129 27  Long Term Investments 248 259 214 174  Note Receivable - Long Term - - 5 -  Other Long Term Assets, Total 1018 962 940 1006  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 7029 6908 6884 6524  Property/Plant/Equipment, Total - Gross 14757 14290 14901 14001  Accumulated Depreciation, Total -7730 -7385 -8018 -7477  Goodwill, Net - - - -  Intangibles, Net 117 147 129 27  Long Term Investments 248 259 214 174  Note Receivable - Long Term - - 5 -  Other Long Term Assets, Total 1018 962 940 1006  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 7029 6908 6884 6524  Property/Plant/Equipment, Total - Gross 14757 14290 14901 14001  Accumulated Depreciation, Total -7730 -7385 -8018 -7477  Goodwill, Net - - - -  Intangibles, Net 117 147 129 27  Long Term Investments 248 259 214 174  Note Receivable - Long Term - - 5 -  Other Long Term Assets, Total 1018 962 940 1006  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 7029 6908 6884 6524  Property/Plant/Equipment, Total - Gross 14757 14290 14901 14001  Accumulated Depreciation, Total -7730 -7385 -8018 -7477  Goodwill, Net - - - -  Intangibles, Net 117 147 129 27  Long Term Investments 248 259 214 174  Note Receivable - Long Term - - 5 -  Other Long Term Assets, Total 1018 962 940 1006  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",7029,6908,6884,6524
"Property/Plant/Equipment, Total - Gross",14757,14290,14901,14001
"Accumulated Depreciation, Total",-7730,-7385,-8018,-7477
"Goodwill, Net",-,-,-,-
"Intangibles, Net",117,147,129,27
Long Term Investments,248,259,214,174
Note Receivable - Long Term,-,-,5,-
"Other Long Term Assets, Total",1018,962,940,1006
"Other Assets, Total",-,-,-,-
Total Current Liabilities,4791,4605,3938,3959
"Accounts Payable 1847 1777 1618 1509  Payable/Accrued - - - -  Accrued Expenses 612 625 560 680  Notes Payable/Short Term Debt - - - 200  Current Port. of LT Debt/Capital Leases 257 377 490 298  Other Current liabilities, Total 2075 1826 1270 1272","Accounts Payable 1847 1777 1618 1509  Payable/Accrued - - - -  Accrued Expenses 612 625 560 680  Notes Payable/Short Term Debt - - - 200  Current Port. of LT Debt/Capital Leases 257 377 490 298  Other Current liabilities, Total 2075 1826 1270 1272","Accounts Payable 1847 1777 1618 1509  Payable/Accrued - - - -  Accrued Expenses 612 625 560 680  Notes Payable/Short Term Debt - - - 200  Current Port. of LT Debt/Capital Leases 257 377 490 298  Other Current liabilities, Total 2075 1826 1270 1272","Accounts Payable 1847 1777 1618 1509  Payable/Accrued - - - -  Accrued Expenses 612 625 560 680  Notes Payable/Short Term Debt - - - 200  Current Port. of LT Debt/Capital Leases 257 377 490 298  Other Current liabilities, Total 2075 1826 1270 1272","Accounts Payable 1847 1777 1618 1509  Payable/Accrued - - - -  Accrued Expenses 612 625 560 680  Notes Payable/Short Term Debt - - - 200  Current Port. of LT Debt/Capital Leases 257 377 490 298  Other Current liabilities, Total 2075 1826 1270 1272"
Accounts Payable,1847,1777,1618,1509
Payable/Accrued,-,-,-,-
Accrued Expenses,612,625,560,680
Notes Payable/Short Term Debt,-,-,-,200
Current Port. of LT Debt/Capital Leases,257,377,490,298
"Other Current liabilities, Total",2075,1826,1270,1272
Total Liabilities,6715,6541,6021,5733
"Total Long Term Debt 694 786 996 532  Long Term Debt - 42 208 -  Capital Lease Obligations 694 744 788 532  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1230 1150 1087 1242","Total Long Term Debt 694 786 996 532  Long Term Debt - 42 208 -  Capital Lease Obligations 694 744 788 532  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1230 1150 1087 1242","Total Long Term Debt 694 786 996 532  Long Term Debt - 42 208 -  Capital Lease Obligations 694 744 788 532  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1230 1150 1087 1242","Total Long Term Debt 694 786 996 532  Long Term Debt - 42 208 -  Capital Lease Obligations 694 744 788 532  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1230 1150 1087 1242","Total Long Term Debt 694 786 996 532  Long Term Debt - 42 208 -  Capital Lease Obligations 694 744 788 532  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1230 1150 1087 1242"
Total Long Term Debt,694,786,996,532
Long Term Debt,-,42,208,-
Capital Lease Obligations,694,744,788,532
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",1230,1150,1087,1242
Total Equity,8949,8574,8188,7936
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 870 870 870 870  Additional Paid-In Capital 379 379 379 379  Retained Earnings (Accumulated Deficit) 7742 7354 6994 6763  Treasury Stock - Common -114 -114 -114 -114  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 70 84 57 36  Other Equity, Total 2 1 2 2","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 870 870 870 870  Additional Paid-In Capital 379 379 379 379  Retained Earnings (Accumulated Deficit) 7742 7354 6994 6763  Treasury Stock - Common -114 -114 -114 -114  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 70 84 57 36  Other Equity, Total 2 1 2 2","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 870 870 870 870  Additional Paid-In Capital 379 379 379 379  Retained Earnings (Accumulated Deficit) 7742 7354 6994 6763  Treasury Stock - Common -114 -114 -114 -114  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 70 84 57 36  Other Equity, Total 2 1 2 2","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 870 870 870 870  Additional Paid-In Capital 379 379 379 379  Retained Earnings (Accumulated Deficit) 7742 7354 6994 6763  Treasury Stock - Common -114 -114 -114 -114  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 70 84 57 36  Other Equity, Total 2 1 2 2","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 870 870 870 870  Additional Paid-In Capital 379 379 379 379  Retained Earnings (Accumulated Deficit) 7742 7354 6994 6763  Treasury Stock - Common -114 -114 -114 -114  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 70 84 57 36  Other Equity, Total 2 1 2 2"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",870,870,870,870
Additional Paid-In Capital,379,379,379,379
Retained Earnings (Accumulated Deficit),7742,7354,6994,6763
Treasury Stock - Common,-114,-114,-114,-114
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),70,84,57,36
"Other Equity, Total",2,1,2,2
Total Liabilities & Shareholders' Equity,15664,15115,14209,13669
Total Common Shares Outstanding,9.65,9.65,9.65,9.65
Total Preferred Shares Outstanding,-,-,-,-
