Period Ending:,202328/02,202228/02,202128/02,202029/02
"Accounts Payable 374 267 194.98 213.16  Payable/Accrued - - - -  Accrued Expenses 248 188 174.1 125.17  Notes Payable/Short Term Debt 600 - 850 1000  Current Port. of LT Debt/Capital Leases 555 282 339.65 424.18  Other Current liabilities, Total 1263 1048 855.22 568.77","Accounts Payable 374 267 194.98 213.16  Payable/Accrued - - - -  Accrued Expenses 248 188 174.1 125.17  Notes Payable/Short Term Debt 600 - 850 1000  Current Port. of LT Debt/Capital Leases 555 282 339.65 424.18  Other Current liabilities, Total 1263 1048 855.22 568.77","Accounts Payable 374 267 194.98 213.16  Payable/Accrued - - - -  Accrued Expenses 248 188 174.1 125.17  Notes Payable/Short Term Debt 600 - 850 1000  Current Port. of LT Debt/Capital Leases 555 282 339.65 424.18  Other Current liabilities, Total 1263 1048 855.22 568.77","Accounts Payable 374 267 194.98 213.16  Payable/Accrued - - - -  Accrued Expenses 248 188 174.1 125.17  Notes Payable/Short Term Debt 600 - 850 1000  Current Port. of LT Debt/Capital Leases 555 282 339.65 424.18  Other Current liabilities, Total 1263 1048 855.22 568.77","Accounts Payable 374 267 194.98 213.16  Payable/Accrued - - - -  Accrued Expenses 248 188 174.1 125.17  Notes Payable/Short Term Debt 600 - 850 1000  Current Port. of LT Debt/Capital Leases 555 282 339.65 424.18  Other Current liabilities, Total 1263 1048 855.22 568.77"
Accounts Payable,374,267,194.98,213.16
Payable/Accrued,-,-,-,-
Accrued Expenses,248,188,174.1,125.17
Notes Payable/Short Term Debt,600,-,850,1000
Current Port. of LT Debt/Capital Leases,555,282,339.65,424.18
"Other Current liabilities, Total",1263,1048,855.22,568.77
Total Liabilities,5564,4123,5054.26,4507.22
"Total Long Term Debt 2521 2331 2615.5 2113.56  Long Term Debt 2517 2325 2605.68 2100.64  Capital Lease Obligations 4 6 9.82 12.92  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -597 7 24.81 62.39","Total Long Term Debt 2521 2331 2615.5 2113.56  Long Term Debt 2517 2325 2605.68 2100.64  Capital Lease Obligations 4 6 9.82 12.92  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -597 7 24.81 62.39","Total Long Term Debt 2521 2331 2615.5 2113.56  Long Term Debt 2517 2325 2605.68 2100.64  Capital Lease Obligations 4 6 9.82 12.92  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -597 7 24.81 62.39","Total Long Term Debt 2521 2331 2615.5 2113.56  Long Term Debt 2517 2325 2605.68 2100.64  Capital Lease Obligations 4 6 9.82 12.92  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -597 7 24.81 62.39","Total Long Term Debt 2521 2331 2615.5 2113.56  Long Term Debt 2517 2325 2605.68 2100.64  Capital Lease Obligations 4 6 9.82 12.92  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -597 7 24.81 62.39"
Total Long Term Debt,2521,2331,2615.5,2113.56
Long Term Debt,2517,2325,2605.68,2100.64
Capital Lease Obligations,4,6,9.82,12.92
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-597,7,24.81,62.39
Total Equity,5227,4587,1511.64,1189.63
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1737 1695 405.5 399.73  Additional Paid-In Capital 2194 2152 862.32 856.55  Retained Earnings (Accumulated Deficit) 1296 739 243.81 -66.64  Treasury Stock - Common -1 -0.19 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1737 1695 405.5 399.73  Additional Paid-In Capital 2194 2152 862.32 856.55  Retained Earnings (Accumulated Deficit) 1296 739 243.81 -66.64  Treasury Stock - Common -1 -0.19 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1737 1695 405.5 399.73  Additional Paid-In Capital 2194 2152 862.32 856.55  Retained Earnings (Accumulated Deficit) 1296 739 243.81 -66.64  Treasury Stock - Common -1 -0.19 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1737 1695 405.5 399.73  Additional Paid-In Capital 2194 2152 862.32 856.55  Retained Earnings (Accumulated Deficit) 1296 739 243.81 -66.64  Treasury Stock - Common -1 -0.19 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1737 1695 405.5 399.73  Additional Paid-In Capital 2194 2152 862.32 856.55  Retained Earnings (Accumulated Deficit) 1296 739 243.81 -66.64  Treasury Stock - Common -1 -0.19 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1737,1695,405.5,399.73
Additional Paid-In Capital,2194,2152,862.32,856.55
Retained Earnings (Accumulated Deficit),1296,739,243.81,-66.64
Treasury Stock - Common,-1,-0.19,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1,1,-,-
Total Liabilities & Shareholders' Equity,10791,8710,6565.89,5696.85
Total Common Shares Outstanding,4.96,4.89,3.78,3.77
Total Preferred Shares Outstanding,-,-,-,-
