Period Ending:,202328/02,202231/08,202228/02,202131/08
"Accounts Payable 226 325 - 306.66  Payable/Accrued - - - -  Accrued Expenses 885 745 - 566.36  Notes Payable/Short Term Debt 4430 2700 - 1400  Current Port. of LT Debt/Capital Leases 6540 3310 - 2211  Other Current liabilities, Total 1321 1250 - 958.05","Accounts Payable 226 325 - 306.66  Payable/Accrued - - - -  Accrued Expenses 885 745 - 566.36  Notes Payable/Short Term Debt 4430 2700 - 1400  Current Port. of LT Debt/Capital Leases 6540 3310 - 2211  Other Current liabilities, Total 1321 1250 - 958.05","Accounts Payable 226 325 - 306.66  Payable/Accrued - - - -  Accrued Expenses 885 745 - 566.36  Notes Payable/Short Term Debt 4430 2700 - 1400  Current Port. of LT Debt/Capital Leases 6540 3310 - 2211  Other Current liabilities, Total 1321 1250 - 958.05","Accounts Payable 226 325 - 306.66  Payable/Accrued - - - -  Accrued Expenses 885 745 - 566.36  Notes Payable/Short Term Debt 4430 2700 - 1400  Current Port. of LT Debt/Capital Leases 6540 3310 - 2211  Other Current liabilities, Total 1321 1250 - 958.05","Accounts Payable 226 325 - 306.66  Payable/Accrued - - - -  Accrued Expenses 885 745 - 566.36  Notes Payable/Short Term Debt 4430 2700 - 1400  Current Port. of LT Debt/Capital Leases 6540 3310 - 2211  Other Current liabilities, Total 1321 1250 - 958.05"
Accounts Payable,226,325,-,306.66
Payable/Accrued,-,-,-,-
Accrued Expenses,885,745,-,566.36
Notes Payable/Short Term Debt,4430,2700,-,1400
Current Port. of LT Debt/Capital Leases,6540,3310,-,2211
"Other Current liabilities, Total",1321,1250,-,958.05
Total Liabilities,112860,88550,-,64796.12
"Total Long Term Debt 94404 76064 - 55663  Long Term Debt 94404 76064 - 55663  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 624 1456 - 3691.04","Total Long Term Debt 94404 76064 - 55663  Long Term Debt 94404 76064 - 55663  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 624 1456 - 3691.04","Total Long Term Debt 94404 76064 - 55663  Long Term Debt 94404 76064 - 55663  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 624 1456 - 3691.04","Total Long Term Debt 94404 76064 - 55663  Long Term Debt 94404 76064 - 55663  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 624 1456 - 3691.04","Total Long Term Debt 94404 76064 - 55663  Long Term Debt 94404 76064 - 55663  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 624 1456 - 3691.04"
Total Long Term Debt,94404,76064,-,55663
Long Term Debt,94404,76064,-,55663
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",624,1456,-,3691.04
Total Equity,160203,139623,-,116410.23
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 156770 136643 - 115191.5  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 3432 2980 - 2381.72  Treasury Stock - Common - - - -1163  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 156770 136643 - 115191.5  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 3432 2980 - 2381.72  Treasury Stock - Common - - - -1163  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 156770 136643 - 115191.5  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 3432 2980 - 2381.72  Treasury Stock - Common - - - -1163  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 156770 136643 - 115191.5  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 3432 2980 - 2381.72  Treasury Stock - Common - - - -1163  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 156770 136643 - 115191.5  Additional Paid-In Capital - - - -  Retained Earnings (Accumulated Deficit) 3432 2980 - 2381.72  Treasury Stock - Common - - - -1163  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",156770,136643,-,115191.5
Additional Paid-In Capital,-,-,-,-
Retained Earnings (Accumulated Deficit),3432,2980,-,2381.72
Treasury Stock - Common,-,-,-,-1163
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1,-,-,-
Total Liabilities & Shareholders' Equity,273063,228173,-,181206.34
Total Common Shares Outstanding,0.487,0.45,-,0.39
Total Preferred Shares Outstanding,-,-,-,-
