Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Liabilities,11777,13141,13035,36542
"Accounts Payable 8714 - 4782 4234  Payable/Accrued - 8650 - -  Accrued Expenses - - 2552 3286  Notes Payable/Short Term Debt - - 1188 16861  Current Port. of LT Debt/Capital Leases 1856 1668 1379 8178  Other Current liabilities, Total 1207 2823 3134 3983","Accounts Payable 8714 - 4782 4234  Payable/Accrued - 8650 - -  Accrued Expenses - - 2552 3286  Notes Payable/Short Term Debt - - 1188 16861  Current Port. of LT Debt/Capital Leases 1856 1668 1379 8178  Other Current liabilities, Total 1207 2823 3134 3983","Accounts Payable 8714 - 4782 4234  Payable/Accrued - 8650 - -  Accrued Expenses - - 2552 3286  Notes Payable/Short Term Debt - - 1188 16861  Current Port. of LT Debt/Capital Leases 1856 1668 1379 8178  Other Current liabilities, Total 1207 2823 3134 3983","Accounts Payable 8714 - 4782 4234  Payable/Accrued - 8650 - -  Accrued Expenses - - 2552 3286  Notes Payable/Short Term Debt - - 1188 16861  Current Port. of LT Debt/Capital Leases 1856 1668 1379 8178  Other Current liabilities, Total 1207 2823 3134 3983","Accounts Payable 8714 - 4782 4234  Payable/Accrued - 8650 - -  Accrued Expenses - - 2552 3286  Notes Payable/Short Term Debt - - 1188 16861  Current Port. of LT Debt/Capital Leases 1856 1668 1379 8178  Other Current liabilities, Total 1207 2823 3134 3983"
Accounts Payable,8714,-,4782,4234
Payable/Accrued,-,8650,-,-
Accrued Expenses,-,-,2552,3286
Notes Payable/Short Term Debt,-,-,1188,16861
Current Port. of LT Debt/Capital Leases,1856,1668,1379,8178
"Other Current liabilities, Total",1207,2823,3134,3983
Total Liabilities,40164,41183,49502,49198
"Total Long Term Debt 25395 25465 33155 9285  Long Term Debt 23694 24022 31630 7988  Capital Lease Obligations 1701 1443 1525 1297  Deferred Income Tax 20 - 492 348  Minority Interest - - - -  Other Liabilities, Total 2972 2577 2820 3023","Total Long Term Debt 25395 25465 33155 9285  Long Term Debt 23694 24022 31630 7988  Capital Lease Obligations 1701 1443 1525 1297  Deferred Income Tax 20 - 492 348  Minority Interest - - - -  Other Liabilities, Total 2972 2577 2820 3023","Total Long Term Debt 25395 25465 33155 9285  Long Term Debt 23694 24022 31630 7988  Capital Lease Obligations 1701 1443 1525 1297  Deferred Income Tax 20 - 492 348  Minority Interest - - - -  Other Liabilities, Total 2972 2577 2820 3023","Total Long Term Debt 25395 25465 33155 9285  Long Term Debt 23694 24022 31630 7988  Capital Lease Obligations 1701 1443 1525 1297  Deferred Income Tax 20 - 492 348  Minority Interest - - - -  Other Liabilities, Total 2972 2577 2820 3023","Total Long Term Debt 25395 25465 33155 9285  Long Term Debt 23694 24022 31630 7988  Capital Lease Obligations 1701 1443 1525 1297  Deferred Income Tax 20 - 492 348  Minority Interest - - - -  Other Liabilities, Total 2972 2577 2820 3023"
Total Long Term Debt,25395,25465,33155,9285
Long Term Debt,23694,24022,31630,7988
Capital Lease Obligations,1701,1443,1525,1297
Deferred Income Tax,20,-,492,348
Minority Interest,-,-,-,-
"Other Liabilities, Total",2972,2577,2820,3023
Total Equity,23998,20037,13552,5349
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5596 5596 5596 10649  Additional Paid-In Capital 3368 5515 8305 5858  Retained Earnings (Accumulated Deficit) 14457 8724 3213 -6652  Treasury Stock - Common - - -2790 -2790  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -754 -1691  Other Equity, Total 577 202 -18 -25","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5596 5596 5596 10649  Additional Paid-In Capital 3368 5515 8305 5858  Retained Earnings (Accumulated Deficit) 14457 8724 3213 -6652  Treasury Stock - Common - - -2790 -2790  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -754 -1691  Other Equity, Total 577 202 -18 -25","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5596 5596 5596 10649  Additional Paid-In Capital 3368 5515 8305 5858  Retained Earnings (Accumulated Deficit) 14457 8724 3213 -6652  Treasury Stock - Common - - -2790 -2790  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -754 -1691  Other Equity, Total 577 202 -18 -25","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5596 5596 5596 10649  Additional Paid-In Capital 3368 5515 8305 5858  Retained Earnings (Accumulated Deficit) 14457 8724 3213 -6652  Treasury Stock - Common - - -2790 -2790  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -754 -1691  Other Equity, Total 577 202 -18 -25","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5596 5596 5596 10649  Additional Paid-In Capital 3368 5515 8305 5858  Retained Earnings (Accumulated Deficit) 14457 8724 3213 -6652  Treasury Stock - Common - - -2790 -2790  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -754 -1691  Other Equity, Total 577 202 -18 -25"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",5596,5596,5596,10649
Additional Paid-In Capital,3368,5515,8305,5858
Retained Earnings (Accumulated Deficit),14457,8724,3213,-6652
Treasury Stock - Common,-,-,-2790,-2790
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-754,-1691
"Other Equity, Total",577,202,-18,-25
Total Liabilities & Shareholders' Equity,64162,61220,63054,54547
Total Common Shares Outstanding,23.13,19.62,19.63,19.62
Total Preferred Shares Outstanding,-,-,-,-
