Period Ending:,202231/12,202131/12,202031/12,201931/12
"Other Current Assets, Total",49,20,17,23
Total Assets,36146,33415,31069,30353
"Property/Plant/Equipment, Total - Net 14485 13910 11931 10861  Property/Plant/Equipment, Total - Gross - 46335 42859 40971  Accumulated Depreciation, Total - -32427 -30930 -30111  Goodwill, Net - - - -  Intangibles, Net 575 519 526 553  Long Term Investments 132 - 56 56  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 626 747 745  Other Assets, Total 4177 - - -","Property/Plant/Equipment, Total - Net 14485 13910 11931 10861  Property/Plant/Equipment, Total - Gross - 46335 42859 40971  Accumulated Depreciation, Total - -32427 -30930 -30111  Goodwill, Net - - - -  Intangibles, Net 575 519 526 553  Long Term Investments 132 - 56 56  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 626 747 745  Other Assets, Total 4177 - - -","Property/Plant/Equipment, Total - Net 14485 13910 11931 10861  Property/Plant/Equipment, Total - Gross - 46335 42859 40971  Accumulated Depreciation, Total - -32427 -30930 -30111  Goodwill, Net - - - -  Intangibles, Net 575 519 526 553  Long Term Investments 132 - 56 56  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 626 747 745  Other Assets, Total 4177 - - -","Property/Plant/Equipment, Total - Net 14485 13910 11931 10861  Property/Plant/Equipment, Total - Gross - 46335 42859 40971  Accumulated Depreciation, Total - -32427 -30930 -30111  Goodwill, Net - - - -  Intangibles, Net 575 519 526 553  Long Term Investments 132 - 56 56  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 626 747 745  Other Assets, Total 4177 - - -","Property/Plant/Equipment, Total - Net 14485 13910 11931 10861  Property/Plant/Equipment, Total - Gross - 46335 42859 40971  Accumulated Depreciation, Total - -32427 -30930 -30111  Goodwill, Net - - - -  Intangibles, Net 575 519 526 553  Long Term Investments 132 - 56 56  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 626 747 745  Other Assets, Total 4177 - - -"
"Property/Plant/Equipment, Total - Net",14485,13910,11931,10861
"Property/Plant/Equipment, Total - Gross",-,46335,42859,40971
"Accumulated Depreciation, Total",-,-32427,-30930,-30111
"Goodwill, Net",-,-,-,-
"Intangibles, Net",575,519,526,553
Long Term Investments,132,-,56,56
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",1,626,747,745
"Other Assets, Total",4177,-,-,-
Total Current Liabilities,5215,4615,3811,3988
"Accounts Payable 2373 2246 1420 1531  Payable/Accrued - - - -  Accrued Expenses 331 282 266 265  Notes Payable/Short Term Debt 600 600 600 600  Current Port. of LT Debt/Capital Leases 15 13 13 11  Other Current liabilities, Total 1896 1474 1512 1581","Accounts Payable 2373 2246 1420 1531  Payable/Accrued - - - -  Accrued Expenses 331 282 266 265  Notes Payable/Short Term Debt 600 600 600 600  Current Port. of LT Debt/Capital Leases 15 13 13 11  Other Current liabilities, Total 1896 1474 1512 1581","Accounts Payable 2373 2246 1420 1531  Payable/Accrued - - - -  Accrued Expenses 331 282 266 265  Notes Payable/Short Term Debt 600 600 600 600  Current Port. of LT Debt/Capital Leases 15 13 13 11  Other Current liabilities, Total 1896 1474 1512 1581","Accounts Payable 2373 2246 1420 1531  Payable/Accrued - - - -  Accrued Expenses 331 282 266 265  Notes Payable/Short Term Debt 600 600 600 600  Current Port. of LT Debt/Capital Leases 15 13 13 11  Other Current liabilities, Total 1896 1474 1512 1581","Accounts Payable 2373 2246 1420 1531  Payable/Accrued - - - -  Accrued Expenses 331 282 266 265  Notes Payable/Short Term Debt 600 600 600 600  Current Port. of LT Debt/Capital Leases 15 13 13 11  Other Current liabilities, Total 1896 1474 1512 1581"
Accounts Payable,2373,2246,1420,1531
Payable/Accrued,-,-,-,-
Accrued Expenses,331,282,266,265
Notes Payable/Short Term Debt,600,600,600,600
Current Port. of LT Debt/Capital Leases,15,13,13,11
"Other Current liabilities, Total",1896,1474,1512,1581
Total Liabilities,6927,6285,5389,5638
"Total Long Term Debt 21 19 18 14  Long Term Debt - - - -  Capital Lease Obligations 21 19 18 14  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1090.4 1651 1560 1636","Total Long Term Debt 21 19 18 14  Long Term Debt - - - -  Capital Lease Obligations 21 19 18 14  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1090.4 1651 1560 1636","Total Long Term Debt 21 19 18 14  Long Term Debt - - - -  Capital Lease Obligations 21 19 18 14  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1090.4 1651 1560 1636","Total Long Term Debt 21 19 18 14  Long Term Debt - - - -  Capital Lease Obligations 21 19 18 14  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1090.4 1651 1560 1636","Total Long Term Debt 21 19 18 14  Long Term Debt - - - -  Capital Lease Obligations 21 19 18 14  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1090.4 1651 1560 1636"
Total Long Term Debt,21,19,18,14
Long Term Debt,-,-,-,-
Capital Lease Obligations,21,19,18,14
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",1090.4,1651,1560,1636
Total Equity,29219,27130,25680,24715
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3599 3599 3599 3599  Additional Paid-In Capital 3931 3931 3931 3931  Retained Earnings (Accumulated Deficit) 21593 19769 18505 17569  Treasury Stock - Common -125 -123 -120 -118  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 221 -46 -235 -266","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3599 3599 3599 3599  Additional Paid-In Capital 3931 3931 3931 3931  Retained Earnings (Accumulated Deficit) 21593 19769 18505 17569  Treasury Stock - Common -125 -123 -120 -118  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 221 -46 -235 -266","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3599 3599 3599 3599  Additional Paid-In Capital 3931 3931 3931 3931  Retained Earnings (Accumulated Deficit) 21593 19769 18505 17569  Treasury Stock - Common -125 -123 -120 -118  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 221 -46 -235 -266","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3599 3599 3599 3599  Additional Paid-In Capital 3931 3931 3931 3931  Retained Earnings (Accumulated Deficit) 21593 19769 18505 17569  Treasury Stock - Common -125 -123 -120 -118  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 221 -46 -235 -266","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3599 3599 3599 3599  Additional Paid-In Capital 3931 3931 3931 3931  Retained Earnings (Accumulated Deficit) 21593 19769 18505 17569  Treasury Stock - Common -125 -123 -120 -118  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 221 -46 -235 -266"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",3599,3599,3599,3599
Additional Paid-In Capital,3931,3931,3931,3931
Retained Earnings (Accumulated Deficit),21593,19769,18505,17569
Treasury Stock - Common,-125,-123,-120,-118
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",221,-46,-235,-266
Total Liabilities & Shareholders' Equity,36146,33415,31069,30353
Total Common Shares Outstanding,5.1,5.1,5.1,5.1
Total Preferred Shares Outstanding,-,-,-,-
