Period Ending:,202231/03,202131/03,202031/03,201931/03
"Property/Plant/Equipment, Total - Net 20782 17242.55 13592.92 12540.84  Property/Plant/Equipment, Total - Gross - 39989.09 37008.86 1843.23  Accumulated Depreciation, Total - -26228.2 -24928.94 -  Goodwill, Net - - - -  Intangibles, Net 124 147.53 163.81 90.18  Long Term Investments 287 1095.26 1591.17 2219.17  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 631 632.46 683.54 739.42  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 20782 17242.55 13592.92 12540.84  Property/Plant/Equipment, Total - Gross - 39989.09 37008.86 1843.23  Accumulated Depreciation, Total - -26228.2 -24928.94 -  Goodwill, Net - - - -  Intangibles, Net 124 147.53 163.81 90.18  Long Term Investments 287 1095.26 1591.17 2219.17  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 631 632.46 683.54 739.42  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 20782 17242.55 13592.92 12540.84  Property/Plant/Equipment, Total - Gross - 39989.09 37008.86 1843.23  Accumulated Depreciation, Total - -26228.2 -24928.94 -  Goodwill, Net - - - -  Intangibles, Net 124 147.53 163.81 90.18  Long Term Investments 287 1095.26 1591.17 2219.17  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 631 632.46 683.54 739.42  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 20782 17242.55 13592.92 12540.84  Property/Plant/Equipment, Total - Gross - 39989.09 37008.86 1843.23  Accumulated Depreciation, Total - -26228.2 -24928.94 -  Goodwill, Net - - - -  Intangibles, Net 124 147.53 163.81 90.18  Long Term Investments 287 1095.26 1591.17 2219.17  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 631 632.46 683.54 739.42  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 20782 17242.55 13592.92 12540.84  Property/Plant/Equipment, Total - Gross - 39989.09 37008.86 1843.23  Accumulated Depreciation, Total - -26228.2 -24928.94 -  Goodwill, Net - - - -  Intangibles, Net 124 147.53 163.81 90.18  Long Term Investments 287 1095.26 1591.17 2219.17  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 631 632.46 683.54 739.42  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",20782,17242.55,13592.92,12540.84
"Property/Plant/Equipment, Total - Gross",-,39989.09,37008.86,1843.23
"Accumulated Depreciation, Total",-,-26228.2,-24928.94,-
"Goodwill, Net",-,-,-,-
"Intangibles, Net",124,147.53,163.81,90.18
Long Term Investments,287,1095.26,1591.17,2219.17
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",631,632.46,683.54,739.42
"Other Assets, Total",-,-,-,-
Total Current Liabilities,6034,5439.78,6080.36,6273.05
"Accounts Payable 2356 2208.3 2660.57 3469.61  Payable/Accrued - - - -  Accrued Expenses 165 157.41 155.39 146.35  Notes Payable/Short Term Debt 850 850 850 830  Current Port. of LT Debt/Capital Leases 2 0.8 0.88 6.43  Other Current liabilities, Total 2661 2223.27 2413.52 1820.66","Accounts Payable 2356 2208.3 2660.57 3469.61  Payable/Accrued - - - -  Accrued Expenses 165 157.41 155.39 146.35  Notes Payable/Short Term Debt 850 850 850 830  Current Port. of LT Debt/Capital Leases 2 0.8 0.88 6.43  Other Current liabilities, Total 2661 2223.27 2413.52 1820.66","Accounts Payable 2356 2208.3 2660.57 3469.61  Payable/Accrued - - - -  Accrued Expenses 165 157.41 155.39 146.35  Notes Payable/Short Term Debt 850 850 850 830  Current Port. of LT Debt/Capital Leases 2 0.8 0.88 6.43  Other Current liabilities, Total 2661 2223.27 2413.52 1820.66","Accounts Payable 2356 2208.3 2660.57 3469.61  Payable/Accrued - - - -  Accrued Expenses 165 157.41 155.39 146.35  Notes Payable/Short Term Debt 850 850 850 830  Current Port. of LT Debt/Capital Leases 2 0.8 0.88 6.43  Other Current liabilities, Total 2661 2223.27 2413.52 1820.66","Accounts Payable 2356 2208.3 2660.57 3469.61  Payable/Accrued - - - -  Accrued Expenses 165 157.41 155.39 146.35  Notes Payable/Short Term Debt 850 850 850 830  Current Port. of LT Debt/Capital Leases 2 0.8 0.88 6.43  Other Current liabilities, Total 2661 2223.27 2413.52 1820.66"
Accounts Payable,2356,2208.3,2660.57,3469.61
Payable/Accrued,-,-,-,-
Accrued Expenses,165,157.41,155.39,146.35
Notes Payable/Short Term Debt,850,850,850,830
Current Port. of LT Debt/Capital Leases,2,0.8,0.88,6.43
"Other Current liabilities, Total",2661,2223.27,2413.52,1820.66
Total Liabilities,12772,9991.39,8805.16,9191.19
"Total Long Term Debt 4408 2191.44 207.61 187.99  Long Term Debt 4400 2191.44 206.81 186.23  Capital Lease Obligations 8 - 0.8 1.76  Deferred Income Tax 131 419.01 586.22 887.61  Minority Interest - - - -  Other Liabilities, Total 2199 1941.17 1930.97 1842.54","Total Long Term Debt 4408 2191.44 207.61 187.99  Long Term Debt 4400 2191.44 206.81 186.23  Capital Lease Obligations 8 - 0.8 1.76  Deferred Income Tax 131 419.01 586.22 887.61  Minority Interest - - - -  Other Liabilities, Total 2199 1941.17 1930.97 1842.54","Total Long Term Debt 4408 2191.44 207.61 187.99  Long Term Debt 4400 2191.44 206.81 186.23  Capital Lease Obligations 8 - 0.8 1.76  Deferred Income Tax 131 419.01 586.22 887.61  Minority Interest - - - -  Other Liabilities, Total 2199 1941.17 1930.97 1842.54","Total Long Term Debt 4408 2191.44 207.61 187.99  Long Term Debt 4400 2191.44 206.81 186.23  Capital Lease Obligations 8 - 0.8 1.76  Deferred Income Tax 131 419.01 586.22 887.61  Minority Interest - - - -  Other Liabilities, Total 2199 1941.17 1930.97 1842.54","Total Long Term Debt 4408 2191.44 207.61 187.99  Long Term Debt 4400 2191.44 206.81 186.23  Capital Lease Obligations 8 - 0.8 1.76  Deferred Income Tax 131 419.01 586.22 887.61  Minority Interest - - - -  Other Liabilities, Total 2199 1941.17 1930.97 1842.54"
Total Long Term Debt,4408,2191.44,207.61,187.99
Long Term Debt,4400,2191.44,206.81,186.23
Capital Lease Obligations,8,-,0.8,1.76
Deferred Income Tax,131,419.01,586.22,887.61
Minority Interest,-,-,-,-
"Other Liabilities, Total",2199,1941.17,1930.97,1842.54
Total Equity,21934,22066.95,20997.25,20131.86
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2343 2343 2343 2343  Additional Paid-In Capital 1551 1551.05 1551.05 1551.05  Retained Earnings (Accumulated Deficit) 17924 17522.38 16111.2 14836.51  Treasury Stock - Common -14 -13.96 -13.79 -13.34  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 129 664.48 1005.79 1414.64  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2343 2343 2343 2343  Additional Paid-In Capital 1551 1551.05 1551.05 1551.05  Retained Earnings (Accumulated Deficit) 17924 17522.38 16111.2 14836.51  Treasury Stock - Common -14 -13.96 -13.79 -13.34  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 129 664.48 1005.79 1414.64  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2343 2343 2343 2343  Additional Paid-In Capital 1551 1551.05 1551.05 1551.05  Retained Earnings (Accumulated Deficit) 17924 17522.38 16111.2 14836.51  Treasury Stock - Common -14 -13.96 -13.79 -13.34  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 129 664.48 1005.79 1414.64  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2343 2343 2343 2343  Additional Paid-In Capital 1551 1551.05 1551.05 1551.05  Retained Earnings (Accumulated Deficit) 17924 17522.38 16111.2 14836.51  Treasury Stock - Common -14 -13.96 -13.79 -13.34  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 129 664.48 1005.79 1414.64  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2343 2343 2343 2343  Additional Paid-In Capital 1551 1551.05 1551.05 1551.05  Retained Earnings (Accumulated Deficit) 17924 17522.38 16111.2 14836.51  Treasury Stock - Common -14 -13.96 -13.79 -13.34  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 129 664.48 1005.79 1414.64  Other Equity, Total 1 - - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",2343,2343,2343,2343
Additional Paid-In Capital,1551,1551.05,1551.05,1551.05
Retained Earnings (Accumulated Deficit),17924,17522.38,16111.2,14836.51
Treasury Stock - Common,-14,-13.96,-13.79,-13.34
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),129,664.48,1005.79,1414.64
"Other Equity, Total",1,-,-,-
Total Liabilities & Shareholders' Equity,34706,32058.34,29802.41,29323.06
Total Common Shares Outstanding,4.89,4.89,4.89,4.89
Total Preferred Shares Outstanding,-,-,-,-
