Period Ending:,202330/04,202230/04,202130/04,202030/04
"Total Long Term Debt - - 43 91.89  Long Term Debt - - 43 91.89  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -1176.28 -508.85 -94.07 34.22","Total Long Term Debt - - 43 91.89  Long Term Debt - - 43 91.89  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -1176.28 -508.85 -94.07 34.22","Total Long Term Debt - - 43 91.89  Long Term Debt - - 43 91.89  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -1176.28 -508.85 -94.07 34.22","Total Long Term Debt - - 43 91.89  Long Term Debt - - 43 91.89  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -1176.28 -508.85 -94.07 34.22","Total Long Term Debt - - 43 91.89  Long Term Debt - - 43 91.89  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -1176.28 -508.85 -94.07 34.22"
Total Long Term Debt,-,-,43,91.89
Long Term Debt,-,-,43,91.89
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-1176.28,-508.85,-94.07,34.22
Total Equity,8960.5,8251,6527,4824.36
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 598.26 597 594 536.68  Additional Paid-In Capital 543.74 541 532 456.68  Retained Earnings (Accumulated Deficit) 7834.36 7198 5612 4305.32  Treasury Stock - Common -349.64 -355 -363 -313.12  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.73 - -  Other Equity, Total 333.78 270 152 -161.19","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 598.26 597 594 536.68  Additional Paid-In Capital 543.74 541 532 456.68  Retained Earnings (Accumulated Deficit) 7834.36 7198 5612 4305.32  Treasury Stock - Common -349.64 -355 -363 -313.12  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.73 - -  Other Equity, Total 333.78 270 152 -161.19","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 598.26 597 594 536.68  Additional Paid-In Capital 543.74 541 532 456.68  Retained Earnings (Accumulated Deficit) 7834.36 7198 5612 4305.32  Treasury Stock - Common -349.64 -355 -363 -313.12  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.73 - -  Other Equity, Total 333.78 270 152 -161.19","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 598.26 597 594 536.68  Additional Paid-In Capital 543.74 541 532 456.68  Retained Earnings (Accumulated Deficit) 7834.36 7198 5612 4305.32  Treasury Stock - Common -349.64 -355 -363 -313.12  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.73 - -  Other Equity, Total 333.78 270 152 -161.19","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 598.26 597 594 536.68  Additional Paid-In Capital 543.74 541 532 456.68  Retained Earnings (Accumulated Deficit) 7834.36 7198 5612 4305.32  Treasury Stock - Common -349.64 -355 -363 -313.12  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.73 - -  Other Equity, Total 333.78 270 152 -161.19"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",598.26,597,594,536.68
Additional Paid-In Capital,543.74,541,532,456.68
Retained Earnings (Accumulated Deficit),7834.36,7198,5612,4305.32
Treasury Stock - Common,-349.64,-355,-363,-313.12
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,0.73,-,-
"Other Equity, Total",333.78,270,152,-161.19
Total Liabilities & Shareholders' Equity,12320.49,10518,8338,8096.52
Total Common Shares Outstanding,15.92,15.9,15.88,15.79
Total Preferred Shares Outstanding,-,-,-,-
