Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net - 408 59 27  Property/Plant/Equipment, Total - Gross - - - 53  Accumulated Depreciation, Total - - - -26  Goodwill, Net 3399 3337 1877 -  Intangibles, Net - 443 429 187  Long Term Investments - 158 141 14  Note Receivable - Long Term - - - 20  Other Long Term Assets, Total 2164 4 2 96  Other Assets, Total 2000 -1002 -483 -","Property/Plant/Equipment, Total - Net - 408 59 27  Property/Plant/Equipment, Total - Gross - - - 53  Accumulated Depreciation, Total - - - -26  Goodwill, Net 3399 3337 1877 -  Intangibles, Net - 443 429 187  Long Term Investments - 158 141 14  Note Receivable - Long Term - - - 20  Other Long Term Assets, Total 2164 4 2 96  Other Assets, Total 2000 -1002 -483 -","Property/Plant/Equipment, Total - Net - 408 59 27  Property/Plant/Equipment, Total - Gross - - - 53  Accumulated Depreciation, Total - - - -26  Goodwill, Net 3399 3337 1877 -  Intangibles, Net - 443 429 187  Long Term Investments - 158 141 14  Note Receivable - Long Term - - - 20  Other Long Term Assets, Total 2164 4 2 96  Other Assets, Total 2000 -1002 -483 -","Property/Plant/Equipment, Total - Net - 408 59 27  Property/Plant/Equipment, Total - Gross - - - 53  Accumulated Depreciation, Total - - - -26  Goodwill, Net 3399 3337 1877 -  Intangibles, Net - 443 429 187  Long Term Investments - 158 141 14  Note Receivable - Long Term - - - 20  Other Long Term Assets, Total 2164 4 2 96  Other Assets, Total 2000 -1002 -483 -","Property/Plant/Equipment, Total - Net - 408 59 27  Property/Plant/Equipment, Total - Gross - - - 53  Accumulated Depreciation, Total - - - -26  Goodwill, Net 3399 3337 1877 -  Intangibles, Net - 443 429 187  Long Term Investments - 158 141 14  Note Receivable - Long Term - - - 20  Other Long Term Assets, Total 2164 4 2 96  Other Assets, Total 2000 -1002 -483 -"
"Property/Plant/Equipment, Total - Net",-,408,59,27
"Property/Plant/Equipment, Total - Gross",-,-,-,53
"Accumulated Depreciation, Total",-,-,-,-26
"Goodwill, Net",3399,3337,1877,-
"Intangibles, Net",-,443,429,187
Long Term Investments,-,158,141,14
Note Receivable - Long Term,-,-,-,20
"Other Long Term Assets, Total",2164,4,2,96
"Other Assets, Total",2000,-1002,-483,-
Total Current Liabilities,3023,3060,1957,1189
"Accounts Payable - 109 76 67  Payable/Accrued - - - -  Accrued Expenses - - - 28  Notes Payable/Short Term Debt - 25 50 -  Current Port. of LT Debt/Capital Leases - 1115 602 438  Other Current liabilities, Total 3023 1811 1229 656","Accounts Payable - 109 76 67  Payable/Accrued - - - -  Accrued Expenses - - - 28  Notes Payable/Short Term Debt - 25 50 -  Current Port. of LT Debt/Capital Leases - 1115 602 438  Other Current liabilities, Total 3023 1811 1229 656","Accounts Payable - 109 76 67  Payable/Accrued - - - -  Accrued Expenses - - - 28  Notes Payable/Short Term Debt - 25 50 -  Current Port. of LT Debt/Capital Leases - 1115 602 438  Other Current liabilities, Total 3023 1811 1229 656","Accounts Payable - 109 76 67  Payable/Accrued - - - -  Accrued Expenses - - - 28  Notes Payable/Short Term Debt - 25 50 -  Current Port. of LT Debt/Capital Leases - 1115 602 438  Other Current liabilities, Total 3023 1811 1229 656","Accounts Payable - 109 76 67  Payable/Accrued - - - -  Accrued Expenses - - - 28  Notes Payable/Short Term Debt - 25 50 -  Current Port. of LT Debt/Capital Leases - 1115 602 438  Other Current liabilities, Total 3023 1811 1229 656"
Accounts Payable,-,109,76,67
Payable/Accrued,-,-,-,-
Accrued Expenses,-,-,-,28
Notes Payable/Short Term Debt,-,25,50,-
Current Port. of LT Debt/Capital Leases,-,1115,602,438
"Other Current liabilities, Total",3023,1811,1229,656
Total Liabilities,7416,7336,4300,1846
"Total Long Term Debt - 4139 1866 609  Long Term Debt - 3908 1866 609  Capital Lease Obligations - 231 331 -  Deferred Income Tax - 104 96 -  Minority Interest 777 619 - -  Other Liabilities, Total 3616 -5001 -1512 48","Total Long Term Debt - 4139 1866 609  Long Term Debt - 3908 1866 609  Capital Lease Obligations - 231 331 -  Deferred Income Tax - 104 96 -  Minority Interest 777 619 - -  Other Liabilities, Total 3616 -5001 -1512 48","Total Long Term Debt - 4139 1866 609  Long Term Debt - 3908 1866 609  Capital Lease Obligations - 231 331 -  Deferred Income Tax - 104 96 -  Minority Interest 777 619 - -  Other Liabilities, Total 3616 -5001 -1512 48","Total Long Term Debt - 4139 1866 609  Long Term Debt - 3908 1866 609  Capital Lease Obligations - 231 331 -  Deferred Income Tax - 104 96 -  Minority Interest 777 619 - -  Other Liabilities, Total 3616 -5001 -1512 48","Total Long Term Debt - 4139 1866 609  Long Term Debt - 3908 1866 609  Capital Lease Obligations - 231 331 -  Deferred Income Tax - 104 96 -  Minority Interest 777 619 - -  Other Liabilities, Total 3616 -5001 -1512 48"
Total Long Term Debt,-,4139,1866,609
Long Term Debt,-,3908,1866,609
Capital Lease Obligations,-,231,331,-
Deferred Income Tax,-,104,96,-
Minority Interest,777,619,-,-
"Other Liabilities, Total",3616,-5001,-1512,48
Total Equity,4019,2986,2078,2116
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3242 934 827 819  Additional Paid-In Capital - 918 768 760  Retained Earnings (Accumulated Deficit) - 1119 879 935  Treasury Stock - Common - -599 -399 -399  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 777 614 3 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3242 934 827 819  Additional Paid-In Capital - 918 768 760  Retained Earnings (Accumulated Deficit) - 1119 879 935  Treasury Stock - Common - -599 -399 -399  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 777 614 3 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3242 934 827 819  Additional Paid-In Capital - 918 768 760  Retained Earnings (Accumulated Deficit) - 1119 879 935  Treasury Stock - Common - -599 -399 -399  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 777 614 3 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3242 934 827 819  Additional Paid-In Capital - 918 768 760  Retained Earnings (Accumulated Deficit) - 1119 879 935  Treasury Stock - Common - -599 -399 -399  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 777 614 3 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3242 934 827 819  Additional Paid-In Capital - 918 768 760  Retained Earnings (Accumulated Deficit) - 1119 879 935  Treasury Stock - Common - -599 -399 -399  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 777 614 3 1"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",3242,934,827,819
Additional Paid-In Capital,-,918,768,760
Retained Earnings (Accumulated Deficit),-,1119,879,935
Treasury Stock - Common,-,-599,-399,-399
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",777,614,3,1
Total Liabilities & Shareholders' Equity,11435,10322,6378,3962
Total Common Shares Outstanding,11.13,11.31,11.25,11.19
Total Preferred Shares Outstanding,-,-,-,-
