Period Ending:,202331/03,202231/03,202131/03,202031/03
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1985 1985.67 1985.67 1985.67  Additional Paid-In Capital 2024 2024.6 2024.6 2023.9  Retained Earnings (Accumulated Deficit) 28454 27212.01 25848.55 24531.22  Treasury Stock - Common -1355 -1355.45 -1355.22 -1355.17  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 88.64 103.84 16.44  Other Equity, Total 1477 838.73 668 27.68","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1985 1985.67 1985.67 1985.67  Additional Paid-In Capital 2024 2024.6 2024.6 2023.9  Retained Earnings (Accumulated Deficit) 28454 27212.01 25848.55 24531.22  Treasury Stock - Common -1355 -1355.45 -1355.22 -1355.17  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 88.64 103.84 16.44  Other Equity, Total 1477 838.73 668 27.68","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1985 1985.67 1985.67 1985.67  Additional Paid-In Capital 2024 2024.6 2024.6 2023.9  Retained Earnings (Accumulated Deficit) 28454 27212.01 25848.55 24531.22  Treasury Stock - Common -1355 -1355.45 -1355.22 -1355.17  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 88.64 103.84 16.44  Other Equity, Total 1477 838.73 668 27.68","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1985 1985.67 1985.67 1985.67  Additional Paid-In Capital 2024 2024.6 2024.6 2023.9  Retained Earnings (Accumulated Deficit) 28454 27212.01 25848.55 24531.22  Treasury Stock - Common -1355 -1355.45 -1355.22 -1355.17  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 88.64 103.84 16.44  Other Equity, Total 1477 838.73 668 27.68","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1985 1985.67 1985.67 1985.67  Additional Paid-In Capital 2024 2024.6 2024.6 2023.9  Retained Earnings (Accumulated Deficit) 28454 27212.01 25848.55 24531.22  Treasury Stock - Common -1355 -1355.45 -1355.22 -1355.17  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 88.64 103.84 16.44  Other Equity, Total 1477 838.73 668 27.68"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1985,1985.67,1985.67,1985.67
Additional Paid-In Capital,2024,2024.6,2024.6,2023.9
Retained Earnings (Accumulated Deficit),28454,27212.01,25848.55,24531.22
Treasury Stock - Common,-1355,-1355.45,-1355.22,-1355.17
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,88.64,103.84,16.44
"Other Equity, Total",1477,838.73,668,27.68
Total Liabilities & Shareholders' Equity,40843,36892.99,34649,31933.37
Total Common Shares Outstanding,34.03,34.04,34.04,34.04
Total Preferred Shares Outstanding,-,-,-,-
