Period Ending:,202120/06,202020/06,201920/06,201820/06
"Property/Plant/Equipment, Total - Net 86391 87363 93716 95992  Property/Plant/Equipment, Total - Gross 139604 138649 145464 147409  Accumulated Depreciation, Total -53215 -51286 -51749 -51418  Goodwill, Net - - - -  Intangibles, Net 1789 1714 1786 1831  Long Term Investments 2304 5743 8132 10014  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 5129 4950 5037 3970  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 86391 87363 93716 95992  Property/Plant/Equipment, Total - Gross 139604 138649 145464 147409  Accumulated Depreciation, Total -53215 -51286 -51749 -51418  Goodwill, Net - - - -  Intangibles, Net 1789 1714 1786 1831  Long Term Investments 2304 5743 8132 10014  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 5129 4950 5037 3970  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 86391 87363 93716 95992  Property/Plant/Equipment, Total - Gross 139604 138649 145464 147409  Accumulated Depreciation, Total -53215 -51286 -51749 -51418  Goodwill, Net - - - -  Intangibles, Net 1789 1714 1786 1831  Long Term Investments 2304 5743 8132 10014  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 5129 4950 5037 3970  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 86391 87363 93716 95992  Property/Plant/Equipment, Total - Gross 139604 138649 145464 147409  Accumulated Depreciation, Total -53215 -51286 -51749 -51418  Goodwill, Net - - - -  Intangibles, Net 1789 1714 1786 1831  Long Term Investments 2304 5743 8132 10014  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 5129 4950 5037 3970  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 86391 87363 93716 95992  Property/Plant/Equipment, Total - Gross 139604 138649 145464 147409  Accumulated Depreciation, Total -53215 -51286 -51749 -51418  Goodwill, Net - - - -  Intangibles, Net 1789 1714 1786 1831  Long Term Investments 2304 5743 8132 10014  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 5129 4950 5037 3970  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",86391,87363,93716,95992
"Property/Plant/Equipment, Total - Gross",139604,138649,145464,147409
"Accumulated Depreciation, Total",-53215,-51286,-51749,-51418
"Goodwill, Net",-,-,-,-
"Intangibles, Net",1789,1714,1786,1831
Long Term Investments,2304,5743,8132,10014
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",5129,4950,5037,3970
"Other Assets, Total",-,-,-,-
Total Current Liabilities,22284,21717,22350,19015
"Accounts Payable 6925 7356 8140 7460  Payable/Accrued - - - -  Accrued Expenses 860 1114 317 254  Notes Payable/Short Term Debt - - 40 40  Current Port. of LT Debt/Capital Leases 4495 4574 4687 2986  Other Current liabilities, Total 10004 8673 9166 8275","Accounts Payable 6925 7356 8140 7460  Payable/Accrued - - - -  Accrued Expenses 860 1114 317 254  Notes Payable/Short Term Debt - - 40 40  Current Port. of LT Debt/Capital Leases 4495 4574 4687 2986  Other Current liabilities, Total 10004 8673 9166 8275","Accounts Payable 6925 7356 8140 7460  Payable/Accrued - - - -  Accrued Expenses 860 1114 317 254  Notes Payable/Short Term Debt - - 40 40  Current Port. of LT Debt/Capital Leases 4495 4574 4687 2986  Other Current liabilities, Total 10004 8673 9166 8275","Accounts Payable 6925 7356 8140 7460  Payable/Accrued - - - -  Accrued Expenses 860 1114 317 254  Notes Payable/Short Term Debt - - 40 40  Current Port. of LT Debt/Capital Leases 4495 4574 4687 2986  Other Current liabilities, Total 10004 8673 9166 8275","Accounts Payable 6925 7356 8140 7460  Payable/Accrued - - - -  Accrued Expenses 860 1114 317 254  Notes Payable/Short Term Debt - - 40 40  Current Port. of LT Debt/Capital Leases 4495 4574 4687 2986  Other Current liabilities, Total 10004 8673 9166 8275"
Accounts Payable,6925,7356,8140,7460
Payable/Accrued,-,-,-,-
Accrued Expenses,860,1114,317,254
Notes Payable/Short Term Debt,-,-,40,40
Current Port. of LT Debt/Capital Leases,4495,4574,4687,2986
"Other Current liabilities, Total",10004,8673,9166,8275
Total Liabilities,47922,51548,56607,48446
"Total Long Term Debt 16441 20920 25661 21413  Long Term Debt 16339 20741 25307 21044  Capital Lease Obligations 102 179 354 369  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 9197 8911 8596 8018","Total Long Term Debt 16441 20920 25661 21413  Long Term Debt 16339 20741 25307 21044  Capital Lease Obligations 102 179 354 369  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 9197 8911 8596 8018","Total Long Term Debt 16441 20920 25661 21413  Long Term Debt 16339 20741 25307 21044  Capital Lease Obligations 102 179 354 369  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 9197 8911 8596 8018","Total Long Term Debt 16441 20920 25661 21413  Long Term Debt 16339 20741 25307 21044  Capital Lease Obligations 102 179 354 369  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 9197 8911 8596 8018","Total Long Term Debt 16441 20920 25661 21413  Long Term Debt 16339 20741 25307 21044  Capital Lease Obligations 102 179 354 369  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 9197 8911 8596 8018"
Total Long Term Debt,16441,20920,25661,21413
Long Term Debt,16339,20741,25307,21044
Capital Lease Obligations,102,179,354,369
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",9197,8911,8596,8018
Total Equity,112684,106218,105132,103741
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 12000 12000 12000 12000  Additional Paid-In Capital 12224 12232 12520 12520  Retained Earnings (Accumulated Deficit) 146064 139377 139465 136787  Treasury Stock - Common -58734 -58751 -58798 -58811  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 1130 1358 4 1263  Other Equity, Total - 2 -59 -18","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 12000 12000 12000 12000  Additional Paid-In Capital 12224 12232 12520 12520  Retained Earnings (Accumulated Deficit) 146064 139377 139465 136787  Treasury Stock - Common -58734 -58751 -58798 -58811  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 1130 1358 4 1263  Other Equity, Total - 2 -59 -18","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 12000 12000 12000 12000  Additional Paid-In Capital 12224 12232 12520 12520  Retained Earnings (Accumulated Deficit) 146064 139377 139465 136787  Treasury Stock - Common -58734 -58751 -58798 -58811  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 1130 1358 4 1263  Other Equity, Total - 2 -59 -18","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 12000 12000 12000 12000  Additional Paid-In Capital 12224 12232 12520 12520  Retained Earnings (Accumulated Deficit) 146064 139377 139465 136787  Treasury Stock - Common -58734 -58751 -58798 -58811  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 1130 1358 4 1263  Other Equity, Total - 2 -59 -18","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 12000 12000 12000 12000  Additional Paid-In Capital 12224 12232 12520 12520  Retained Earnings (Accumulated Deficit) 146064 139377 139465 136787  Treasury Stock - Common -58734 -58751 -58798 -58811  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 1130 1358 4 1263  Other Equity, Total - 2 -59 -18"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",12000,12000,12000,12000
Additional Paid-In Capital,12224,12232,12520,12520
Retained Earnings (Accumulated Deficit),146064,139377,139465,136787
Treasury Stock - Common,-58734,-58751,-58798,-58811
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),1130,1358,4,1263
"Other Equity, Total",-,2,-59,-18
Total Liabilities & Shareholders' Equity,160606,157766,161739,152187
Total Common Shares Outstanding,69.27,69.27,69.23,69.23
Total Preferred Shares Outstanding,-,-,-,-
