Period Ending:,202331/03,202231/03,202131/03,202031/03
"Other Current Assets, Total",2,0.86,1.89,1.56
Total Assets,4771,4716.32,4660.67,4410.83
"Property/Plant/Equipment, Total - Net 2881 2895.81 2897.22 2692.36  Property/Plant/Equipment, Total - Gross - 8886.2 8675.41 8328.84  Accumulated Depreciation, Total - -5990.39 -5778.19 -5636.48  Goodwill, Net - - - -  Intangibles, Net 70 65.22 48.83 53.47  Long Term Investments 276 168.86 149.54 143.74  Note Receivable - Long Term 6 - - -  Other Long Term Assets, Total 2 159.59 156.75 154.79  Other Assets, Total -753 - - -","Property/Plant/Equipment, Total - Net 2881 2895.81 2897.22 2692.36  Property/Plant/Equipment, Total - Gross - 8886.2 8675.41 8328.84  Accumulated Depreciation, Total - -5990.39 -5778.19 -5636.48  Goodwill, Net - - - -  Intangibles, Net 70 65.22 48.83 53.47  Long Term Investments 276 168.86 149.54 143.74  Note Receivable - Long Term 6 - - -  Other Long Term Assets, Total 2 159.59 156.75 154.79  Other Assets, Total -753 - - -","Property/Plant/Equipment, Total - Net 2881 2895.81 2897.22 2692.36  Property/Plant/Equipment, Total - Gross - 8886.2 8675.41 8328.84  Accumulated Depreciation, Total - -5990.39 -5778.19 -5636.48  Goodwill, Net - - - -  Intangibles, Net 70 65.22 48.83 53.47  Long Term Investments 276 168.86 149.54 143.74  Note Receivable - Long Term 6 - - -  Other Long Term Assets, Total 2 159.59 156.75 154.79  Other Assets, Total -753 - - -","Property/Plant/Equipment, Total - Net 2881 2895.81 2897.22 2692.36  Property/Plant/Equipment, Total - Gross - 8886.2 8675.41 8328.84  Accumulated Depreciation, Total - -5990.39 -5778.19 -5636.48  Goodwill, Net - - - -  Intangibles, Net 70 65.22 48.83 53.47  Long Term Investments 276 168.86 149.54 143.74  Note Receivable - Long Term 6 - - -  Other Long Term Assets, Total 2 159.59 156.75 154.79  Other Assets, Total -753 - - -","Property/Plant/Equipment, Total - Net 2881 2895.81 2897.22 2692.36  Property/Plant/Equipment, Total - Gross - 8886.2 8675.41 8328.84  Accumulated Depreciation, Total - -5990.39 -5778.19 -5636.48  Goodwill, Net - - - -  Intangibles, Net 70 65.22 48.83 53.47  Long Term Investments 276 168.86 149.54 143.74  Note Receivable - Long Term 6 - - -  Other Long Term Assets, Total 2 159.59 156.75 154.79  Other Assets, Total -753 - - -"
"Property/Plant/Equipment, Total - Net",2881,2895.81,2897.22,2692.36
"Property/Plant/Equipment, Total - Gross",-,8886.2,8675.41,8328.84
"Accumulated Depreciation, Total",-,-5990.39,-5778.19,-5636.48
"Goodwill, Net",-,-,-,-
"Intangibles, Net",70,65.22,48.83,53.47
Long Term Investments,276,168.86,149.54,143.74
Note Receivable - Long Term,6,-,-,-
"Other Long Term Assets, Total",2,159.59,156.75,154.79
"Other Assets, Total",-753,-,-,-
Total Current Liabilities,1978,1930.8,1876.03,1816.85
"Accounts Payable 374 342.39 289.06 281.91  Payable/Accrued - - - -  Accrued Expenses 174 199.55 198.99 196.87  Notes Payable/Short Term Debt 800 800 800 750  Current Port. of LT Debt/Capital Leases 275 344.5 221.31 227  Other Current liabilities, Total 355 244.35 366.68 361.07","Accounts Payable 374 342.39 289.06 281.91  Payable/Accrued - - - -  Accrued Expenses 174 199.55 198.99 196.87  Notes Payable/Short Term Debt 800 800 800 750  Current Port. of LT Debt/Capital Leases 275 344.5 221.31 227  Other Current liabilities, Total 355 244.35 366.68 361.07","Accounts Payable 374 342.39 289.06 281.91  Payable/Accrued - - - -  Accrued Expenses 174 199.55 198.99 196.87  Notes Payable/Short Term Debt 800 800 800 750  Current Port. of LT Debt/Capital Leases 275 344.5 221.31 227  Other Current liabilities, Total 355 244.35 366.68 361.07","Accounts Payable 374 342.39 289.06 281.91  Payable/Accrued - - - -  Accrued Expenses 174 199.55 198.99 196.87  Notes Payable/Short Term Debt 800 800 800 750  Current Port. of LT Debt/Capital Leases 275 344.5 221.31 227  Other Current liabilities, Total 355 244.35 366.68 361.07","Accounts Payable 374 342.39 289.06 281.91  Payable/Accrued - - - -  Accrued Expenses 174 199.55 198.99 196.87  Notes Payable/Short Term Debt 800 800 800 750  Current Port. of LT Debt/Capital Leases 275 344.5 221.31 227  Other Current liabilities, Total 355 244.35 366.68 361.07"
Accounts Payable,374,342.39,289.06,281.91
Payable/Accrued,-,-,-,-
Accrued Expenses,174,199.55,198.99,196.87
Notes Payable/Short Term Debt,800,800,800,750
Current Port. of LT Debt/Capital Leases,275,344.5,221.31,227
"Other Current liabilities, Total",355,244.35,366.68,361.07
Total Liabilities,2792,2752.18,2802.14,2812.19
"Total Long Term Debt 610 658.67 793.09 865.98  Long Term Debt 503 526.69 660.02 713.34  Capital Lease Obligations 107 131.99 133.08 152.64  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -596 162.71 133.02 129.36","Total Long Term Debt 610 658.67 793.09 865.98  Long Term Debt 503 526.69 660.02 713.34  Capital Lease Obligations 107 131.99 133.08 152.64  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -596 162.71 133.02 129.36","Total Long Term Debt 610 658.67 793.09 865.98  Long Term Debt 503 526.69 660.02 713.34  Capital Lease Obligations 107 131.99 133.08 152.64  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -596 162.71 133.02 129.36","Total Long Term Debt 610 658.67 793.09 865.98  Long Term Debt 503 526.69 660.02 713.34  Capital Lease Obligations 107 131.99 133.08 152.64  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -596 162.71 133.02 129.36","Total Long Term Debt 610 658.67 793.09 865.98  Long Term Debt 503 526.69 660.02 713.34  Capital Lease Obligations 107 131.99 133.08 152.64  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -596 162.71 133.02 129.36"
Total Long Term Debt,610,658.67,793.09,865.98
Long Term Debt,503,526.69,660.02,713.34
Capital Lease Obligations,107,131.99,133.08,152.64
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-596,162.71,133.02,129.36
Total Equity,1979,1964.14,1858.53,1598.63
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 222 222 222 222  Additional Paid-In Capital 134 134.4 134.4 134.4  Retained Earnings (Accumulated Deficit) 3860 3853.95 3747.67 3491.69  Treasury Stock - Common -306 -306.23 -306.04 -305.93  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -1939.97 -1939.5 -1943.53  Other Equity, Total -1931 -0 -0 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 222 222 222 222  Additional Paid-In Capital 134 134.4 134.4 134.4  Retained Earnings (Accumulated Deficit) 3860 3853.95 3747.67 3491.69  Treasury Stock - Common -306 -306.23 -306.04 -305.93  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -1939.97 -1939.5 -1943.53  Other Equity, Total -1931 -0 -0 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 222 222 222 222  Additional Paid-In Capital 134 134.4 134.4 134.4  Retained Earnings (Accumulated Deficit) 3860 3853.95 3747.67 3491.69  Treasury Stock - Common -306 -306.23 -306.04 -305.93  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -1939.97 -1939.5 -1943.53  Other Equity, Total -1931 -0 -0 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 222 222 222 222  Additional Paid-In Capital 134 134.4 134.4 134.4  Retained Earnings (Accumulated Deficit) 3860 3853.95 3747.67 3491.69  Treasury Stock - Common -306 -306.23 -306.04 -305.93  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -1939.97 -1939.5 -1943.53  Other Equity, Total -1931 -0 -0 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 222 222 222 222  Additional Paid-In Capital 134 134.4 134.4 134.4  Retained Earnings (Accumulated Deficit) 3860 3853.95 3747.67 3491.69  Treasury Stock - Common -306 -306.23 -306.04 -305.93  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -1939.97 -1939.5 -1943.53  Other Equity, Total -1931 -0 -0 -0"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",222,222,222,222
Additional Paid-In Capital,134,134.4,134.4,134.4
Retained Earnings (Accumulated Deficit),3860,3853.95,3747.67,3491.69
Treasury Stock - Common,-306,-306.23,-306.04,-305.93
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-1939.97,-1939.5,-1943.53
"Other Equity, Total",-1931,-0,-0,-0
Total Liabilities & Shareholders' Equity,4771,4716.32,4660.67,4410.83
Total Common Shares Outstanding,3.47,3.47,3.47,3.47
Total Preferred Shares Outstanding,-,-,-,-
