Period Ending:,202331/03,202231/03,202131/03,202031/03
"Accounts Payable 18866 14530 18802 20920  Payable/Accrued - - - -  Accrued Expenses 1073 1211 793 801  Notes Payable/Short Term Debt 1550 - 12450 10950  Current Port. of LT Debt/Capital Leases 33 2431 1559 825  Other Current liabilities, Total 17559 16529 14990 15842","Accounts Payable 18866 14530 18802 20920  Payable/Accrued - - - -  Accrued Expenses 1073 1211 793 801  Notes Payable/Short Term Debt 1550 - 12450 10950  Current Port. of LT Debt/Capital Leases 33 2431 1559 825  Other Current liabilities, Total 17559 16529 14990 15842","Accounts Payable 18866 14530 18802 20920  Payable/Accrued - - - -  Accrued Expenses 1073 1211 793 801  Notes Payable/Short Term Debt 1550 - 12450 10950  Current Port. of LT Debt/Capital Leases 33 2431 1559 825  Other Current liabilities, Total 17559 16529 14990 15842","Accounts Payable 18866 14530 18802 20920  Payable/Accrued - - - -  Accrued Expenses 1073 1211 793 801  Notes Payable/Short Term Debt 1550 - 12450 10950  Current Port. of LT Debt/Capital Leases 33 2431 1559 825  Other Current liabilities, Total 17559 16529 14990 15842","Accounts Payable 18866 14530 18802 20920  Payable/Accrued - - - -  Accrued Expenses 1073 1211 793 801  Notes Payable/Short Term Debt 1550 - 12450 10950  Current Port. of LT Debt/Capital Leases 33 2431 1559 825  Other Current liabilities, Total 17559 16529 14990 15842"
Accounts Payable,18866,14530,18802,20920
Payable/Accrued,-,-,-,-
Accrued Expenses,1073,1211,793,801
Notes Payable/Short Term Debt,1550,-,12450,10950
Current Port. of LT Debt/Capital Leases,33,2431,1559,825
"Other Current liabilities, Total",17559,16529,14990,15842
Total Liabilities,45634,44384,58780,55481
"Total Long Term Debt 2847 3852 4203 478  Long Term Debt 2794 3785 4132 439  Capital Lease Obligations 53 67 71 39  Deferred Income Tax 768 768 768 768  Minority Interest 1370 1260 1150 1053  Other Liabilities, Total 18 3803 4065 3844","Total Long Term Debt 2847 3852 4203 478  Long Term Debt 2794 3785 4132 439  Capital Lease Obligations 53 67 71 39  Deferred Income Tax 768 768 768 768  Minority Interest 1370 1260 1150 1053  Other Liabilities, Total 18 3803 4065 3844","Total Long Term Debt 2847 3852 4203 478  Long Term Debt 2794 3785 4132 439  Capital Lease Obligations 53 67 71 39  Deferred Income Tax 768 768 768 768  Minority Interest 1370 1260 1150 1053  Other Liabilities, Total 18 3803 4065 3844","Total Long Term Debt 2847 3852 4203 478  Long Term Debt 2794 3785 4132 439  Capital Lease Obligations 53 67 71 39  Deferred Income Tax 768 768 768 768  Minority Interest 1370 1260 1150 1053  Other Liabilities, Total 18 3803 4065 3844","Total Long Term Debt 2847 3852 4203 478  Long Term Debt 2794 3785 4132 439  Capital Lease Obligations 53 67 71 39  Deferred Income Tax 768 768 768 768  Minority Interest 1370 1260 1150 1053  Other Liabilities, Total 18 3803 4065 3844"
Total Long Term Debt,2847,3852,4203,478
Long Term Debt,2794,3785,4132,439
Capital Lease Obligations,53,67,71,39
Deferred Income Tax,768,768,768,768
Minority Interest,1370,1260,1150,1053
"Other Liabilities, Total",18,3803,4065,3844
Total Equity,42692,37095,32694,30388
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11374 11374 11374 11374  Additional Paid-In Capital 2948 2948 2924 2924  Retained Earnings (Accumulated Deficit) 24235 19819 15800 14752  Treasury Stock - Common -337 -337 -312 -312  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2066 1959 1787  Other Equity, Total 4472 1225 949 -137","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11374 11374 11374 11374  Additional Paid-In Capital 2948 2948 2924 2924  Retained Earnings (Accumulated Deficit) 24235 19819 15800 14752  Treasury Stock - Common -337 -337 -312 -312  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2066 1959 1787  Other Equity, Total 4472 1225 949 -137","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11374 11374 11374 11374  Additional Paid-In Capital 2948 2948 2924 2924  Retained Earnings (Accumulated Deficit) 24235 19819 15800 14752  Treasury Stock - Common -337 -337 -312 -312  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2066 1959 1787  Other Equity, Total 4472 1225 949 -137","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11374 11374 11374 11374  Additional Paid-In Capital 2948 2948 2924 2924  Retained Earnings (Accumulated Deficit) 24235 19819 15800 14752  Treasury Stock - Common -337 -337 -312 -312  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2066 1959 1787  Other Equity, Total 4472 1225 949 -137","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11374 11374 11374 11374  Additional Paid-In Capital 2948 2948 2924 2924  Retained Earnings (Accumulated Deficit) 24235 19819 15800 14752  Treasury Stock - Common -337 -337 -312 -312  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2066 1959 1787  Other Equity, Total 4472 1225 949 -137"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",11374,11374,11374,11374
Additional Paid-In Capital,2948,2948,2924,2924
Retained Earnings (Accumulated Deficit),24235,19819,15800,14752
Treasury Stock - Common,-337,-337,-312,-312
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,2066,1959,1787
"Other Equity, Total",4472,1225,949,-137
Total Liabilities & Shareholders' Equity,88326,81479,91474,85869
Total Common Shares Outstanding,12.75,12.75,12.75,12.75
Total Preferred Shares Outstanding,-,-,-,-
