Period Ending:,202131/07,202031/07,201931/07,201831/07
Long Term Debt,-,-,-,11.55
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",3.87,-,2.4,2.4
Total Equity,967.85,316.75,235.4,172.15
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 286.02 30 30 30  Additional Paid-In Capital 276.02 20 20 20  Retained Earnings (Accumulated Deficit) 405.81 269.05 185.4 122.15  Treasury Stock - Common - -2.3 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 286.02 30 30 30  Additional Paid-In Capital 276.02 20 20 20  Retained Earnings (Accumulated Deficit) 405.81 269.05 185.4 122.15  Treasury Stock - Common - -2.3 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 286.02 30 30 30  Additional Paid-In Capital 276.02 20 20 20  Retained Earnings (Accumulated Deficit) 405.81 269.05 185.4 122.15  Treasury Stock - Common - -2.3 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 286.02 30 30 30  Additional Paid-In Capital 276.02 20 20 20  Retained Earnings (Accumulated Deficit) 405.81 269.05 185.4 122.15  Treasury Stock - Common - -2.3 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 286.02 30 30 30  Additional Paid-In Capital 276.02 20 20 20  Retained Earnings (Accumulated Deficit) 405.81 269.05 185.4 122.15  Treasury Stock - Common - -2.3 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - - - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",286.02,30,30,30
Additional Paid-In Capital,276.02,20,20,20
Retained Earnings (Accumulated Deficit),405.81,269.05,185.4,122.15
Treasury Stock - Common,-,-2.3,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",-,-,-,-
Total Liabilities & Shareholders' Equity,1137.82,438.44,307.41,234.44
Total Common Shares Outstanding,6.24,5,5,5
Total Preferred Shares Outstanding,-,-,-,-
