Period Ending:,202231/05,202131/05,202031/05,201931/05
"Property/Plant/Equipment, Total - Net 29951 34487 39688 34057  Property/Plant/Equipment, Total - Gross - 49370 54195 28538  Accumulated Depreciation, Total - -14884 -14509 -13061  Goodwill, Net 933 - - -  Intangibles, Net 884 766 619 474  Long Term Investments 12224 13544 9015 13646  Note Receivable - Long Term - 63 464 95  Other Long Term Assets, Total - 2 3935 4858  Other Assets, Total -31933 -11975 - -","Property/Plant/Equipment, Total - Net 29951 34487 39688 34057  Property/Plant/Equipment, Total - Gross - 49370 54195 28538  Accumulated Depreciation, Total - -14884 -14509 -13061  Goodwill, Net 933 - - -  Intangibles, Net 884 766 619 474  Long Term Investments 12224 13544 9015 13646  Note Receivable - Long Term - 63 464 95  Other Long Term Assets, Total - 2 3935 4858  Other Assets, Total -31933 -11975 - -","Property/Plant/Equipment, Total - Net 29951 34487 39688 34057  Property/Plant/Equipment, Total - Gross - 49370 54195 28538  Accumulated Depreciation, Total - -14884 -14509 -13061  Goodwill, Net 933 - - -  Intangibles, Net 884 766 619 474  Long Term Investments 12224 13544 9015 13646  Note Receivable - Long Term - 63 464 95  Other Long Term Assets, Total - 2 3935 4858  Other Assets, Total -31933 -11975 - -","Property/Plant/Equipment, Total - Net 29951 34487 39688 34057  Property/Plant/Equipment, Total - Gross - 49370 54195 28538  Accumulated Depreciation, Total - -14884 -14509 -13061  Goodwill, Net 933 - - -  Intangibles, Net 884 766 619 474  Long Term Investments 12224 13544 9015 13646  Note Receivable - Long Term - 63 464 95  Other Long Term Assets, Total - 2 3935 4858  Other Assets, Total -31933 -11975 - -","Property/Plant/Equipment, Total - Net 29951 34487 39688 34057  Property/Plant/Equipment, Total - Gross - 49370 54195 28538  Accumulated Depreciation, Total - -14884 -14509 -13061  Goodwill, Net 933 - - -  Intangibles, Net 884 766 619 474  Long Term Investments 12224 13544 9015 13646  Note Receivable - Long Term - 63 464 95  Other Long Term Assets, Total - 2 3935 4858  Other Assets, Total -31933 -11975 - -"
"Property/Plant/Equipment, Total - Net",29951,34487,39688,34057
"Property/Plant/Equipment, Total - Gross",-,49370,54195,28538
"Accumulated Depreciation, Total",-,-14884,-14509,-13061
"Goodwill, Net",933,-,-,-
"Intangibles, Net",884,766,619,474
Long Term Investments,12224,13544,9015,13646
Note Receivable - Long Term,-,63,464,95
"Other Long Term Assets, Total",-,2,3935,4858
"Other Assets, Total",-31933,-11975,-,-
Total Current Liabilities,43809,39486,48940,54696
"Accounts Payable 23447 17362 23185 21015  Payable/Accrued - - - -  Accrued Expenses 48 19 276 363  Notes Payable/Short Term Debt 1151 2691 - -  Current Port. of LT Debt/Capital Leases 182 160 1353 1754  Other Current liabilities, Total 18981 19254 24126 31564","Accounts Payable 23447 17362 23185 21015  Payable/Accrued - - - -  Accrued Expenses 48 19 276 363  Notes Payable/Short Term Debt 1151 2691 - -  Current Port. of LT Debt/Capital Leases 182 160 1353 1754  Other Current liabilities, Total 18981 19254 24126 31564","Accounts Payable 23447 17362 23185 21015  Payable/Accrued - - - -  Accrued Expenses 48 19 276 363  Notes Payable/Short Term Debt 1151 2691 - -  Current Port. of LT Debt/Capital Leases 182 160 1353 1754  Other Current liabilities, Total 18981 19254 24126 31564","Accounts Payable 23447 17362 23185 21015  Payable/Accrued - - - -  Accrued Expenses 48 19 276 363  Notes Payable/Short Term Debt 1151 2691 - -  Current Port. of LT Debt/Capital Leases 182 160 1353 1754  Other Current liabilities, Total 18981 19254 24126 31564","Accounts Payable 23447 17362 23185 21015  Payable/Accrued - - - -  Accrued Expenses 48 19 276 363  Notes Payable/Short Term Debt 1151 2691 - -  Current Port. of LT Debt/Capital Leases 182 160 1353 1754  Other Current liabilities, Total 18981 19254 24126 31564"
Accounts Payable,23447,17362,23185,21015
Payable/Accrued,-,-,-,-
Accrued Expenses,48,19,276,363
Notes Payable/Short Term Debt,1151,2691,-,-
Current Port. of LT Debt/Capital Leases,182,160,1353,1754
"Other Current liabilities, Total",18981,19254,24126,31564
Total Liabilities,74780,74556,65935,65242
"Total Long Term Debt 28700 32815 14785 8147  Long Term Debt 27101 31361 13175 6395  Capital Lease Obligations 1599 1454 1610 1752  Deferred Income Tax 174 456 - -  Minority Interest 797 380 315 326  Other Liabilities, Total -25103 -32324 1895 2073","Total Long Term Debt 28700 32815 14785 8147  Long Term Debt 27101 31361 13175 6395  Capital Lease Obligations 1599 1454 1610 1752  Deferred Income Tax 174 456 - -  Minority Interest 797 380 315 326  Other Liabilities, Total -25103 -32324 1895 2073","Total Long Term Debt 28700 32815 14785 8147  Long Term Debt 27101 31361 13175 6395  Capital Lease Obligations 1599 1454 1610 1752  Deferred Income Tax 174 456 - -  Minority Interest 797 380 315 326  Other Liabilities, Total -25103 -32324 1895 2073","Total Long Term Debt 28700 32815 14785 8147  Long Term Debt 27101 31361 13175 6395  Capital Lease Obligations 1599 1454 1610 1752  Deferred Income Tax 174 456 - -  Minority Interest 797 380 315 326  Other Liabilities, Total -25103 -32324 1895 2073","Total Long Term Debt 28700 32815 14785 8147  Long Term Debt 27101 31361 13175 6395  Capital Lease Obligations 1599 1454 1610 1752  Deferred Income Tax 174 456 - -  Minority Interest 797 380 315 326  Other Liabilities, Total -25103 -32324 1895 2073"
Total Long Term Debt,28700,32815,14785,8147
Long Term Debt,27101,31361,13175,6395
Capital Lease Obligations,1599,1454,1610,1752
Deferred Income Tax,174,456,-,-
Minority Interest,797,380,315,326
"Other Liabilities, Total",-25103,-32324,1895,2073
Total Equity,79944,74210,68002,63970
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5012 5012 5012 5012  Additional Paid-In Capital 18551 18450 18301 18301  Retained Earnings (Accumulated Deficit) 56427 51348 46109 41865  Treasury Stock - Common -2168 -2425 -2267 -2335  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1619 1455 1655  Other Equity, Total 2122 1825 -608 -528","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5012 5012 5012 5012  Additional Paid-In Capital 18551 18450 18301 18301  Retained Earnings (Accumulated Deficit) 56427 51348 46109 41865  Treasury Stock - Common -2168 -2425 -2267 -2335  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1619 1455 1655  Other Equity, Total 2122 1825 -608 -528","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5012 5012 5012 5012  Additional Paid-In Capital 18551 18450 18301 18301  Retained Earnings (Accumulated Deficit) 56427 51348 46109 41865  Treasury Stock - Common -2168 -2425 -2267 -2335  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1619 1455 1655  Other Equity, Total 2122 1825 -608 -528","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5012 5012 5012 5012  Additional Paid-In Capital 18551 18450 18301 18301  Retained Earnings (Accumulated Deficit) 56427 51348 46109 41865  Treasury Stock - Common -2168 -2425 -2267 -2335  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1619 1455 1655  Other Equity, Total 2122 1825 -608 -528","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5012 5012 5012 5012  Additional Paid-In Capital 18551 18450 18301 18301  Retained Earnings (Accumulated Deficit) 56427 51348 46109 41865  Treasury Stock - Common -2168 -2425 -2267 -2335  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1619 1455 1655  Other Equity, Total 2122 1825 -608 -528"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",5012,5012,5012,5012
Additional Paid-In Capital,18551,18450,18301,18301
Retained Earnings (Accumulated Deficit),56427,51348,46109,41865
Treasury Stock - Common,-2168,-2425,-2267,-2335
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,1619,1455,1655
"Other Equity, Total",2122,1825,-608,-528
Total Liabilities & Shareholders' Equity,154724,148766,133937,129212
Total Common Shares Outstanding,87.86,87.19,87.14,87.01
Total Preferred Shares Outstanding,-,-,-,-
