Period Ending:,202231/12,202131/12,202031/12,201931/12
"Property/Plant/Equipment, Total - Net 165715 161392 158763 124898  Property/Plant/Equipment, Total - Gross - 397796 384536 -  Accumulated Depreciation, Total - -236406 -225775 -  Goodwill, Net 15295 5545 648 774  Intangibles, Net 28038 17659 10802 9569  Long Term Investments 24583 10985 12178 19822  Note Receivable - Long Term 1137 108 127 144  Other Long Term Assets, Total 4 24113 22191 18103  Other Assets, Total 167484 - - -","Property/Plant/Equipment, Total - Net 165715 161392 158763 124898  Property/Plant/Equipment, Total - Gross - 397796 384536 -  Accumulated Depreciation, Total - -236406 -225775 -  Goodwill, Net 15295 5545 648 774  Intangibles, Net 28038 17659 10802 9569  Long Term Investments 24583 10985 12178 19822  Note Receivable - Long Term 1137 108 127 144  Other Long Term Assets, Total 4 24113 22191 18103  Other Assets, Total 167484 - - -","Property/Plant/Equipment, Total - Net 165715 161392 158763 124898  Property/Plant/Equipment, Total - Gross - 397796 384536 -  Accumulated Depreciation, Total - -236406 -225775 -  Goodwill, Net 15295 5545 648 774  Intangibles, Net 28038 17659 10802 9569  Long Term Investments 24583 10985 12178 19822  Note Receivable - Long Term 1137 108 127 144  Other Long Term Assets, Total 4 24113 22191 18103  Other Assets, Total 167484 - - -","Property/Plant/Equipment, Total - Net 165715 161392 158763 124898  Property/Plant/Equipment, Total - Gross - 397796 384536 -  Accumulated Depreciation, Total - -236406 -225775 -  Goodwill, Net 15295 5545 648 774  Intangibles, Net 28038 17659 10802 9569  Long Term Investments 24583 10985 12178 19822  Note Receivable - Long Term 1137 108 127 144  Other Long Term Assets, Total 4 24113 22191 18103  Other Assets, Total 167484 - - -","Property/Plant/Equipment, Total - Net 165715 161392 158763 124898  Property/Plant/Equipment, Total - Gross - 397796 384536 -  Accumulated Depreciation, Total - -236406 -225775 -  Goodwill, Net 15295 5545 648 774  Intangibles, Net 28038 17659 10802 9569  Long Term Investments 24583 10985 12178 19822  Note Receivable - Long Term 1137 108 127 144  Other Long Term Assets, Total 4 24113 22191 18103  Other Assets, Total 167484 - - -"
"Property/Plant/Equipment, Total - Net",165715,161392,158763,124898
"Property/Plant/Equipment, Total - Gross",-,397796,384536,-
"Accumulated Depreciation, Total",-,-236406,-225775,-
"Goodwill, Net",15295,5545,648,774
"Intangibles, Net",28038,17659,10802,9569
Long Term Investments,24583,10985,12178,19822
Note Receivable - Long Term,1137,108,127,144
"Other Long Term Assets, Total",4,24113,22191,18103
"Other Assets, Total",167484,-,-,-
Total Current Liabilities,369078,327357,267998,260082
"Accounts Payable 195391 148800 129739 120427  Payable/Accrued - - - -  Accrued Expenses 28991 24122 20757 6977  Notes Payable/Short Term Debt 27480 35847 23352 46170  Current Port. of LT Debt/Capital Leases 19292 20731 10052 5453  Other Current liabilities, Total 97924 97857 84098 81055","Accounts Payable 195391 148800 129739 120427  Payable/Accrued - - - -  Accrued Expenses 28991 24122 20757 6977  Notes Payable/Short Term Debt 27480 35847 23352 46170  Current Port. of LT Debt/Capital Leases 19292 20731 10052 5453  Other Current liabilities, Total 97924 97857 84098 81055","Accounts Payable 195391 148800 129739 120427  Payable/Accrued - - - -  Accrued Expenses 28991 24122 20757 6977  Notes Payable/Short Term Debt 27480 35847 23352 46170  Current Port. of LT Debt/Capital Leases 19292 20731 10052 5453  Other Current liabilities, Total 97924 97857 84098 81055","Accounts Payable 195391 148800 129739 120427  Payable/Accrued - - - -  Accrued Expenses 28991 24122 20757 6977  Notes Payable/Short Term Debt 27480 35847 23352 46170  Current Port. of LT Debt/Capital Leases 19292 20731 10052 5453  Other Current liabilities, Total 97924 97857 84098 81055","Accounts Payable 195391 148800 129739 120427  Payable/Accrued - - - -  Accrued Expenses 28991 24122 20757 6977  Notes Payable/Short Term Debt 27480 35847 23352 46170  Current Port. of LT Debt/Capital Leases 19292 20731 10052 5453  Other Current liabilities, Total 97924 97857 84098 81055"
Accounts Payable,195391,148800,129739,120427
Payable/Accrued,-,-,-,-
Accrued Expenses,28991,24122,20757,6977
Notes Payable/Short Term Debt,27480,35847,23352,46170
Current Port. of LT Debt/Capital Leases,19292,20731,10052,5453
"Other Current liabilities, Total",97924,97857,84098,81055
Total Liabilities,458325,407426,355206,310455
"Total Long Term Debt 72560 55467 64946 29361  Long Term Debt 57815 39075 46666 28340  Capital Lease Obligations 14745 16392 18280 1021  Deferred Income Tax 2435 402 45 504  Minority Interest 9758 9345 7312 7043  Other Liabilities, Total -91811 14855 14905 13465","Total Long Term Debt 72560 55467 64946 29361  Long Term Debt 57815 39075 46666 28340  Capital Lease Obligations 14745 16392 18280 1021  Deferred Income Tax 2435 402 45 504  Minority Interest 9758 9345 7312 7043  Other Liabilities, Total -91811 14855 14905 13465","Total Long Term Debt 72560 55467 64946 29361  Long Term Debt 57815 39075 46666 28340  Capital Lease Obligations 14745 16392 18280 1021  Deferred Income Tax 2435 402 45 504  Minority Interest 9758 9345 7312 7043  Other Liabilities, Total -91811 14855 14905 13465","Total Long Term Debt 72560 55467 64946 29361  Long Term Debt 57815 39075 46666 28340  Capital Lease Obligations 14745 16392 18280 1021  Deferred Income Tax 2435 402 45 504  Minority Interest 9758 9345 7312 7043  Other Liabilities, Total -91811 14855 14905 13465","Total Long Term Debt 72560 55467 64946 29361  Long Term Debt 57815 39075 46666 28340  Capital Lease Obligations 14745 16392 18280 1021  Deferred Income Tax 2435 402 45 504  Minority Interest 9758 9345 7312 7043  Other Liabilities, Total -91811 14855 14905 13465"
Total Long Term Debt,72560,55467,64946,29361
Long Term Debt,57815,39075,46666,28340
Capital Lease Obligations,14745,16392,18280,1021
Deferred Income Tax,2435,402,45,504
Minority Interest,9758,9345,7312,7043
"Other Liabilities, Total",-91811,14855,14905,13465
Total Equity,369724,312310,289565,284784
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 79804 79643 79451 79155  Additional Paid-In Capital 76806 76566 75987 74848  Retained Earnings (Accumulated Deficit) 184995 171720 136629 142807  Treasury Stock - Common -294 -20189 -178 -174  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 351 -520 233  Other Equity, Total 28413 4219 -1804 -12085","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 79804 79643 79451 79155  Additional Paid-In Capital 76806 76566 75987 74848  Retained Earnings (Accumulated Deficit) 184995 171720 136629 142807  Treasury Stock - Common -294 -20189 -178 -174  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 351 -520 233  Other Equity, Total 28413 4219 -1804 -12085","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 79804 79643 79451 79155  Additional Paid-In Capital 76806 76566 75987 74848  Retained Earnings (Accumulated Deficit) 184995 171720 136629 142807  Treasury Stock - Common -294 -20189 -178 -174  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 351 -520 233  Other Equity, Total 28413 4219 -1804 -12085","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 79804 79643 79451 79155  Additional Paid-In Capital 76806 76566 75987 74848  Retained Earnings (Accumulated Deficit) 184995 171720 136629 142807  Treasury Stock - Common -294 -20189 -178 -174  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 351 -520 233  Other Equity, Total 28413 4219 -1804 -12085","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 79804 79643 79451 79155  Additional Paid-In Capital 76806 76566 75987 74848  Retained Earnings (Accumulated Deficit) 184995 171720 136629 142807  Treasury Stock - Common -294 -20189 -178 -174  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 351 -520 233  Other Equity, Total 28413 4219 -1804 -12085"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",79804,79643,79451,79155
Additional Paid-In Capital,76806,76566,75987,74848
Retained Earnings (Accumulated Deficit),184995,171720,136629,142807
Treasury Stock - Common,-294,-20189,-178,-174
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,351,-520,233
"Other Equity, Total",28413,4219,-1804,-12085
Total Liabilities & Shareholders' Equity,828049,719736,644771,595239
Total Common Shares Outstanding,92.06,91.98,95.37,95.12
Total Preferred Shares Outstanding,-,-,-,-
