Period Ending:,202331/03,202231/03,202131/03,202031/03
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 796 796 796.63 283.88  Additional Paid-In Capital 594 838 716.91 204.16  Retained Earnings (Accumulated Deficit) 12 -258 -267.28 -80.7  Treasury Stock - Common -10 -10 -13.16 -13.04  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.7 - -  Other Equity, Total 37 25 -0 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 796 796 796.63 283.88  Additional Paid-In Capital 594 838 716.91 204.16  Retained Earnings (Accumulated Deficit) 12 -258 -267.28 -80.7  Treasury Stock - Common -10 -10 -13.16 -13.04  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.7 - -  Other Equity, Total 37 25 -0 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 796 796 796.63 283.88  Additional Paid-In Capital 594 838 716.91 204.16  Retained Earnings (Accumulated Deficit) 12 -258 -267.28 -80.7  Treasury Stock - Common -10 -10 -13.16 -13.04  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.7 - -  Other Equity, Total 37 25 -0 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 796 796 796.63 283.88  Additional Paid-In Capital 594 838 716.91 204.16  Retained Earnings (Accumulated Deficit) 12 -258 -267.28 -80.7  Treasury Stock - Common -10 -10 -13.16 -13.04  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.7 - -  Other Equity, Total 37 25 -0 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 796 796 796.63 283.88  Additional Paid-In Capital 594 838 716.91 204.16  Retained Earnings (Accumulated Deficit) 12 -258 -267.28 -80.7  Treasury Stock - Common -10 -10 -13.16 -13.04  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.7 - -  Other Equity, Total 37 25 -0 -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",796,796,796.63,283.88
Additional Paid-In Capital,594,838,716.91,204.16
Retained Earnings (Accumulated Deficit),12,-258,-267.28,-80.7
Treasury Stock - Common,-10,-10,-13.16,-13.04
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,1.7,-,-
"Other Equity, Total",37,25,-0,-
Total Liabilities & Shareholders' Equity,3226,2232,2032.63,1164.68
Total Common Shares Outstanding,5.34,5.34,5.26,4.22
Total Preferred Shares Outstanding,-,-,-,-
