Period Ending:,202331/03,202231/03,202131/03,202031/03
"Total Long Term Debt 24500 30800 36500 24700  Long Term Debt 24500 30800 36500 24700  Capital Lease Obligations - - - -  Deferred Income Tax - 454 - -  Minority Interest - - - -  Other Liabilities, Total -12582 -6183 3556 3388","Total Long Term Debt 24500 30800 36500 24700  Long Term Debt 24500 30800 36500 24700  Capital Lease Obligations - - - -  Deferred Income Tax - 454 - -  Minority Interest - - - -  Other Liabilities, Total -12582 -6183 3556 3388","Total Long Term Debt 24500 30800 36500 24700  Long Term Debt 24500 30800 36500 24700  Capital Lease Obligations - - - -  Deferred Income Tax - 454 - -  Minority Interest - - - -  Other Liabilities, Total -12582 -6183 3556 3388","Total Long Term Debt 24500 30800 36500 24700  Long Term Debt 24500 30800 36500 24700  Capital Lease Obligations - - - -  Deferred Income Tax - 454 - -  Minority Interest - - - -  Other Liabilities, Total -12582 -6183 3556 3388","Total Long Term Debt 24500 30800 36500 24700  Long Term Debt 24500 30800 36500 24700  Capital Lease Obligations - - - -  Deferred Income Tax - 454 - -  Minority Interest - - - -  Other Liabilities, Total -12582 -6183 3556 3388"
Total Long Term Debt,24500,30800,36500,24700
Long Term Debt,24500,30800,36500,24700
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,454,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-12582,-6183,3556,3388
Total Equity,30474,26509,29708,34921
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8739 8739 8739 8739  Additional Paid-In Capital 8943 8943 8943 8943  Retained Earnings (Accumulated Deficit) 12802 8781 11941 17209  Treasury Stock - Common -10 -10 -10 -10  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 55 93 39  Other Equity, Total - 56 2 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8739 8739 8739 8739  Additional Paid-In Capital 8943 8943 8943 8943  Retained Earnings (Accumulated Deficit) 12802 8781 11941 17209  Treasury Stock - Common -10 -10 -10 -10  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 55 93 39  Other Equity, Total - 56 2 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8739 8739 8739 8739  Additional Paid-In Capital 8943 8943 8943 8943  Retained Earnings (Accumulated Deficit) 12802 8781 11941 17209  Treasury Stock - Common -10 -10 -10 -10  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 55 93 39  Other Equity, Total - 56 2 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8739 8739 8739 8739  Additional Paid-In Capital 8943 8943 8943 8943  Retained Earnings (Accumulated Deficit) 12802 8781 11941 17209  Treasury Stock - Common -10 -10 -10 -10  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 55 93 39  Other Equity, Total - 56 2 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8739 8739 8739 8739  Additional Paid-In Capital 8943 8943 8943 8943  Retained Earnings (Accumulated Deficit) 12802 8781 11941 17209  Treasury Stock - Common -10 -10 -10 -10  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 55 93 39  Other Equity, Total - 56 2 1"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",8739,8739,8739,8739
Additional Paid-In Capital,8943,8943,8943,8943
Retained Earnings (Accumulated Deficit),12802,8781,11941,17209
Treasury Stock - Common,-10,-10,-10,-10
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,55,93,39
"Other Equity, Total",-,56,2,1
Total Liabilities & Shareholders' Equity,81544,76586,77743,76518
Total Common Shares Outstanding,36.8,36.8,36.8,36.8
Total Preferred Shares Outstanding,-,-,-,-
