Period Ending:,202231/12,202131/12,202031/12,201931/12
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6544 6544 6544 6544  Additional Paid-In Capital 10969 10976 10976 11001  Retained Earnings (Accumulated Deficit) 81702 69509 70501 65063  Treasury Stock - Common -7491 -2495 -2495 -2519  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 5524 7162 5233  Other Equity, Total 24040 2139 -6365 -3784","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6544 6544 6544 6544  Additional Paid-In Capital 10969 10976 10976 11001  Retained Earnings (Accumulated Deficit) 81702 69509 70501 65063  Treasury Stock - Common -7491 -2495 -2495 -2519  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 5524 7162 5233  Other Equity, Total 24040 2139 -6365 -3784","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6544 6544 6544 6544  Additional Paid-In Capital 10969 10976 10976 11001  Retained Earnings (Accumulated Deficit) 81702 69509 70501 65063  Treasury Stock - Common -7491 -2495 -2495 -2519  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 5524 7162 5233  Other Equity, Total 24040 2139 -6365 -3784","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6544 6544 6544 6544  Additional Paid-In Capital 10969 10976 10976 11001  Retained Earnings (Accumulated Deficit) 81702 69509 70501 65063  Treasury Stock - Common -7491 -2495 -2495 -2519  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 5524 7162 5233  Other Equity, Total 24040 2139 -6365 -3784","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6544 6544 6544 6544  Additional Paid-In Capital 10969 10976 10976 11001  Retained Earnings (Accumulated Deficit) 81702 69509 70501 65063  Treasury Stock - Common -7491 -2495 -2495 -2519  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 5524 7162 5233  Other Equity, Total 24040 2139 -6365 -3784"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",6544,6544,6544,6544
Additional Paid-In Capital,10969,10976,10976,11001
Retained Earnings (Accumulated Deficit),81702,69509,70501,65063
Treasury Stock - Common,-7491,-2495,-2495,-2519
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,5524,7162,5233
"Other Equity, Total",24040,2139,-6365,-3784
Total Liabilities & Shareholders' Equity,286602,298963,272894,252984
Total Common Shares Outstanding,66.16,71.25,71.25,71.22
Total Preferred Shares Outstanding,-,-,-,-
